Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
211	7.033	114.2	76.7	135.47
212	7.067	115.14	60.49	136.1
213	7.1	122.51	111.89	132.36
214	7.133	125.4	105.39	135.99
215	7.167	126.26	93.77	137.28
216	7.2	128.47	100.98	142.9
217	7.233	116.67	103.76	140.56
218	7.267	122.01	105.54	148.63
219	7.3	120.25	125.68	153.37
220	7.333	122.55	140.11	154.56
221	7.367	124.04	148.59	154.94
222	7.4	129.57	144.26	157.25
223	7.433	138.58	162.64	165.9
224	7.467	139.92	159.18	171.39
225	7.5	155.91	96.5	43.17
226	7.533	156.92	70.78	161.24
227	7.567	134.05	144.05	171.23
228	7.6	157.48	139.61	176.75
229	7.633	168.09	93.13	179.43
230	7.667	168.3	154.35	179.97
231	7.7	160.98	169.14	178.87
232	7.733	175.65	178.83	177.89
233	7.767	125.97	177.67	178.92
234	7.8	147.25	176.81	178.97
235	7.833	119.34	177.27	178.09
236	7.867	137.5	92.79	162.26
237	7.9	158.46	67.38	175.89
238	7.933	174.08	73.83	177.9
239	7.967	175.07	73.77	177.27
240	8.0	160.45	70.6	174.73
241	8.033	137.23	64.5	172.07
242	8.067	87.95	174.7	172.42
243	8.1	109.83	110.06	179.79
244	8.133	113.14	126.87	177.55
245	8.167	150.61	74.0	40.55
246	8.2	161.71	84.5	75.34
247	8.233	155.99	87.21	27.24
248	8.267	143.05	87.56	50.8
249	8.3	157.47	97.79	99.34
250	8.333	155.18	82.54	1.43
251	8.367	148.23	75.96	4.73
252	8.4	120.16	56.78	29.46
253	8.433	162.57	85.33	12.54
254	8.467	154.36	66.0	24.67
255	8.5	169.06	48.93	38.62
256	8.533	169.57	52.59	86.58
257	8.567	146.11	41.47	155.0
258	8.6	155.11	174.34	9.46
259	8.633	175.99	176.99	162.34
260	8.667	125.42	9.51	167.41
261	8.7	115.66	94.34	163.06
262	8.733	135.02	6.18	35.14
263	8.767	172.75	68.62	18.17
264	8.8	157.53	156.86	14.58
265	8.833	138.29	77.62	120.38
266	8.867	139.84	104.01	155.01
267	8.9	140.53	17.68	159.77
268	8.933	157.52	34.84	84.34
269	8.967	141.05	21.3	131.31
270	9.0	136.38	18.55	153.71
271	9.033	166.85	45.68	143.44
272	9.067	179.64	92.01	126.03
273	9.1	129.14	57.78	98.62
274	9.133	167.96	36.98	156.43
275	9.167	177.76	34.91	140.5
276	9.2	134.73	37.54	167.7
277	9.233	132.17	52.61	145.81
278	9.267	115.55	43.85	156.08
279	9.3	106.85	37.44	141.18
280	9.333	88.18	62.91	18.63
281	9.367	96.54	46.76	103.95
282	9.4	88.67	44.68	86.28
283	9.433	84.43	48.71	133.68
284	9.467	86.58	48.75	145.31
285	9.5	126.72	36.67	171.39
286	9.533	145.36	33.98	174.56
287	9.567	163.18	34.38	175.22
288	9.6	168.33	35.82	173.31
289	9.633	151.52	41.13	170.76
290	9.667	145.77	33.59	172.27
291	9.7	141.04	34.02	172.16
292	9.733	152.36	38.78	169.93
293	9.767	176.01	43.52	167.01
294	9.8	150.5	41.13	168.81
295	9.833	146.8	40.41	160.43
296	9.867	125.38	178.86	47.9
297	9.9	104.11	169.52	121.39
298	9.933	100.04	172.07	153.8
299	9.967	173.95	45.54	163.2
300	10.0	153.46	46.24	167.56
301	10.033	144.46	46.15	163.06
302	10.067	160.82	50.04	163.42
303	10.1	162.64	48.28	168.52
304	10.133	132.59	52.82	143.47
305	10.167	159.76	46.17	156.5
306	10.2	102.84	97.03	64.42
307	10.233	88.9	132.66	40.37
308	10.267	94.07	174.48	163.94
309	10.3	87.75	169.65	166.28
310	10.333	82.8	118.88	161.5
311	10.367	81.39	102.6	44.17
312	10.4	75.71	102.62	177.72
313	10.433	100.33	157.77	175.7
314	10.467	66.52	78.87	126.0
315	10.5	72.8	71.74	32.19
316	10.533	98.57	140.8	174.11
317	10.567	95.29	144.3	179.32
318	10.6	100.95	139.15	179.33
319	10.633	112.23	151.02	179.85
320	10.667	98.99	154.91	174.33
321	10.7	89.99	147.76	176.51
322	10.733	77.69	68.69	136.55
323	10.767	79.41	67.39	110.08
324	10.8	90.46	59.58	39.18
325	10.833	77.6	63.03	115.07
326	10.867	81.02	162.96	168.56
327	10.9	85.47	174.86	168.04
328	10.933	104.17	78.32	39.22
329	10.967	91.45	81.97	39.82
330	11.0	88.66	81.42	28.91
331	11.033	89.32	71.24	21.67
332	11.067	93.9	72.39	21.22
333	11.1	93.31	64.58	24.13
334	11.133	122.41	60.02	68.34
335	11.167	138.57	166.75	174.25
336	11.2	138.81	155.98	65.53
337	11.233	151.33	62.1	62.3
338	11.267	169.16	171.6	163.48
339	11.3	177.81	53.13	134.31
340	11.333	177.45	55.93	147.91
341	11.367	173.76	56.19	154.83
342	11.4	176.43	55.82	150.8
343	11.433	172.42	51.47	146.78
344	11.467	156.43	60.74	126.21
345	11.5	111.76	53.47	81.74
346	11.533	103.81	39.12	103.13
347	11.567	99.79	73.08	88.64
348	11.6	100.05	140.56	130.85
349	11.633	101.87	53.66	84.77
350	11.667	104.49	68.23	106.67
351	11.7	103.42	95.27	144.22
352	11.733	100.5	72.65	142.54
353	11.767	97.19	82.63	163.57
354	11.8	96.71	77.97	160.2
