Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
17	0.567	69.41	67.07	71.67	71.47	72.98	65.76	71.52	80.13	73.82	65.58	59.37	75.28	64.6	62.56	43.95	74.0	58.36	57.08	40.62	64.18	60.11	59.0	27.51	64.45	31.44	52.48	19.96	60.49	24.77	49.89	14.36	54.03	16.09	50.66
18	0.6	69.39	67.85	71.52	72.69	73.28	66.73	70.52	81.48	73.83	66.21	58.55	75.35	62.88	61.97	43.74	73.95	56.52	55.94	39.7	63.88	59.41	58.01	27.38	64.82	30.96	52.98	20.57	61.13	24.41	48.85	14.81	55.21	17.75	50.93
19	0.633	69.77	68.15	71.9	73.09	73.67	67.03	70.97	81.8	74.18	66.35	58.94	75.41	63.54	61.96	43.79	73.77	56.97	55.67	39.5	64.09	59.99	58.11	27.64	64.3	31.46	52.28	20.41	59.75	24.33	47.34	13.69	52.89	16.51	48.29
20	0.667	70.32	67.92	72.44	72.81	74.3	66.77	71.56	81.52	75.05	66.07	59.14	75.22	64.24	61.34	43.49	73.85	57.82	55.33	39.24	64.07	60.7	58.12	27.13	63.53	31.17	51.37	21.16	59.33	25.26	46.82	15.49	51.54	18.32	47.26
21	0.7	71.21	67.91	73.49	72.81	74.72	66.63	73.04	81.23	75.15	65.83	60.55	75.31	65.14	62.09	44.08	73.75	57.8	57.04	39.14	65.08	62.78	59.45	28.78	65.39	32.66	53.53	22.68	59.73	27.07	47.13	15.1	49.82	17.74	45.6
22	0.733	71.27	67.69	73.64	72.67	74.82	66.36	73.28	81.27	75.2	65.59	60.85	75.44	65.45	61.97	44.49	74.13	57.92	56.83	38.62	65.64	62.97	59.26	29.92	65.58	33.89	53.63	23.32	59.17	27.76	46.66	16.32	48.99	18.76	44.76
23	0.767	70.42	67.35	72.53	72.39	74.39	66.15	71.66	81.27	74.99	65.48	59.41	75.17	64.62	61.2	44.28	73.86	58.65	54.85	38.57	64.96	61.85	57.9	28.91	62.57	33.07	50.49	22.59	57.8	26.41	45.85	16.45	48.94	19.26	44.89
24	0.8	70.73	67.35	72.92	72.38	74.7	66.06	72.03	81.25	75.27	65.28	59.43	75.2	64.71	61.14	44.46	73.94	58.83	54.98	38.51	65.17	62.17	57.99	29.06	62.21	33.21	50.25	23.19	57.18	26.89	45.6	17.68	48.76	20.36	45.03
25	0.833	70.19	66.84	72.22	71.82	74.05	65.63	71.16	80.77	74.65	65.3	58.96	75.09	64.59	61.62	44.78	73.77	58.56	55.63	38.68	65.28	61.15	57.79	30.76	62.41	35.23	51.11	25.51	54.92	29.43	44.09	20.14	45.64	22.63	42.68
26	0.867	70.46	66.98	72.34	71.85	74.32	65.92	71.28	80.57	75.22	65.72	59.29	74.69	65.41	61.55	44.54	73.47	59.4	55.62	38.7	64.75	61.79	58.14	31.02	62.36	35.72	51.25	25.93	54.79	30.26	44.56	20.76	45.59	23.29	43.27
27	0.9	70.49	66.87	72.52	71.78	74.49	65.81	71.53	80.83	75.55	65.71	59.36	74.57	65.39	60.96	44.09	73.46	58.97	54.72	38.79	64.69	60.84	57.76	30.12	61.32	34.85	49.81	24.97	52.32	29.47	41.44	20.09	45.99	22.85	42.74
28	0.933	70.74	66.98	72.82	71.86	74.8	65.84	71.86	80.8	76.0	65.45	59.31	74.26	65.59	60.03	43.99	73.8	59.64	54.47	39.13	65.06	61.43	57.63	28.89	60.96	33.59	49.06	24.59	54.31	29.13	42.68	20.9	47.12	23.59	43.64
29	0.967	70.82	66.74	72.81	71.62	74.9	65.6	71.79	80.6	76.17	65.32	59.31	74.26	66.01	60.17	43.96	73.7	60.05	54.35	38.79	65.45	61.49	57.83	29.45	60.83	34.42	49.02	24.76	53.88	29.57	42.58	20.4	46.62	23.13	43.45
30	1.0	71.86	67.47	73.98	72.1	75.57	66.39	73.4	80.65	76.66	66.11	60.95	74.63	67.2	61.63	45.23	73.44	60.61	56.22	39.15	65.48	61.12	58.68	29.23	62.75	34.05	51.22	23.11	54.96	28.55	44.49	18.64	47.26	21.23	45.23
31	1.033	71.03	67.58	73.09	72.39	75.2	66.43	72.23	81.17	76.49	65.86	59.82	74.61	66.3	60.6	44.26	73.94	60.53	54.82	38.18	65.39	61.07	57.99	28.03	61.54	32.85	49.31	21.73	55.46	26.54	43.82	17.21	48.46	20.0	45.13
32	1.067	70.99	67.46	72.97	72.17	75.04	66.26	72.03	80.78	76.14	65.68	59.66	74.53	65.95	60.75	44.63	74.22	60.06	55.65	38.47	65.74	60.78	57.76	27.88	61.99	32.58	49.88	21.86	57.32	26.93	45.32	17.35	48.55	19.93	45.2
33	1.1	70.83	67.84	72.88	72.34	74.82	66.55	72.04	80.79	76.0	65.82	59.46	74.86	65.73	60.72	44.14	74.54	60.43	55.56	38.54	65.35	61.07	57.84	26.76	62.55	31.28	50.25	21.44	59.87	26.36	47.47	18.11	52.17	20.8	48.49
34	1.133	70.87	67.82	72.93	72.34	74.85	66.53	72.04	80.7	76.0	65.69	59.35	74.92	65.63	60.68	44.03	74.71	60.09	55.6	38.67	65.39	60.49	58.12	26.81	63.48	31.35	51.2	21.76	61.3	26.67	48.8	18.67	53.79	21.33	50.0
35	1.167	70.5	68.05	72.7	72.73	74.49	66.66	71.64	81.12	75.17	65.5	58.85	74.69	64.26	60.26	43.84	74.53	58.76	55.16	38.82	64.94	60.17	57.48	25.67	63.01	29.79	50.48	19.67	60.02	24.12	47.08	15.85	51.84	18.6	47.57
36	1.2	70.21	68.04	72.32	72.65	74.11	66.69	71.04	81.03	74.57	65.69	58.76	74.76	63.85	60.9	44.39	74.3	58.29	55.68	39.11	64.76	58.7	57.63	26.25	63.8	30.19	51.44	18.47	60.74	22.77	48.03	14.14	53.5	16.92	49.37
37	1.233	70.25	67.56	72.33	72.09	74.15	66.24	70.88	80.61	74.65	65.47	58.88	74.83	63.98	61.2	44.27	74.23	58.76	55.79	38.96	64.33	58.61	57.45	26.44	65.26	30.33	52.83	17.48	62.99	21.64	50.25	13.27	57.39	16.28	53.09
38	1.267	70.46	67.51	72.59	72.22	74.38	66.24	71.09	80.96	74.73	65.49	58.81	75.01	63.72	61.32	44.18	74.43	58.37	55.94	39.14	64.26	57.94	57.34	25.62	65.58	29.41	53.02	16.43	63.62	20.45	50.76	11.97	58.07	15.08	53.75
39	1.3	70.49	67.85	72.6	72.47	74.31	66.66	71.25	80.93	74.65	65.82	59.34	75.04	63.83	61.51	44.64	74.42	58.45	56.18	38.99	64.03	57.58	57.32	26.18	66.23	29.6	53.77	17.0	64.72	20.76	52.14	12.52	59.06	15.52	55.03
40	1.333	70.38	67.25	72.45	71.82	74.11	66.02	70.93	80.28	74.3	65.27	58.97	74.87	63.43	61.39	44.65	74.51	58.56	56.26	39.5	63.94	57.46	57.49	26.67	66.6	29.98	54.44	18.28	66.04	21.68	53.89	14.28	61.22	17.32	57.47
41	1.367	70.18	66.95	72.34	71.62	73.96	65.78	70.91	80.45	74.22	65.26	58.97	75.04	63.2	61.39	44.46	74.61	58.29	56.13	39.61	63.84	56.78	57.37	25.86	66.67	29.05	54.25	17.04	65.94	20.34	53.41	12.9	61.23	16.1	57.27
42	1.4	70.04	66.83	72.13	71.37	73.81	65.6	70.62	80.04	74.17	65.03	58.75	74.76	63.16	61.05	44.29	74.38	58.54	55.93	39.72	63.47	56.78	57.33	25.83	66.61	29.06	54.24	17.49	66.16	20.78	53.52	13.62	61.24	16.79	57.49
43	1.433	70.03	66.81	72.12	71.35	73.82	65.6	70.61	79.94	74.3	64.97	58.63	74.48	63.16	60.8	43.98	74.13	58.6	55.79	39.99	63.31	56.76	57.29	25.15	66.38	28.44	53.95	16.99	66.06	20.4	53.29	13.04	61.23	16.26	57.31
44	1.467	70.37	66.35	72.42	70.87	74.15	65.19	70.91	79.53	74.68	64.69	58.99	74.38	63.62	60.56	44.09	74.29	58.89	55.56	39.64	63.61	56.66	57.06	25.53	66.54	28.88	54.04	17.56	66.02	21.09	53.13	14.01	61.56	17.26	57.61
45	1.5	70.66	66.39	72.67	70.8	74.45	65.18	71.12	79.34	75.15	64.65	59.14	74.24	64.07	60.53	44.05	74.03	59.45	55.59	39.68	63.61	57.26	56.99	25.62	66.3	29.13	53.89	18.18	65.3	21.71	52.5	14.89	61.14	18.15	57.37
46	1.533	70.85	65.3	72.94	69.75	74.55	64.0	71.34	78.58	74.95	63.66	59.1	73.88	63.79	60.14	44.11	73.91	59.2	55.51	39.79	63.7	57.34	56.74	26.04	66.13	29.41	53.79	18.9	65.24	22.28	52.29	15.63	61.22	18.84	57.37
47	1.567	71.24	64.91	73.39	69.46	75.0	63.58	71.7	78.41	75.3	63.14	59.35	73.55	63.95	59.51	44.24	73.72	58.84	54.74	39.88	63.5	57.12	56.27	25.95	65.91	29.35	53.25	17.9	64.92	21.46	51.56	14.5	60.88	17.68	56.56
48	1.6	71.68	65.43	73.91	70.06	75.44	64.11	72.42	79.02	75.7	63.58	59.91	73.94	64.48	59.98	44.66	73.83	59.71	55.13	39.56	63.5	58.17	56.41	26.01	65.92	29.39	53.2	18.05	64.79	21.56	51.56	14.29	61.06	17.47	56.73
49	1.633	71.54	64.66	73.66	69.56	75.52	63.36	71.56	79.1	75.71	63.08	59.25	73.65	64.02	59.62	43.81	72.67	58.56	53.45	39.5	62.43	57.05	56.02	24.73	64.85	28.42	51.52	13.27	63.35	16.96	49.36	7.08	61.34	10.59	55.93
50	1.667	71.33	64.67	73.56	69.69	75.4	63.31	71.66	79.36	75.68	62.88	59.07	73.54	63.78	58.65	43.6	73.24	58.31	52.7	39.37	62.75	57.16	55.63	24.38	64.37	28.03	50.83	14.69	62.68	18.27	48.34	9.35	59.96	12.83	54.78
51	1.7	71.51	64.88	73.78	69.96	75.6	63.57	71.98	79.64	75.85	63.14	59.4	73.53	64.13	58.91	43.69	73.17	58.77	52.98	39.28	62.6	57.87	55.82	24.49	64.27	28.18	50.71	13.96	62.45	17.68	48.3	8.06	60.27	11.6	55.08
52	1.733	71.51	65.16	73.89	70.24	75.52	63.74	72.12	79.77	75.52	63.0	59.28	73.47	63.58	58.67	43.93	73.11	58.31	52.65	39.33	62.55	57.78	55.18	24.29	64.2	27.74	50.64	14.36	62.33	17.8	48.03	8.9	60.25	12.37	54.96
53	1.767	71.62	64.92	73.97	69.87	75.61	63.56	72.4	79.29	75.89	62.95	59.61	73.28	63.99	58.77	44.28	72.92	58.65	53.01	39.01	62.85	57.98	55.1	25.07	64.25	28.53	51.1	16.93	62.38	20.38	48.57	12.27	59.8	15.66	54.89
54	1.8	72.43	64.63	74.94	69.56	76.24	63.29	73.61	78.85	76.47	62.59	60.67	73.64	64.93	59.32	44.46	73.06	59.18	54.03	39.21	63.25	58.29	55.89	25.56	65.59	28.92	52.46	15.81	62.93	19.21	49.68	11.3	59.35	14.77	54.61
55	1.833	71.92	65.28	74.51	70.27	75.68	63.83	73.2	79.19	75.63	62.59	60.09	73.48	63.98	58.9	44.01	72.9	58.54	53.65	38.83	62.9	57.9	55.52	25.15	65.38	28.22	52.22	15.64	62.57	18.55	49.17	10.78	59.43	14.18	54.67
56	1.867	72.15	64.07	74.72	69.18	75.97	62.65	73.13	78.59	75.83	61.71	60.16	72.97	63.85	58.03	43.78	72.57	58.16	52.56	39.04	62.64	57.18	55.1	24.59	65.02	27.55	51.37	13.7	62.34	16.59	48.17	8.24	59.77	11.75	54.53
57	1.9	72.36	63.87	74.85	68.9	76.16	62.46	73.17	78.18	76.05	61.57	60.03	72.6	64.0	57.79	43.16	72.09	58.25	52.51	38.88	61.6	57.15	55.0	24.65	64.53	27.7	51.07	14.15	61.97	17.03	47.99	9.09	59.14	12.61	54.31
58	1.933	72.29	63.48	74.78	68.47	76.1	62.13	73.21	77.92	76.11	61.49	60.21	72.56	64.22	57.91	43.37	71.87	58.48	52.58	38.76	61.43	57.06	54.82	24.98	64.41	28.05	51.07	14.65	62.12	17.63	48.35	9.75	58.96	13.29	54.25
59	1.967	72.44	63.59	74.93	68.57	76.24	62.22	73.4	77.92	76.28	61.49	60.44	72.49	64.48	57.94	43.8	71.78	58.75	52.67	38.9	61.57	57.16	54.84	25.11	64.24	28.23	50.91	14.85	61.71	17.91	48.0	9.8	58.68	13.28	54.0
60	2.0	72.53	64.61	75.0	69.59	76.43	63.21	73.52	78.59	76.56	62.1	60.53	72.51	64.8	57.92	43.91	71.51	58.98	52.36	39.04	61.28	57.19	54.77	24.97	63.61	28.26	50.18	14.4	61.46	17.55	47.67	9.11	58.49	12.64	53.69
61	2.033	72.94	64.44	75.42	69.39	76.8	63.08	74.09	78.6	76.98	62.23	61.14	72.62	65.47	58.29	44.44	71.3	59.84	52.64	39.75	60.75	57.42	54.77	24.99	63.56	28.3	50.11	14.35	61.47	17.61	47.88	8.42	58.25	11.92	53.76
62	2.067	73.16	63.45	75.54	68.29	77.09	62.09	74.13	77.61	77.54	61.5	61.15	72.15	65.94	57.94	44.34	70.96	60.3	52.58	39.85	60.54	57.8	54.75	24.96	63.08	28.53	49.74	14.75	61.07	18.17	47.66	9.41	57.64	12.93	53.38
63	2.1	73.69	62.64	76.0	67.43	77.58	61.3	74.45	76.82	78.04	60.91	61.42	71.81	66.26	57.68	44.28	70.66	60.48	52.48	39.87	60.0	58.22	54.81	25.07	63.01	28.65	49.73	15.17	60.88	18.57	47.5	10.06	57.5	13.61	53.34
64	2.133	72.98	62.33	75.37	67.2	76.92	60.94	73.86	76.76	77.32	60.54	60.96	71.64	65.62	57.31	44.61	70.69	60.09	52.1	39.99	60.13	57.66	54.59	25.14	62.88	28.63	49.56	15.2	60.86	18.53	47.49	9.9	57.64	13.36	53.45
65	2.167	72.94	61.48	75.28	66.34	76.9	60.18	73.77	76.17	77.4	60.16	60.96	71.33	65.77	57.33	44.6	70.4	60.28	52.22	40.01	59.96	57.9	54.36	25.15	62.49	28.77	49.3	15.2	60.52	18.72	47.33	9.96	57.56	13.46	53.34
66	2.2	72.67	61.26	75.04	66.19	76.64	59.9	73.44	76.06	77.03	59.8	60.57	71.05	65.22	56.75	44.65	70.36	59.81	51.74	39.84	59.97	57.52	54.12	25.18	62.23	28.72	49.06	15.85	60.16	19.27	46.88	10.87	57.18	14.33	53.06
67	2.233	72.38	61.3	74.76	66.19	76.35	59.97	73.28	75.85	76.74	59.72	60.37	70.67	65.05	56.4	44.32	70.04	59.53	51.39	39.62	59.47	57.4	53.87	25.36	61.72	28.9	48.67	16.3	59.77	19.74	46.66	11.65	56.64	15.07	52.55
68	2.267	72.37	60.92	74.72	65.78	76.29	59.6	73.12	75.44	76.59	59.43	60.4	70.37	64.95	56.26	44.34	69.78	59.6	51.22	39.68	59.21	57.64	53.44	25.49	61.76	28.93	48.69	15.54	59.92	18.94	46.75	10.84	56.73	14.31	52.51
69	2.3	72.29	60.59	74.57	65.55	76.24	59.28	72.68	75.18	76.43	58.95	59.73	69.91	64.48	55.43	43.43	69.46	59.22	50.45	39.28	58.66	57.46	52.93	24.68	61.43	28.17	48.15	14.83	59.74	17.97	45.95	10.22	56.6	13.73	52.18
70	2.333	72.01	60.49	74.25	65.27	75.96	59.12	72.56	74.44	76.42	58.54	59.59	69.34	64.58	54.91	43.28	69.15	59.19	50.4	38.78	58.74	57.23	52.89	25.21	60.74	28.8	47.79	16.91	59.24	20.14	45.83	12.98	56.05	16.38	51.91
71	2.367	70.88	60.84	73.11	65.55	74.87	59.58	71.56	74.77	75.47	59.17	59.28	69.45	64.16	55.37	43.19	68.87	59.12	50.32	38.25	58.25	57.04	52.5	25.17	60.94	28.72	47.98	15.24	59.41	18.69	46.18	10.85	55.96	14.39	51.6
72	2.4	70.42	59.8	72.68	64.66	74.5	58.44	70.96	74.23	75.08	58.11	58.23	69.18	63.46	54.51	42.29	68.7	58.54	49.57	37.03	58.09	56.03	52.06	24.82	60.59	28.55	47.63	16.35	58.97	19.5	45.38	12.27	55.84	15.83	51.61
73	2.433	70.11	59.1	72.29	63.87	74.2	57.76	70.71	73.4	75.07	57.59	57.9	68.91	63.66	54.37	41.99	68.41	58.97	49.54	36.47	58.08	55.82	51.35	25.72	60.56	29.67	48.06	19.1	59.46	22.19	46.21	15.84	55.69	19.24	52.1
74	2.467	70.38	59.44	72.57	64.33	74.55	58.21	70.98	73.95	75.45	58.04	58.4	68.98	64.02	54.55	42.23	68.45	59.2	49.59	36.2	58.38	55.63	51.55	24.92	60.39	28.83	47.5	16.28	59.31	19.54	45.95	12.11	55.76	15.72	51.9
75	2.5	70.34	58.47	72.43	63.22	74.26	57.12	70.7	72.62	74.93	56.97	57.83	68.72	63.44	54.31	42.12	68.25	58.55	49.5	35.92	58.46	55.16	51.01	26.61	60.76	30.42	48.64	21.06	59.77	23.88	46.98	17.6	55.93	20.94	52.76
76	2.533	70.54	57.1	72.66	61.89	74.48	55.86	70.98	71.95	75.2	56.34	58.39	68.37	63.78	54.0	41.64	67.91	58.6	48.94	35.57	57.29	54.89	50.51	26.2	60.62	29.93	48.09	18.8	59.62	21.89	46.39	14.59	55.45	18.17	51.97
77	2.567	69.98	55.33	72.06	59.94	73.84	54.15	70.39	70.55	74.74	55.43	58.26	67.81	63.41	53.64	41.24	67.71	58.54	48.87	35.82	56.63	54.73	50.58	25.85	60.91	29.35	48.34	17.85	60.08	20.99	46.53	13.71	55.67	17.1	52.01
78	2.6	70.41	54.15	72.52	58.79	74.11	53.1	70.91	69.92	74.73	55.06	59.11	67.67	63.67	54.13	42.03	67.53	58.32	49.43	35.77	56.99	54.42	50.68	27.23	60.95	30.47	48.61	18.4	60.4	21.77	47.16	13.45	56.41	16.93	52.5
79	2.633	70.6	53.68	72.65	58.39	74.33	52.59	70.64	69.82	74.78	54.7	58.86	67.51	63.32	53.5	41.76	67.49	57.52	48.41	36.06	56.68	53.71	50.28	26.19	60.81	29.43	47.97	16.36	60.39	19.79	46.26	11.17	56.15	14.61	51.87
80	2.667	70.97	53.32	72.99	58.01	74.69	52.24	71.05	69.52	75.32	54.47	59.17	67.49	63.86	53.28	41.26	67.36	57.85	48.02	35.91	56.33	53.52	49.98	26.06	60.73	29.39	47.72	16.55	60.44	19.97	45.94	11.23	56.23	14.7	51.82
81	2.7	70.54	52.8	72.57	57.29	74.17	51.75	70.73	68.84	74.82	54.26	58.97	67.25	63.28	53.49	40.82	67.13	57.2	48.32	35.8	56.45	53.08	49.95	25.75	60.41	28.79	47.69	16.47	59.71	19.61	45.67	11.27	55.99	14.73	51.99
82	2.733	70.26	52.33	72.28	56.81	73.88	51.28	70.37	68.5	74.52	53.99	58.51	67.11	62.83	53.53	40.47	66.71	56.51	48.27	35.8	55.89	52.52	49.61	25.76	60.08	28.82	47.63	17.03	59.03	19.79	45.24	12.06	55.62	15.1	51.82
83	2.767	69.91	51.7	71.98	56.29	73.52	50.7	70.21	68.23	74.09	53.59	58.36	66.76	62.52	53.25	40.48	66.06	55.84	47.75	35.56	55.34	51.8	49.09	26.1	59.71	29.13	47.38	17.63	58.71	20.42	44.93	12.38	55.55	15.28	51.68
84	2.8	69.57	51.6	71.75	56.44	73.34	50.51	70.0	68.63	73.75	53.19	58.11	66.79	62.01	52.91	41.52	65.67	54.93	46.89	35.36	55.32	51.75	48.57	26.48	59.56	29.55	47.16	18.05	58.62	20.9	44.71	12.5	55.87	15.33	51.4
85	2.833	69.74	51.54	71.84	56.16	73.39	50.59	70.38	67.93	73.97	53.41	58.98	66.36	62.6	53.67	43.04	64.98	55.87	48.18	35.15	55.2	51.74	48.5	28.14	59.18	30.98	47.65	21.44	58.26	23.82	45.78	16.04	55.65	18.27	51.77
86	2.867	69.69	51.55	71.82	56.22	73.39	50.55	70.2	68.3	74.0	53.54	58.14	66.6	62.51	53.63	40.82	64.95	55.96	47.86	35.43	54.3	52.07	48.26	26.94	58.88	30.16	47.14	20.21	58.02	22.52	45.08	14.79	54.98	17.25	51.21
87	2.9	69.47	51.64	71.59	56.33	73.32	50.61	69.8	68.49	74.16	53.57	57.43	66.42	62.24	53.21	39.81	64.68	55.81	47.38	35.68	53.86	52.17	47.8	25.54	58.35	28.98	46.42	18.98	57.39	21.28	44.02	13.87	54.45	16.38	50.52
88	2.933	69.31	51.7	71.39	56.39	73.14	50.72	69.57	68.48	74.0	53.68	57.23	66.32	62.04	53.35	39.59	64.45	55.64	47.44	35.76	53.66	52.21	47.65	25.73	58.08	29.15	46.38	19.37	57.15	21.52	44.16	14.22	54.14	16.79	50.6
89	2.967	68.99	51.9	71.09	56.6	72.81	50.86	69.34	68.37	73.52	53.51	57.12	66.06	61.66	53.26	40.51	64.36	54.81	47.58	35.52	53.99	51.9	47.33	26.97	57.89	30.34	46.61	21.51	57.18	23.62	44.62	16.42	54.41	18.64	50.74
90	3.0	68.79	51.96	70.94	56.66	72.55	50.91	69.34	68.49	73.17	53.61	57.2	66.29	61.52	53.4	40.38	64.3	54.74	47.52	34.82	53.52	51.54	47.48	27.29	57.99	30.48	46.72	21.66	56.93	23.5	44.48	16.49	53.97	18.43	50.57
91	3.033	68.76	52.0	70.93	56.72	72.57	50.92	69.06	68.85	73.11	53.73	57.07	66.21	61.28	53.19	40.07	64.25	54.85	47.11	35.58	53.15	51.62	47.42	25.94	57.89	29.12	46.08	17.88	56.78	20.07	43.83	12.32	53.95	15.36	50.52
92	3.067	68.03	51.96	70.23	56.63	71.75	50.86	68.47	68.7	72.2	53.67	56.52	66.0	60.68	53.09	39.89	64.03	54.52	47.13	35.85	52.85	51.05	47.11	26.1	57.75	29.25	46.15	18.51	56.86	20.66	43.95	13.16	53.74	16.3	50.49
93	3.1	67.7	52.01	69.89	56.65	71.15	51.02	68.29	68.58	71.5	54.08	56.16	65.94	60.48	53.47	39.19	63.58	54.61	47.42	37.12	52.21	50.75	47.06	27.16	57.52	30.29	46.56	21.49	55.93	23.24	43.6	16.21	52.68	19.27	50.2
94	3.133	67.57	52.04	69.87	56.59	70.68	51.11	68.65	68.14	70.99	54.22	55.76	65.51	60.2	53.95	39.08	61.87	54.69	47.86	41.38	50.5	50.62	46.8	28.93	56.97	31.95	47.34	28.32	54.76	28.85	43.87	23.71	52.21	25.54	50.64
