Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
90	3.0	70.21	46.35	0.0	0.0	69.69	43.46	0.0	0.0	62.84	44.22	54.21	50.48	59.76	59.67	0.0	0.0	68.49	70.59	75.49	56.56	74.56	57.97	30.95	61.13	35.13	72.85	26.39	60.83	25.46	77.11	15.87	59.12	15.87	62.79
91	3.033	70.39	46.11	0.0	0.0	69.86	43.23	0.0	0.0	62.96	44.19	54.07	50.58	59.82	59.78	0.0	0.0	68.49	70.59	75.3	56.77	74.54	58.43	30.68	61.05	35.02	72.77	26.17	60.65	25.23	76.94	15.2	58.73	15.19	62.49
92	3.067	70.33	46.11	0.0	0.0	69.79	43.23	0.0	0.0	62.86	44.23	54.0	50.57	59.71	59.81	0.0	0.0	68.47	70.42	75.17	56.8	74.67	58.52	30.48	60.97	34.75	72.7	25.93	60.75	25.0	77.04	15.09	58.89	15.05	62.62
93	3.1	69.54	46.79	0.0	0.0	69.38	44.11	0.0	0.0	62.66	43.74	51.66	49.35	58.97	58.21	0.0	0.0	70.81	68.21	71.87	56.5	76.09	54.42	27.92	58.17	33.15	68.7	23.73	58.25	23.05	73.22	16.68	57.0	15.78	61.1
94	3.133	69.7	46.82	0.0	0.0	69.56	44.15	0.0	0.0	62.82	43.83	51.68	49.35	59.04	58.33	0.0	0.0	70.98	68.07	71.92	56.57	76.56	54.39	27.84	58.28	33.1	68.9	23.63	58.31	22.94	73.42	16.41	57.22	15.62	61.38
95	3.167	70.52	46.28	0.0	0.0	70.06	43.42	0.0	0.0	63.48	44.43	54.37	50.57	60.18	59.99	0.0	0.0	68.61	71.1	75.97	56.81	74.77	59.05	30.89	61.52	35.37	73.38	27.23	60.63	26.5	77.15	16.25	59.02	16.72	63.14
96	3.2	70.72	46.58	0.0	0.0	70.28	43.71	0.0	0.0	63.72	44.65	54.47	50.56	60.2	60.07	0.0	0.0	68.36	71.55	76.23	56.98	74.52	59.44	30.38	61.94	34.84	73.89	27.07	60.74	26.3	77.38	16.19	59.37	16.57	63.65
97	3.233	70.63	46.67	0.0	0.0	70.3	43.8	0.0	0.0	63.9	44.8	54.53	50.61	60.28	60.42	0.0	0.0	67.83	71.2	76.85	57.09	74.38	59.49	30.81	61.99	35.29	74.1	27.4	60.84	26.61	77.7	16.2	59.69	16.5	63.69
98	3.267	70.82	48.79	0.0	0.0	70.53	45.7	0.0	0.0	63.61	45.35	54.82	50.97	59.7	60.85	0.0	0.0	70.31	70.9	74.82	56.83	77.87	57.61	28.69	59.53	32.29	71.48	21.24	59.62	20.19	76.31	12.14	57.64	12.47	61.53
99	3.3	70.69	49.42	0.0	0.0	70.52	46.33	0.0	0.0	63.8	45.71	54.75	51.42	59.55	60.86	0.0	0.0	69.77	71.27	74.26	57.25	77.21	57.95	28.59	59.64	32.15	71.29	21.15	59.87	19.91	76.17	12.13	58.0	12.2	61.57
100	3.333	70.71	49.7	0.0	0.0	70.55	46.55	0.0	0.0	63.75	45.88	54.49	51.52	59.57	61.1	0.0	0.0	69.97	71.55	73.91	57.61	77.52	58.09	27.89	59.62	31.59	71.42	20.56	59.91	19.52	76.36	11.84	58.07	11.97	61.67
101	3.367	70.94	49.75	0.0	0.0	70.72	46.69	0.0	0.0	63.79	46.24	54.46	51.67	59.74	61.64	0.0	0.0	70.23	71.79	74.47	57.68	77.83	58.12	28.03	59.81	31.94	71.81	20.72	59.59	19.79	76.35	11.72	57.6	11.86	61.48
102	3.4	70.89	49.78	0.0	0.0	70.68	46.74	0.0	0.0	63.75	46.35	54.28	51.66	59.6	61.9	0.0	0.0	69.82	72.18	74.12	58.07	77.4	58.79	27.8	59.67	31.76	71.77	20.59	59.53	19.71	76.41	11.66	57.54	11.75	61.51
103	3.433	70.8	49.85	0.0	0.0	70.63	46.81	0.0	0.0	63.79	46.44	54.27	51.98	59.67	62.14	0.0	0.0	69.91	72.22	73.97	58.21	77.42	59.1	28.31	59.56	32.34	71.57	21.25	59.16	20.14	75.96	12.05	57.07	11.95	61.03
104	3.467	70.84	49.63	0.0	0.0	70.62	46.59	0.0	0.0	63.72	46.35	54.38	52.12	59.64	62.04	0.0	0.0	70.02	71.87	73.87	58.11	77.63	58.55	28.5	59.91	32.39	71.81	21.28	59.65	20.24	76.33	12.02	57.56	12.29	61.55
105	3.5	70.89	49.53	0.0	0.0	70.61	46.46	0.0	0.0	63.6	46.2	54.47	51.92	59.61	61.91	0.0	0.0	70.03	71.93	74.08	58.03	77.67	58.72	28.26	59.67	32.08	71.65	21.01	59.67	19.95	76.44	11.78	57.48	11.93	61.56
106	3.533	70.83	49.62	0.0	0.0	70.59	46.55	0.0	0.0	63.64	46.34	54.28	52.02	59.52	62.05	0.0	0.0	69.93	72.09	74.04	58.31	78.05	59.3	28.15	59.64	32.02	71.67	21.12	59.26	19.97	76.12	11.69	57.02	11.9	61.38
107	3.567	70.89	49.59	0.0	0.0	70.63	46.52	0.0	0.0	63.69	46.34	54.29	52.08	59.59	62.11	0.0	0.0	69.66	72.45	73.97	58.55	77.63	59.71	28.21	59.85	32.15	71.87	21.06	59.43	20.05	76.25	11.65	57.02	11.79	61.34
108	3.6	70.96	49.42	0.0	0.0	70.64	46.34	0.0	0.0	63.6	46.19	54.32	51.98	59.58	62.08	0.0	0.0	69.39	72.54	73.92	58.63	77.36	59.69	28.18	59.99	32.09	72.06	20.77	59.88	19.88	76.78	11.58	57.24	11.62	61.65
109	3.633	71.3	48.89	0.0	0.0	70.85	45.8	0.0	0.0	63.53	45.82	54.44	51.56	59.59	61.69	0.0	0.0	69.21	72.56	74.39	58.39	77.07	59.83	27.32	59.29	31.17	71.45	19.63	59.67	18.99	76.58	11.36	57.08	11.2	61.44
110	3.667	71.19	49.02	0.0	0.0	70.77	45.88	0.0	0.0	63.39	45.8	54.29	51.58	59.35	61.9	0.0	0.0	68.94	72.95	74.27	58.48	76.84	60.29	27.18	59.24	30.94	71.5	19.5	59.62	18.79	76.6	11.56	56.94	11.29	61.18
111	3.7	71.2	49.05	0.0	0.0	70.79	45.92	0.0	0.0	63.44	45.77	54.2	51.49	59.29	61.7	0.0	0.0	68.57	72.86	74.14	58.69	76.54	60.68	27.04	59.28	30.86	71.48	19.31	59.75	18.63	76.65	11.31	57.04	10.96	61.37
112	3.733	71.17	47.11	0.0	0.0	70.56	44.13	0.0	0.0	63.37	45.17	54.42	50.84	59.86	61.11	0.0	0.0	67.28	74.0	76.21	59.83	74.23	63.81	30.03	61.85	34.35	74.25	26.44	60.19	25.58	77.2	16.0	58.25	15.48	62.52
113	3.767	71.25	47.09	0.0	0.0	70.58	44.12	0.0	0.0	63.32	45.1	54.6	50.72	59.95	61.07	0.0	0.0	67.65	74.29	76.55	60.09	74.62	64.03	30.23	61.94	34.5	74.4	26.45	60.53	25.5	77.68	15.76	58.59	15.14	62.93
114	3.8	71.21	47.09	0.0	0.0	70.52	44.14	0.0	0.0	63.27	45.19	54.66	50.83	59.96	61.25	0.0	0.0	67.54	74.67	76.56	60.27	74.46	64.55	30.47	61.91	34.72	74.41	26.57	60.53	25.55	77.72	15.93	58.47	15.18	62.88
115	3.833	71.3	48.86	0.0	0.0	70.76	45.68	0.0	0.0	63.3	45.6	54.71	51.5	59.36	61.73	0.0	0.0	68.42	74.01	74.07	59.35	76.26	61.83	27.99	59.22	31.54	71.38	20.51	59.65	19.63	76.47	12.23	56.55	11.76	61.1
116	3.867	71.35	48.84	0.0	0.0	70.8	45.65	0.0	0.0	63.35	45.57	54.78	51.64	59.46	61.78	0.0	0.0	68.6	74.33	74.0	59.36	76.54	61.85	28.02	59.43	31.57	71.6	20.47	59.76	19.53	76.62	12.07	56.43	11.58	61.13
117	3.9	71.32	49.07	0.0	0.0	70.75	45.89	0.0	0.0	63.37	45.78	54.69	51.67	59.6	61.89	0.0	0.0	68.54	74.67	73.61	59.92	76.39	62.67	27.78	59.64	31.48	71.83	20.03	60.08	19.23	76.96	11.7	56.6	11.07	61.37
118	3.933	71.23	49.19	0.0	0.0	70.71	45.98	0.0	0.0	63.42	45.81	54.63	51.82	59.59	61.83	0.0	0.0	68.33	74.9	73.37	60.25	76.29	63.18	27.86	59.87	31.58	71.95	20.02	60.31	19.21	77.0	11.78	56.75	11.05	61.41
119	3.967	71.25	49.17	0.0	0.0	70.72	45.95	0.0	0.0	63.41	45.83	54.62	51.9	59.59	62.09	0.0	0.0	68.08	75.27	73.3	60.45	75.86	63.5	28.06	59.91	31.82	72.05	20.27	60.26	19.53	77.03	11.94	56.44	11.24	61.13
120	4.0	71.24	49.14	0.0	0.0	70.73	45.89	0.0	0.0	63.43	45.75	54.4	51.88	59.63	62.05	0.0	0.0	68.09	75.32	73.54	60.45	75.82	63.65	27.55	59.59	31.5	71.76	19.99	59.89	19.42	76.7	11.81	55.95	11.25	60.82
121	4.033	71.21	49.12	0.0	0.0	70.63	45.97	0.0	0.0	63.24	46.02	54.35	51.78	59.17	61.92	0.0	0.0	67.4	75.2	73.56	60.45	75.37	64.02	27.65	60.0	31.42	72.07	19.97	60.26	19.21	76.95	11.55	56.87	11.01	61.83
122	4.067	71.3	49.16	0.0	0.0	70.67	46.03	0.0	0.0	63.24	46.14	54.59	51.86	59.23	61.83	0.0	0.0	67.37	75.31	73.42	60.37	75.2	64.03	27.86	59.96	31.49	71.92	20.05	60.33	19.29	76.81	11.79	56.84	11.16	61.68
123	4.1	71.21	49.24	0.0	0.0	70.73	46.0	0.0	0.0	63.37	45.84	54.24	51.49	59.26	62.02	0.0	0.0	67.52	75.55	73.43	60.27	75.23	63.75	27.32	59.9	31.17	72.22	19.8	60.29	19.33	77.2	11.63	56.97	11.3	61.56
124	4.133	71.11	49.19	0.0	0.0	70.54	45.92	0.0	0.0	63.13	45.75	54.57	51.56	59.2	62.06	0.0	0.0	67.32	75.73	73.48	60.22	74.92	63.87	27.96	60.08	31.55	72.37	19.99	60.41	19.29	77.3	11.71	56.83	11.19	61.39
125	4.167	70.91	49.74	0.0	0.0	70.46	46.36	0.0	0.0	63.17	45.73	54.52	51.25	59.09	62.0	0.0	0.0	67.14	75.76	73.48	59.92	74.85	63.43	27.85	59.73	31.39	72.21	20.04	60.14	19.34	77.22	11.82	56.57	11.47	60.93
126	4.2	70.99	49.64	0.0	0.0	70.5	46.23	0.0	0.0	63.16	45.59	54.73	51.29	59.1	62.0	0.0	0.0	66.74	76.1	73.18	60.36	74.39	64.14	28.02	59.44	31.43	71.92	20.09	59.88	19.28	77.01	11.76	56.07	11.32	60.7
127	4.233	71.01	49.16	0.0	0.0	70.5	45.75	0.0	0.0	63.08	45.35	54.57	50.93	58.98	62.2	0.0	0.0	66.48	76.39	72.79	60.35	74.02	64.69	27.83	59.03	31.25	71.81	19.98	59.68	19.27	77.13	11.93	55.64	11.37	60.31
128	4.267	71.15	49.05	0.0	0.0	70.6	45.68	0.0	0.0	63.13	45.38	54.76	50.56	58.99	62.21	0.0	0.0	66.0	76.27	72.86	60.09	73.6	64.46	28.13	59.17	31.46	72.17	20.13	59.68	19.39	77.52	11.44	55.68	11.04	60.72
129	4.3	71.17	49.23	0.0	0.0	70.68	45.85	0.0	0.0	63.26	45.49	54.67	50.54	59.03	62.13	0.0	0.0	65.93	76.27	72.64	59.91	73.14	64.59	27.92	59.17	31.38	72.08	20.07	59.81	19.47	77.45	11.67	56.12	11.35	60.92
130	4.333	71.21	49.28	0.0	0.0	70.73	45.89	0.0	0.0	63.32	45.46	54.72	50.45	59.02	62.0	0.0	0.0	65.67	76.31	72.58	59.85	72.9	64.42	28.24	59.19	31.67	72.05	20.45	59.68	19.81	77.24	11.91	55.91	11.58	60.63
131	4.367	71.22	49.43	0.0	0.0	70.72	46.02	0.0	0.0	63.27	45.48	54.88	50.48	58.94	62.04	0.0	0.0	65.61	76.61	72.47	59.83	73.0	64.51	28.56	59.34	31.79	72.23	20.66	59.64	19.9	77.25	11.96	55.67	11.7	60.41
132	4.4	71.35	49.74	0.0	0.0	70.89	46.33	0.0	0.0	63.48	45.68	54.82	50.24	58.95	62.09	0.0	0.0	64.89	76.98	72.05	60.0	71.9	65.21	28.2	59.06	31.57	72.09	20.31	59.29	19.62	77.09	11.72	55.45	11.42	60.39
133	4.433	71.55	49.74	0.0	0.0	71.03	46.4	0.0	0.0	63.61	46.1	55.16	50.86	59.07	62.24	0.0	0.0	64.53	76.65	72.04	59.92	71.79	65.46	28.77	59.08	31.96	71.81	20.86	59.51	20.15	76.82	12.54	55.33	11.96	60.21
134	4.467	71.58	50.05	0.0	0.0	71.1	46.68	0.0	0.0	63.71	46.21	55.15	50.91	59.14	62.25	0.0	0.0	64.62	76.79	71.78	59.71	71.77	65.34	28.88	58.96	32.14	71.66	21.3	59.25	20.62	76.53	12.84	55.06	12.44	60.0
135	4.5	71.45	50.32	0.0	0.0	71.06	46.92	0.0	0.0	63.77	46.23	54.89	50.57	59.01	62.48	0.0	0.0	64.01	77.25	71.41	59.78	71.03	66.0	28.55	58.81	31.93	71.82	21.05	58.92	20.33	76.61	12.73	54.94	12.27	60.0
136	4.533	71.6	50.36	0.0	0.0	71.19	46.95	0.0	0.0	63.94	46.22	55.31	50.36	59.21	62.51	0.0	0.0	63.8	77.1	71.4	59.55	70.89	66.18	29.27	58.77	32.54	71.9	21.55	59.05	20.78	76.96	12.42	55.1	12.15	60.31
137	4.567	71.7	50.34	0.0	0.0	71.25	46.96	0.0	0.0	63.92	46.28	55.36	50.49	59.1	62.36	0.0	0.0	63.56	77.0	71.29	59.62	70.74	66.4	29.22	58.69	32.35	71.67	21.31	59.18	20.5	76.88	12.4	55.14	12.03	60.34
138	4.6	71.64	50.42	0.0	0.0	71.26	47.02	0.0	0.0	63.99	46.27	55.23	50.09	59.11	62.41	0.0	0.0	63.82	76.97	71.28	59.47	71.06	66.25	28.9	58.57	32.11	71.81	21.09	59.13	20.41	77.12	12.39	55.47	12.19	60.55
139	4.633	71.8	50.31	0.0	0.0	71.42	46.92	0.0	0.0	64.12	46.27	55.32	50.04	59.11	62.42	0.0	0.0	63.42	77.04	71.32	59.58	70.79	66.65	28.95	58.6	32.12	71.86	21.14	59.24	20.51	77.23	12.28	55.71	12.12	60.79
140	4.667	71.78	50.5	0.0	0.0	71.36	47.08	0.0	0.0	64.0	46.28	55.43	50.12	59.15	62.41	0.0	0.0	63.76	77.05	71.18	59.63	71.01	66.15	29.07	58.95	32.19	72.18	21.09	59.55	20.38	77.59	11.89	56.07	11.84	61.15
141	4.7	71.73	50.7	0.0	0.0	71.31	47.3	0.0	0.0	63.94	46.47	55.37	50.3	59.15	62.45	0.0	0.0	63.8	77.04	70.97	59.52	71.06	66.1	29.12	58.9	32.28	72.05	21.12	59.54	20.37	77.46	11.97	55.9	11.77	60.99
142	4.733	71.63	50.95	0.0	0.0	71.26	47.54	0.0	0.0	64.0	46.6	55.22	50.2	59.11	62.59	0.0	0.0	63.58	77.23	70.83	59.43	70.78	66.42	28.81	58.6	32.04	71.87	20.94	59.26	20.26	77.33	11.99	55.67	11.82	60.81
143	4.767	71.54	50.98	0.0	0.0	71.19	47.6	0.0	0.0	64.02	46.66	55.16	50.42	59.02	62.47	0.0	0.0	63.45	77.11	70.8	59.58	70.54	66.28	28.86	59.02	32.12	72.09	21.0	59.62	20.23	77.48	11.91	56.03	11.75	61.33
144	4.8	71.58	51.09	0.0	0.0	71.23	47.62	0.0	0.0	63.99	46.51	55.29	50.29	59.15	62.53	0.0	0.0	63.76	77.19	70.88	59.44	70.84	65.91	28.9	58.72	32.13	71.95	21.13	59.18	20.4	77.21	12.28	55.38	12.2	60.61
145	4.833	71.76	50.8	0.0	0.0	71.38	47.42	0.0	0.0	64.04	46.67	55.18	50.75	59.19	62.59	0.0	0.0	64.03	76.99	70.92	59.61	70.92	65.98	29.21	59.16	32.53	72.1	21.51	59.77	20.71	77.41	12.5	56.11	12.23	61.19
146	4.867	71.75	50.91	0.0	0.0	71.37	47.54	0.0	0.0	64.02	46.77	55.02	50.7	59.15	62.63	0.0	0.0	64.08	77.06	70.85	59.67	70.86	66.12	29.01	59.06	32.4	72.07	21.39	59.55	20.6	77.28	12.52	55.89	12.27	61.05
147	4.9	71.73	51.13	0.0	0.0	71.39	47.75	0.0	0.0	64.07	46.77	55.02	50.5	59.11	62.52	0.0	0.0	63.87	76.96	70.88	59.56	70.81	66.15	28.92	59.04	32.28	72.08	21.31	59.71	20.63	77.45	12.45	56.21	12.32	61.23
148	4.933	71.59	51.58	0.0	0.0	71.26	48.16	0.0	0.0	63.94	46.93	55.03	50.6	58.97	62.52	0.0	0.0	63.82	76.95	70.7	59.46	70.8	65.71	29.21	59.23	32.46	72.19	21.63	59.92	20.86	77.57	12.85	56.39	12.82	61.35
149	4.967	71.58	51.85	0.0	0.0	71.28	48.42	0.0	0.0	64.01	47.01	55.0	50.3	59.02	62.55	0.0	0.0	63.6	76.92	70.66	59.38	70.86	65.82	29.11	58.77	32.41	71.96	21.58	59.45	20.87	77.39	12.76	55.71	12.74	60.84
150	5.0	71.6	52.01	0.0	0.0	71.31	48.56	0.0	0.0	64.05	46.98	54.96	50.28	59.02	62.4	0.0	0.0	63.8	76.85	70.7	59.47	71.16	65.29	29.07	59.12	32.41	72.27	21.57	59.79	20.75	77.79	12.33	56.15	12.27	61.36
151	5.033	71.61	52.28	0.0	0.0	71.31	48.8	0.0	0.0	64.06	47.01	55.22	50.12	59.1	62.4	0.0	0.0	63.52	76.96	70.62	59.39	70.95	65.66	29.31	58.97	32.54	72.2	21.66	59.67	20.97	77.71	12.43	55.9	12.49	61.04
152	5.067	71.54	52.43	0.0	0.0	71.22	48.96	0.0	0.0	63.94	47.09	55.2	50.02	58.97	62.29	0.0	0.0	63.28	76.78	70.65	59.65	70.89	66.27	29.38	58.7	32.54	71.91	21.65	59.54	20.9	77.56	12.46	55.8	12.51	61.03
153	5.1	71.51	52.64	0.0	0.0	71.19	49.13	0.0	0.0	64.0	47.03	55.21	49.98	59.15	61.94	0.0	0.0	63.56	76.73	70.56	59.63	71.38	66.56	28.97	58.29	32.23	71.38	21.41	59.3	20.89	77.11	12.53	55.28	12.71	60.59
154	5.133	71.23	52.62	0.0	0.0	70.92	49.14	0.0	0.0	63.82	47.07	55.21	49.93	59.21	62.25	0.0	0.0	63.71	76.64	70.71	59.66	71.54	66.29	29.89	58.63	33.22	71.82	22.61	59.36	21.99	77.38	12.94	55.59	13.13	60.95
155	5.167	71.14	53.04	0.0	0.0	70.84	49.54	0.0	0.0	63.77	47.25	55.08	49.66	59.11	62.16	0.0	0.0	63.43	76.71	70.74	59.88	71.33	66.71	29.61	58.66	32.98	72.0	22.17	59.69	21.58	77.93	12.46	56.05	12.72	61.57
156	5.2	71.24	53.34	0.0	0.0	70.92	49.84	0.0	0.0	63.76	47.46	55.07	49.6	59.09	62.25	0.0	0.0	63.42	76.79	71.04	59.94	71.47	67.03	29.67	58.47	33.05	71.89	22.29	59.31	21.67	77.66	12.5	55.62	12.73	61.19
157	5.233	71.2	53.57	0.0	0.0	70.9	50.08	0.0	0.0	63.6	47.45	54.8	49.63	58.79	61.82	0.0	0.0	63.42	76.59	70.93	60.01	71.03	66.45	29.77	58.66	33.1	71.8	22.33	59.08	21.36	77.03	13.15	55.54	13.03	60.82
158	5.267	71.28	53.74	0.0	0.0	70.95	50.26	0.0	0.0	63.62	47.57	54.88	49.61	58.81	61.8	0.0	0.0	63.46	76.74	71.0	60.26	71.15	66.57	29.8	58.59	33.08	71.77	22.36	58.91	21.27	76.94	13.07	55.43	12.72	60.74
159	5.3	71.29	53.83	0.0	0.0	71.02	50.33	0.0	0.0	63.66	47.61	54.93	49.66	58.77	62.11	0.0	0.0	63.54	76.69	71.14	59.95	71.21	66.21	29.86	58.53	33.08	71.84	22.4	58.57	21.2	76.74	13.07	55.44	12.74	60.42
160	5.333	71.3	54.1	0.0	0.0	70.98	50.58	0.0	0.0	63.67	47.73	55.24	49.76	58.9	62.02	0.0	0.0	63.77	76.73	71.29	59.99	71.58	66.09	30.25	58.8	33.35	72.03	22.8	58.86	21.5	77.0	13.06	55.62	12.93	60.82
161	5.367	71.32	54.12	0.0	0.0	71.05	50.63	0.0	0.0	63.83	47.94	55.15	49.9	58.92	62.44	0.0	0.0	63.88	76.9	71.07	59.7	71.66	66.08	30.21	58.83	33.39	72.17	23.1	58.7	21.84	76.99	13.32	55.62	13.44	60.93
162	5.4	71.23	54.3	0.0	0.0	71.02	50.82	0.0	0.0	63.85	47.95	55.0	49.39	58.91	62.25	0.0	0.0	63.92	76.84	70.89	59.56	71.68	66.3	29.72	58.19	32.99	71.76	22.46	58.26	21.14	76.82	12.83	55.38	12.65	60.63
163	5.433	71.26	54.32	0.0	0.0	71.04	50.82	0.0	0.0	63.86	47.94	55.04	49.45	58.94	62.33	0.0	0.0	63.89	76.96	71.1	59.78	71.78	66.48	29.7	58.2	32.96	71.8	22.56	58.34	21.31	76.94	12.85	55.34	12.67	60.59
164	5.467	71.25	54.34	0.0	0.0	70.99	50.85	0.0	0.0	63.76	47.9	55.14	49.35	58.92	62.27	0.0	0.0	64.09	76.99	71.13	59.83	71.81	66.15	29.98	58.32	33.18	71.93	22.8	58.34	21.33	76.99	12.97	55.55	12.61	60.77
165	5.5	71.23	54.28	0.0	0.0	70.97	50.84	0.0	0.0	63.75	48.08	54.96	49.45	58.88	62.56	0.0	0.0	63.84	77.06	71.24	60.02	71.76	66.63	29.9	58.48	33.23	72.17	22.81	58.58	21.45	77.39	12.55	55.8	12.26	61.29
166	5.533	71.13	54.18	0.0	0.0	70.89	50.74	0.0	0.0	63.63	47.88	54.57	49.17	58.66	62.1	0.0	0.0	63.68	76.74	71.08	60.19	71.85	66.69	29.34	58.45	32.76	72.03	22.18	58.94	20.97	77.52	12.49	56.4	12.06	61.59
167	5.567	70.98	54.47	0.0	0.0	70.77	50.98	0.0	0.0	63.64	47.89	54.64	49.13	58.74	62.12	0.0	0.0	64.02	76.72	71.53	60.4	72.68	66.86	29.44	58.36	32.84	72.01	22.57	58.77	21.37	77.46	12.69	56.06	12.34	61.3
168	5.6	70.98	54.37	0.0	0.0	70.76	50.91	0.0	0.0	63.64	47.93	54.63	49.23	58.82	62.37	0.0	0.0	64.35	76.7	71.83	60.47	73.0	66.7	29.26	58.23	32.72	71.99	22.5	58.62	21.34	77.52	12.62	55.81	12.33	61.31
169	5.633	71.02	54.56	0.0	0.0	70.78	51.12	0.0	0.0	63.59	47.95	54.41	48.67	58.77	62.11	0.0	0.0	64.15	76.84	71.44	60.36	72.45	66.48	28.67	58.56	32.27	72.49	22.12	59.01	21.18	78.2	12.15	56.34	12.14	62.15
170	5.667	71.06	54.56	0.0	0.0	70.85	51.09	0.0	0.0	63.76	47.9	54.65	48.75	58.89	61.94	0.0	0.0	64.26	76.65	71.61	60.35	72.92	66.72	28.74	58.28	32.2	72.12	21.93	58.5	20.89	77.51	12.24	55.67	12.17	61.32
171	5.7	71.14	54.63	0.0	0.0	70.93	51.16	0.0	0.0	63.77	47.96	54.64	48.68	58.89	61.94	0.0	0.0	64.05	76.57	71.68	60.49	72.81	66.66	28.85	58.32	32.35	72.18	22.0	58.7	21.0	77.72	12.27	55.91	12.05	61.49
172	5.733	71.12	54.64	0.0	0.0	70.88	51.15	0.0	0.0	63.74	47.84	54.78	48.89	58.97	61.83	0.0	0.0	64.02	76.64	71.62	60.62	72.7	67.06	29.11	58.29	32.56	71.97	22.09	58.58	20.98	77.35	12.39	55.59	12.02	61.12
173	5.767	71.03	54.77	0.0	0.0	70.82	51.24	0.0	0.0	63.67	47.76	54.5	48.85	58.78	61.45	0.0	0.0	63.69	76.63	71.52	60.57	72.63	67.0	28.68	58.29	32.21	71.84	21.63	58.78	20.54	77.35	12.06	55.74	11.53	61.23
174	5.8	70.98	54.73	0.0	0.0	70.74	51.26	0.0	0.0	63.64	47.89	54.6	48.86	58.82	61.56	0.0	0.0	63.68	76.52	71.74	60.56	72.68	66.93	28.93	58.5	32.45	72.09	21.91	59.13	20.79	77.84	11.93	56.2	11.41	61.99
175	5.833	71.01	54.82	0.0	0.0	70.77	51.32	0.0	0.0	63.7	47.92	54.58	48.74	58.89	61.65	0.0	0.0	63.76	76.67	71.59	60.84	72.78	67.03	28.56	58.63	32.15	72.38	21.68	59.22	20.7	78.21	11.52	56.23	11.32	62.35
176	5.867	70.96	54.77	0.0	0.0	70.69	51.27	0.0	0.0	63.6	47.91	54.69	48.94	58.78	61.44	0.0	0.0	63.5	76.4	71.92	60.88	72.6	67.11	29.13	58.79	32.56	72.27	21.98	59.45	20.84	78.03	11.91	56.47	11.47	62.28
177	5.9	70.87	54.87	0.0	0.0	70.65	51.38	0.0	0.0	63.58	48.02	54.56	48.92	58.71	61.71	0.0	0.0	63.67	76.47	71.54	60.69	72.61	67.03	28.68	58.59	32.11	72.28	21.57	59.08	20.32	77.95	11.57	56.21	11.01	62.04
178	5.933	70.92	54.91	0.0	0.0	70.73	51.46	0.0	0.0	63.71	48.19	54.66	48.79	58.78	61.78	0.0	0.0	63.49	76.19	71.38	60.6	72.52	67.51	29.02	58.22	32.43	71.95	21.79	58.72	20.66	77.53	12.24	55.95	11.75	61.59
179	5.967	70.95	54.94	0.0	0.0	70.77	51.44	0.0	0.0	63.77	48.1	54.73	48.78	58.88	61.83	0.0	0.0	63.66	76.36	71.32	60.45	72.73	67.5	28.94	58.28	32.33	72.09	21.67	58.73	20.54	77.67	11.88	55.9	11.48	61.53
180	6.0	70.89	54.87	0.0	0.0	70.71	51.37	0.0	0.0	63.74	47.96	54.84	48.9	58.88	61.51	0.0	0.0	63.46	76.16	71.61	60.67	72.54	67.32	29.27	58.29	32.63	71.83	21.77	58.82	20.56	77.41	11.94	55.86	11.45	61.35
181	6.033	70.85	55.05	0.0	0.0	70.64	51.52	0.0	0.0	63.51	47.92	54.58	48.8	58.65	61.89	0.0	0.0	64.0	77.01	71.45	60.56	72.93	67.14	28.71	57.65	32.02	71.49	21.99	58.0	20.83	76.99	12.37	54.72	12.15	60.33
182	6.067	70.81	54.9	0.0	0.0	70.59	51.37	0.0	0.0	63.41	47.78	54.63	48.85	58.6	61.72	0.0	0.0	64.05	76.89	71.47	60.75	72.94	66.85	29.01	58.11	32.24	71.81	22.06	58.48	20.84	77.29	12.36	55.34	12.11	60.77
183	6.1	70.77	54.83	0.0	0.0	70.58	51.32	0.0	0.0	63.47	47.81	54.31	48.92	58.53	61.77	0.0	0.0	63.71	76.67	71.35	60.75	72.74	67.14	28.68	57.83	32.11	71.48	22.04	58.29	21.11	77.02	12.6	54.95	12.61	60.62
184	6.133	70.83	54.9	0.0	0.0	70.62	51.35	0.0	0.0	63.42	47.72	54.28	48.87	58.55	61.72	0.0	0.0	64.04	76.91	71.8	60.89	73.07	67.19	28.41	57.9	31.86	71.63	21.76	58.25	20.78	77.08	12.39	54.87	12.23	60.52
185	6.167	70.86	54.92	0.0	0.0	70.68	51.37	0.0	0.0	63.5	47.66	54.04	48.57	58.61	61.68	0.0	0.0	64.01	76.63	71.73	60.78	73.23	67.18	28.02	57.59	31.7	71.48	21.58	58.08	20.68	77.15	12.15	54.81	11.89	60.67
