Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
302	10.067	55.07	64.12	85.59
303	10.1	49.42	27.88	92.24
304	10.133	53.19	44.71	80.95
305	10.167	36.02	15.7	92.14
306	10.2	43.92	70.17	85.3
307	10.233	23.94	0.37	89.73
308	10.267	27.02	13.96	72.63
309	10.3	17.19	19.17	92.22
310	10.333	22.73	10.51	74.35
311	10.367	30.45	17.8	88.92
312	10.4	19.52	11.32	93.04
313	10.433	11.39	81.19	100.63
314	10.467	13.54	15.07	100.22
315	10.5	52.06	51.26	87.1
316	10.533	52.44	54.35	83.14
317	10.567	52.26	47.56	83.15
318	10.6	51.78	58.92	84.76
319	10.633	50.69	58.32	88.4
320	10.667	49.04	62.56	81.77
321	10.7	41.3	49.48	66.29
322	10.733	48.45	62.62	85.73
323	10.767	45.72	52.63	70.42
324	10.8	44.68	49.72	75.16
325	10.833	46.3	54.65	79.89
326	10.867	46.39	52.93	77.33
327	10.9	44.39	47.59	74.6
328	10.933	44.61	45.52	81.84
329	10.967	44.03	44.56	84.43
330	11.0	45.93	49.76	81.14
331	11.033	45.86	47.35	75.61
332	11.067	44.19	53.04	71.97
333	11.1	42.27	49.79	66.64
334	11.133	31.2	4.58	93.55
335	11.167	48.7	38.55	90.76
336	11.2	53.04	56.12	89.64
337	11.233	40.61	61.4	89.57
338	11.267	43.0	29.44	89.89
339	11.3	51.44	59.84	101.33
340	11.333	59.16	62.34	92.31
341	11.367	48.17	57.22	97.64
342	11.4	63.61	65.98	75.7
343	11.433	54.12	63.82	68.48
344	11.467	40.16	57.13	91.95
345	11.5	57.89	71.82	85.21
346	11.533	22.49	89.99	91.38
347	11.567	29.8	83.23	88.05
348	11.6	25.91	92.29	83.19
349	11.633	46.84	57.15	91.19
350	11.667	51.19	59.22	97.05
351	11.7	35.1	92.71	80.82
352	11.733	46.5	68.13	95.83
353	11.767	41.96	82.35	77.37
354	11.8	42.73	86.63	78.08
355	11.833	50.98	82.63	78.04
356	11.867	41.79	79.04	78.84
357	11.9	51.56	76.45	77.03
358	11.933	51.78	72.46	79.44
359	11.967	56.17	81.0	77.32
360	12.0	49.5	41.88	76.17
361	12.033	46.64	64.24	79.36
362	12.067	46.45	50.87	83.52
363	12.1	47.53	64.18	82.87
364	12.133	43.69	24.17	81.0
365	12.167	50.65	40.52	81.73
366	12.2	52.23	31.08	79.5
367	12.233	56.47	41.6	79.31
368	12.267	54.96	72.63	79.22
369	12.3	54.69	79.99	78.51
370	12.333	61.16	54.6	78.89
371	12.367	45.96	59.49	79.72
372	12.4	55.71	66.82	80.86
373	12.433	53.55	84.61	83.36
374	12.467	51.82	82.26	83.15
375	12.5	43.82	78.05	84.72
376	12.533	45.65	74.9	81.92
377	12.567	38.71	93.73	81.38
378	12.6	39.83	51.31	87.15
379	12.633	67.92	81.44	74.23
380	12.667	63.04	76.29	75.55
381	12.7	76.46	71.27	73.84
382	12.733	76.5	75.52	72.15
383	12.767	68.35	73.03	74.39
384	12.8	41.18	56.86	87.15
385	12.833	44.95	51.83	82.99
386	12.867	46.83	27.77	83.34
387	12.9	53.61	32.05	81.38
388	12.933	62.45	42.88	77.73
389	12.967	35.73	50.36	59.26
390	13.0	42.11	37.54	81.8
391	13.033	39.79	27.93	82.31
392	13.067	34.08	35.22	79.08
393	13.1	56.41	38.4	76.71
394	13.133	57.86	37.68	77.17
395	13.167	29.39	40.29	77.65
396	13.2	61.06	55.58	75.86
397	13.233	63.51	54.95	72.68
398	13.267	88.49	33.6	71.92
399	13.3	68.1	14.53	71.97
400	13.333	86.6	31.06	72.75
401	13.367	89.03	40.96	70.22
402	13.4	71.1	33.96	72.82
403	13.433	84.73	38.11	73.37
404	13.467	90.0	32.21	71.09
405	13.5	90.0	54.93	67.06
406	13.533	90.0	51.19	68.27
407	13.567	90.0	37.7	69.11
408	13.6	90.0	51.59	68.19
409	13.633	90.0	15.97	73.18
410	13.667	81.21	27.4	69.62
411	13.7	73.65	45.64	75.48
412	13.733	68.21	53.42	73.92
413	13.767	63.29	66.76	77.14
414	13.8	66.86	56.93	75.05
415	13.833	73.77	52.06	76.12
416	13.867	48.48	57.06	58.34
417	13.9	48.49	59.88	59.08
418	13.933	86.02	51.72	71.22
419	13.967	84.73	63.95	70.57
420	14.0	45.74	54.88	66.31
421	14.033	47.35	50.28	71.96
422	14.067	43.95	45.67	67.28
423	14.1	72.97	40.65	76.48
424	14.133	48.13	49.46	72.28
425	14.167	77.71	40.58	76.97
426	14.2	84.78	33.9	73.72
427	14.233	85.02	40.96	72.51
428	14.267	74.01	65.51	74.54
429	14.3	82.4	72.78	73.15
430	14.333	82.78	78.9	67.39
431	14.367	85.38	79.99	67.12
432	14.4	90.0	79.65	61.42
433	14.433	82.34	86.87	70.06
434	14.467	82.74	87.69	68.21
435	14.5	84.09	86.89	66.62
436	14.533	90.0	79.6	62.11
437	14.567	86.46	82.88	70.44
438	14.6	85.82	79.9	68.44
439	14.633	83.28	68.34	67.12
440	14.667	84.31	64.96	69.1
441	14.7	83.47	63.14	71.42
442	14.733	88.61	67.91	65.88
443	14.767	85.46	77.92	65.27
444	14.8	84.0	75.38	68.32
445	14.833	84.36	82.9	69.24
446	14.867	84.52	78.41	67.6
447	14.9	86.03	87.43	68.43
448	14.933	84.1	76.75	66.98
449	14.967	82.42	79.71	64.78
450	15.0	79.64	79.22	69.22
451	15.033	79.31	77.1	66.72
452	15.067	63.49	138.99	93.81
453	15.1	84.77	80.37	64.3
454	15.133	86.47	78.04	67.21
455	15.167	41.27	61.69	66.63
456	15.2	42.35	60.66	68.1
457	15.233	49.71	64.93	59.26
458	15.267	42.97	59.59	65.05
459	15.3	44.27	59.89	69.75
460	15.333	41.99	56.0	65.04
461	15.367	43.51	50.82	64.61
462	15.4	40.96	49.45	62.24
463	15.433	46.22	49.88	66.04
464	15.467	46.74	47.25	66.33
465	15.5	45.33	45.28	70.69
466	15.533	45.8	52.71	71.19
467	15.567	51.75	59.23	73.38
