Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle	R_Chin_Angle
118	3.933	178.46	73.52	47.16	101.24
119	3.967	178.46	73.52	47.16	101.24
120	4.0	178.46	73.52	47.16	101.24
121	4.033	177.37	73.17	43.32	101.58
122	4.067	177.37	73.17	43.32	101.58
123	4.1	177.37	73.17	43.32	101.58
124	4.133	176.08	69.21	36.83	105.9
125	4.167	176.08	69.21	36.83	105.9
126	4.2	176.08	69.21	36.83	105.9
127	4.233	177.02	76.24	38.57	101.77
128	4.267	177.02	76.24	38.57	101.77
129	4.3	177.02	76.24	38.57	101.77
130	4.333	175.6	71.99	28.24	97.74
131	4.367	175.6	71.99	28.24	97.74
132	4.4	175.6	71.99	28.24	97.74
133	4.433	177.33	74.98	25.45	91.57
134	4.467	177.33	74.98	25.45	91.57
135	4.5	177.33	74.98	25.45	91.57
136	4.533	175.19	75.31	22.04	94.58
137	4.567	175.19	75.31	22.04	94.58
138	4.6	175.19	75.31	22.04	94.58
139	4.633	172.73	72.12	6.46	102.39
140	4.667	172.73	72.12	6.46	102.39
141	4.7	172.73	72.12	6.46	102.39
142	4.733	172.28	69.51	0.07	108.24
143	4.767	172.28	69.51	0.07	108.24
144	4.8	172.28	69.51	0.07	108.24
145	4.833	173.91	75.77	5.2	105.58
146	4.867	173.91	75.77	5.2	105.58
147	4.9	173.91	75.77	5.2	105.58
148	4.933	175.23	83.49	18.66	100.02
149	4.967	175.23	83.49	18.66	100.02
150	5.0	175.23	83.49	18.66	100.02
151	5.033	176.14	81.31	18.15	98.06
152	5.067	176.14	81.31	18.15	98.06
153	5.1	176.14	81.31	18.15	98.06
154	5.133	176.78	98.75	28.91	99.96
155	5.167	176.78	98.75	28.91	99.96
156	5.2	176.78	98.75	28.91	99.96
157	5.233	176.92	87.65	19.32	103.33
158	5.267	176.92	87.65	19.32	103.33
159	5.3	176.92	87.65	19.32	103.33
160	5.333	173.78	89.57	14.02	111.71
161	5.367	173.78	89.57	14.02	111.71
162	5.4	173.78	89.57	14.02	111.71
163	5.433	169.51	66.71	6.69	114.26
164	5.467	169.51	66.71	6.69	114.26
165	5.5	169.51	66.71	6.69	114.26
166	5.533	171.63	38.06	3.64	128.99
167	5.567	171.63	38.06	3.64	128.99
168	5.6	171.63	38.06	3.64	128.99
169	5.633	177.25	38.27	29.35	133.14
170	5.667	177.25	38.27	29.35	133.14
171	5.7	177.25	38.27	29.35	133.14
172	5.733	166.16	75.61	11.04	137.55
173	5.767	166.16	75.61	11.04	137.55
174	5.8	166.16	75.61	11.04	137.55
175	5.833	165.56	75.14	27.53	140.72
176	5.867	165.56	75.14	27.53	140.72
177	5.9	165.56	75.14	27.53	140.72
178	5.933	170.8	35.79	76.02	141.92
179	5.967	170.8	35.79	76.02	141.92
180	6.0	170.8	35.79	76.02	141.92
181	6.033	164.33	67.72	45.96	142.43
182	6.067	164.33	67.72	45.96	142.43
183	6.1	164.33	67.72	45.96	142.43
184	6.133	167.89	19.99	51.04	147.03
185	6.167	167.89	19.99	51.04	147.03
186	6.2	167.89	19.99	51.04	147.03
187	6.233	169.85	7.33	63.32	143.7
188	6.267	169.85	7.33	63.32	143.7
189	6.3	169.85	7.33	63.32	143.7
190	6.333	171.56	24.89	37.74	137.28
191	6.367	171.56	24.89	37.74	137.28
192	6.4	171.56	24.89	37.74	137.28
193	6.433	173.12	24.82	31.04	143.99
194	6.467	173.12	24.82	31.04	143.99
195	6.5	173.12	24.82	31.04	143.99
196	6.533	170.96	36.26	65.58	144.92
197	6.567	170.96	36.26	65.58	144.92
198	6.6	170.96	36.26	65.58	144.92
199	6.633	174.1	27.98	82.49	149.39
200	6.667	174.1	27.98	82.49	149.39
201	6.7	174.1	27.98	82.49	149.39
202	6.733	175.55	24.2	71.11	149.6
203	6.767	175.55	24.2	71.11	149.6
204	6.8	175.55	24.2	71.11	149.6
205	6.833	179.63	37.58	58.16	139.92
206	6.867	179.63	37.58	58.16	139.92
207	6.9	179.63	37.58	58.16	139.92
208	6.933	174.92	29.24	94.79	147.54
209	6.967	174.92	29.24	94.79	147.54
210	7.0	174.92	29.24	94.79	147.54
211	7.033	179.85	54.16	46.49	143.9
212	7.067	179.85	54.16	46.49	143.9
213	7.1	179.85	54.16	46.49	143.9
214	7.133	178.38	61.2	42.54	139.23
215	7.167	178.38	61.2	42.54	139.23
216	7.2	178.38	61.2	42.54	139.23
217	7.233	171.93	36.36	66.18	149.19
218	7.267	171.93	36.36	66.18	149.19
219	7.3	171.93	36.36	66.18	149.19
220	7.333	175.39	38.66	84.82	146.1
221	7.367	175.39	38.66	84.82	146.1
222	7.4	175.39	38.66	84.82	146.1
223	7.433	172.26	41.9	30.82	118.75
224	7.467	172.26	41.9	30.82	118.75
225	7.5	172.26	41.9	30.82	118.75
226	7.533	178.46	29.84	75.15	133.94
227	7.567	178.46	29.84	75.15	133.94
228	7.6	178.46	29.84	75.15	133.94
229	7.633	173.62	61.3	50.77	115.06
230	7.667	173.62	61.3	50.77	115.06
231	7.7	173.62	61.3	50.77	115.06
232	7.733	167.22	28.63	92.89	136.82
233	7.767	167.22	28.63	92.89	136.82
234	7.8	167.22	28.63	92.89	136.82
235	7.833	169.25	47.88	101.28	136.97
236	7.867	169.25	47.88	101.28	136.97
237	7.9	169.25	47.88	101.28	136.97
238	7.933	171.66	50.02	83.49	138.03
239	7.967	171.66	50.02	83.49	138.03
240	8.0	171.66	50.02	83.49	138.03
241	8.033	175.74	50.63	53.75	143.86
242	8.067	175.74	50.63	53.75	143.86
243	8.1	175.74	50.63	53.75	143.86
244	8.133	174.28	60.0	26.52	129.83
245	8.167	174.28	60.0	26.52	129.83
246	8.2	174.28	60.0	26.52	129.83
247	8.233	175.34	31.49	66.33	146.44
248	8.267	175.34	31.49	66.33	146.44
249	8.3	175.34	31.49	66.33	146.44
250	8.333	173.62	46.43	58.79	149.38
251	8.367	173.62	46.43	58.79	149.38
252	8.4	173.62	46.43	58.79	149.38
253	8.433	168.54	48.7	32.06	147.92
254	8.467	168.54	48.7	32.06	147.92
255	8.5	168.54	48.7	32.06	147.92
256	8.533	168.86	84.29	22.02	122.39
257	8.567	168.86	84.29	22.02	122.39
258	8.6	168.86	84.29	22.02	122.39
259	8.633	169.62	45.49	49.7	129.23
260	8.667	169.62	45.49	49.7	129.23
261	8.7	169.62	45.49	49.7	129.23
262	8.733	174.19	95.94	66.75	143.05
263	8.767	174.19	95.94	66.75	143.05
264	8.8	174.19	95.94	66.75	143.05
265	8.833	174.52	92.51	56.23	145.25
266	8.867	174.52	92.51	56.23	145.25
267	8.9	174.52	92.51	56.23	145.25
268	8.933	170.52	73.93	91.6	142.64
269	8.967	170.52	73.93	91.6	142.64
270	9.0	170.52	73.93	91.6	142.64
271	9.033	170.76	82.47	72.1	146.22
272	9.067	170.76	82.47	72.1	146.22
273	9.1	170.76	82.47	72.1	146.22
274	9.133	169.8	80.16	68.18	147.45
275	9.167	169.8	80.16	68.18	147.45
276	9.2	169.8	80.16	68.18	147.45
277	9.233	164.77	71.83	90.73	141.59
278	9.267	164.77	71.83	90.73	141.59
279	9.3	164.77	71.83	90.73	141.59
280	9.333	165.81	78.3	80.0	150.29
281	9.367	165.81	78.3	80.0	150.29
282	9.4	165.81	78.3	80.0	150.29
283	9.433	169.95	76.01	78.9	148.04
284	9.467	169.95	76.01	78.9	148.04
285	9.5	169.95	76.01	78.9	148.04
286	9.533	151.58	39.29	148.88	94.49
287	9.567	151.58	39.29	148.88	94.49
288	9.6	151.58	39.29	148.88	94.49
289	9.633	167.92	55.71	97.95	147.22
290	9.667	167.92	55.71	97.95	147.22
291	9.7	167.92	55.71	97.95	147.22
292	9.733	170.68	58.66	113.19	146.67
293	9.767	170.68	58.66	113.19	146.67
294	9.8	170.68	58.66	113.19	146.67
295	9.833	172.25	59.97	121.96	138.9
296	9.867	172.25	59.97	121.96	138.9
297	9.9	172.25	59.97	121.96	138.9
298	9.933	170.06	65.29	82.65	126.2
299	9.967	170.06	65.29	82.65	126.2
300	10.0	170.06	65.29	82.65	126.2
301	10.033	162.76	34.3	149.21	92.72
302	10.067	162.76	34.3	149.21	92.72
303	10.1	162.76	34.3	149.21	92.72
304	10.133	172.12	52.75	37.41	97.49
305	10.167	172.12	52.75	37.41	97.49
306	10.2	172.12	52.75	37.41	97.49
307	10.233	147.4	49.51	144.99	97.08
308	10.267	147.4	49.51	144.99	97.08
309	10.3	147.4	49.51	144.99	97.08
310	10.333	148.35	46.45	144.55	93.82
311	10.367	148.35	46.45	144.55	93.82
312	10.4	148.35	46.45	144.55	93.82
313	10.433	139.21	58.94	147.76	89.27
314	10.467	139.21	58.94	147.76	89.27
315	10.5	139.21	58.94	147.76	89.27
316	10.533	140.88	49.28	145.95	90.37
317	10.567	140.88	49.28	145.95	90.37
318	10.6	140.88	49.28	145.95	90.37
319	10.633	166.29	14.58	35.54	112.95
320	10.667	166.29	14.58	35.54	112.95
321	10.7	166.29	14.58	35.54	112.95
322	10.733	169.63	31.75	35.87	125.79
323	10.767	169.63	31.75	35.87	125.79
324	10.8	169.63	31.75	35.87	125.79
325	10.833	175.35	26.91	50.5	137.03
326	10.867	175.35	26.91	50.5	137.03
327	10.9	175.35	26.91	50.5	137.03
328	10.933	177.29	24.14	70.36	131.36
329	10.967	177.29	24.14	70.36	131.36
330	11.0	177.29	24.14	70.36	131.36
331	11.033	174.72	39.21	53.24	127.84
332	11.067	174.72	39.21	53.24	127.84
333	11.1	174.72	39.21	53.24	127.84
334	11.133	169.87	6.07	34.64	123.13
335	11.167	169.87	6.07	34.64	123.13
336	11.2	169.87	6.07	34.64	123.13
337	11.233	173.6	50.33	42.68	131.56
338	11.267	173.6	50.33	42.68	131.56
339	11.3	173.6	50.33	42.68	131.56
340	11.333	171.09	56.12	45.97	133.0
341	11.367	171.09	56.12	45.97	133.0
342	11.4	171.09	56.12	45.97	133.0
343	11.433	167.88	32.64	85.24	121.81
344	11.467	167.88	32.64	85.24	121.81
345	11.5	167.88	32.64	85.24	121.81
346	11.533	166.11	6.1	99.25	121.86
347	11.567	166.11	6.1	99.25	121.86
348	11.6	166.11	6.1	99.25	121.86
349	11.633	164.78	27.42	38.63	117.5
350	11.667	164.78	27.42	38.63	117.5
351	11.7	164.78	27.42	38.63	117.5
352	11.733	165.29	50.59	67.72	114.78
353	11.767	165.29	50.59	67.72	114.78
354	11.8	165.29	50.59	67.72	114.78
355	11.833	165.02	66.74	43.33	117.31
356	11.867	165.02	66.74	43.33	117.31
357	11.9	165.02	66.74	43.33	117.31
358	11.933	173.2	56.63	91.93	141.05
359	11.967	173.2	56.63	91.93	141.05
360	12.0	173.2	56.63	91.93	141.05
361	12.033	173.1	52.91	49.78	141.1
362	12.067	173.1	52.91	49.78	141.1
363	12.1	173.1	52.91	49.78	141.1
364	12.133	172.39	60.63	40.16	141.63
365	12.167	172.39	60.63	40.16	141.63
366	12.2	172.39	60.63	40.16	141.63
367	12.233	170.04	47.93	61.9	127.23
368	12.267	170.04	47.93	61.9	127.23
369	12.3	170.04	47.93	61.9	127.23
370	12.333	169.2	62.35	75.03	133.88
371	12.367	169.2	62.35	75.03	133.88
372	12.4	169.2	62.35	75.03	133.88
373	12.433	168.8	66.87	96.17	141.15
374	12.467	168.8	66.87	96.17	141.15
375	12.5	168.8	66.87	96.17	141.15
376	12.533	169.51	61.98	80.85	138.57
377	12.567	169.51	61.98	80.85	138.57
378	12.6	169.51	61.98	80.85	138.57
379	12.633	176.65	58.43	81.08	133.97
380	12.667	176.65	58.43	81.08	133.97
381	12.7	176.65	58.43	81.08	133.97
382	12.733	165.73	68.89	56.37	113.15
383	12.767	165.73	68.89	56.37	113.15
384	12.8	165.73	68.89	56.37	113.15
385	12.833	170.18	98.61	109.41	116.5
386	12.867	170.18	98.61	109.41	116.5
387	12.9	170.18	98.61	109.41	116.5
388	12.933	162.55	129.18	24.01	114.78
389	12.967	162.55	129.18	24.01	114.78
390	13.0	162.55	129.18	24.01	114.78
391	13.033	167.51	123.47	56.58	121.39
392	13.067	167.51	123.47	56.58	121.39
393	13.1	167.51	123.47	56.58	121.39
394	13.133	165.23	69.63	124.5	131.72
395	13.167	165.23	69.63	124.5	131.72
396	13.2	165.23	69.63	124.5	131.72
397	13.233	162.85	99.04	41.0	125.08
398	13.267	162.85	99.04	41.0	125.08
399	13.3	162.85	99.04	41.0	125.08
400	13.333	109.21	142.52	115.31	121.02
401	13.367	109.21	142.52	115.31	121.02
402	13.4	109.21	142.52	115.31	121.02
403	13.433	114.85	143.88	105.02	109.11
404	13.467	114.85	143.88	105.02	109.11
405	13.5	114.85	143.88	105.02	109.11
406	13.533	163.36	100.24	27.28	104.11
407	13.567	163.36	100.24	27.28	104.11
408	13.6	163.36	100.24	27.28	104.11
409	13.633	111.74	115.62	151.9	97.55
410	13.667	111.74	115.62	151.9	97.55
411	13.7	111.74	115.62	151.9	97.55
412	13.733	124.56	93.12	147.51	85.0
413	13.767	124.56	93.12	147.51	85.0
414	13.8	124.56	93.12	147.51	85.0
415	13.833	130.13	76.4	132.28	87.76
416	13.867	130.13	76.4	132.28	87.76
417	13.9	130.13	76.4	132.28	87.76
418	13.933	128.53	88.15	145.5	100.52
419	13.967	128.53	88.15	145.5	100.52
420	14.0	128.53	88.15	145.5	100.52
421	14.033	116.09	91.87	96.1	94.69
422	14.067	116.09	91.87	96.1	94.69
423	14.1	116.09	91.87	96.1	94.69
424	14.133	122.63	52.68	141.21	88.35
425	14.167	122.63	52.68	141.21	88.35
426	14.2	122.63	52.68	141.21	88.35
427	14.233	132.15	131.73	28.09	106.36
428	14.267	132.15	131.73	28.09	106.36
429	14.3	132.15	131.73	28.09	106.36
430	14.333	162.07	85.03	68.74	153.24
431	14.367	162.07	85.03	68.74	153.24
432	14.4	162.07	85.03	68.74	153.24
433	14.433	154.25	99.47	83.75	165.59
434	14.467	154.25	99.47	83.75	165.59
435	14.5	154.25	99.47	83.75	165.59
436	14.533	151.25	89.33	75.92	170.18
437	14.567	151.25	89.33	75.92	170.18
438	14.6	151.25	89.33	75.92	170.18
439	14.633	145.38	68.64	73.88	177.2
440	14.667	145.38	68.64	73.88	177.2
441	14.7	145.38	68.64	73.88	177.2
442	14.733	134.79	35.43	94.15	147.05
443	14.767	134.79	35.43	94.15	147.05
444	14.8	134.79	35.43	94.15	147.05
445	14.833	128.66	1.91	81.98	140.17
446	14.867	128.66	1.91	81.98	140.17
447	14.9	128.66	1.91	81.98	140.17
448	14.933	135.02	58.21	111.1	152.67
449	14.967	135.02	58.21	111.1	152.67
450	15.0	135.02	58.21	111.1	152.67
451	15.033	146.04	91.53	73.22	68.58
452	15.067	146.04	91.53	73.22	68.58
453	15.1	146.04	91.53	73.22	68.58
454	15.133	120.73	179.17	173.63	153.98
455	15.167	120.73	179.17	173.63	153.98
456	15.2	120.73	179.17	173.63	153.98
457	15.233	130.8	57.43	130.36	146.18
458	15.267	130.8	57.43	130.36	146.18
459	15.3	130.8	57.43	130.36	146.18
460	15.333	142.37	59.89	117.25	155.96
461	15.367	142.37	59.89	117.25	155.96
462	15.4	142.37	59.89	117.25	155.96
463	15.433	108.74	141.73	91.61	110.09
464	15.467	108.74	141.73	91.61	110.09
465	15.5	108.74	141.73	91.61	110.09
466	15.533	106.89	164.73	121.94	59.54
467	15.567	106.89	164.73	121.94	59.54
468	15.6	106.89	164.73	121.94	59.54
469	15.633	127.35	117.49	55.96	149.39
470	15.667	127.35	117.49	55.96	149.39
471	15.7	127.35	117.49	55.96	149.39
472	15.733	135.99	91.58	28.23	160.15
473	15.767	135.99	91.58	28.23	160.15
474	15.8	135.99	91.58	28.23	160.15
475	15.833	141.24	92.03	31.51	164.58
476	15.867	141.24	92.03	31.51	164.58
477	15.9	141.24	92.03	31.51	164.58
478	15.933	134.53	95.43	0.38	150.7
479	15.967	134.53	95.43	0.38	150.7
480	16.0	134.53	95.43	0.38	150.7
481	16.033	130.67	82.98	21.66	151.74
482	16.067	130.67	82.98	21.66	151.74
483	16.1	130.67	82.98	21.66	151.74
484	16.133	134.76	110.93	14.33	157.66
485	16.167	134.76	110.93	14.33	157.66
486	16.2	134.76	110.93	14.33	157.66
487	16.233	131.25	130.18	17.81	154.4
488	16.267	131.25	130.18	17.81	154.4
489	16.3	131.25	130.18	17.81	154.4
490	16.333	131.92	50.4	73.67	155.14
491	16.367	131.92	50.4	73.67	155.14
492	16.4	131.92	50.4	73.67	155.14
493	16.433	125.98	125.14	37.85	150.06
494	16.467	125.98	125.14	37.85	150.06
495	16.5	125.98	125.14	37.85	150.06
496	16.533	114.91	106.09	97.91	133.26
497	16.567	114.91	106.09	97.91	133.26
498	16.6	114.91	106.09	97.91	133.26
499	16.633	116.26	106.66	108.67	142.15
500	16.667	116.26	106.66	108.67	142.15
501	16.7	116.26	106.66	108.67	142.15
502	16.733	114.13	124.31	105.38	135.19
503	16.767	114.13	124.31	105.38	135.19
504	16.8	114.13	124.31	105.38	135.19
505	16.833	121.39	115.2	93.53	132.47
506	16.867	121.39	115.2	93.53	132.47
507	16.9	121.39	115.2	93.53	132.47
508	16.933	117.34	116.94	85.6	136.6
509	16.967	117.34	116.94	85.6	136.6
510	17.0	117.34	116.94	85.6	136.6
511	17.033	162.16	28.11	126.04	102.17
512	17.067	162.16	28.11	126.04	102.17
513	17.1	162.16	28.11	126.04	102.17
514	17.133	148.46	44.29	137.42	101.07
515	17.167	148.46	44.29	137.42	101.07
516	17.2	148.46	44.29	137.42	101.07
517	17.233	125.29	163.51	47.24	134.48
518	17.267	125.29	163.51	47.24	134.48
519	17.3	125.29	163.51	47.24	134.48
520	17.333	127.57	0.17	54.63	145.47
521	17.367	127.57	0.17	54.63	145.47
522	17.4	127.57	0.17	54.63	145.47
523	17.433	138.75	114.37	52.13	124.8
524	17.467	138.75	114.37	52.13	124.8
525	17.5	138.75	114.37	52.13	124.8
526	17.533	135.11	166.34	42.86	100.77
527	17.567	135.11	166.34	42.86	100.77
528	17.6	135.11	166.34	42.86	100.77
529	17.633	124.78	146.8	46.98	111.51
530	17.667	124.78	146.8	46.98	111.51
531	17.7	124.78	146.8	46.98	111.51
532	17.733	121.29	158.93	53.02	111.6
533	17.767	121.29	158.93	53.02	111.6
534	17.8	121.29	158.93	53.02	111.6
535	17.833	132.85	136.27	57.06	144.58
536	17.867	132.85	136.27	57.06	144.58
537	17.9	132.85	136.27	57.06	144.58
538	17.933	123.21	133.69	54.59	145.81
539	17.967	123.21	133.69	54.59	145.81
540	18.0	123.21	133.69	54.59	145.81
541	18.033	127.76	97.54	55.75	169.76
542	18.067	127.76	97.54	55.75	169.76
543	18.1	127.76	97.54	55.75	169.76
544	18.133	121.77	143.97	149.14	155.34
545	18.167	121.77	143.97	149.14	155.34
546	18.2	121.77	143.97	149.14	155.34
547	18.233	152.11	163.2	52.68	91.95
548	18.267	152.11	163.2	52.68	91.95
549	18.3	152.11	163.2	52.68	91.95
550	18.333	120.69	137.66	149.63	159.61
551	18.367	120.69	137.66	149.63	159.61
552	18.4	120.69	137.66	149.63	159.61
553	18.433	131.08	134.2	22.69	154.4
554	18.467	131.08	134.2	22.69	154.4
555	18.5	131.08	134.2	22.69	154.4
556	18.533	126.8	102.26	30.53	161.84
557	18.567	126.8	102.26	30.53	161.84
558	18.6	126.8	102.26	30.53	161.84
559	18.633	120.3	77.15	41.05	163.63
560	18.667	120.3	77.15	41.05	163.63
561	18.7	120.3	77.15	41.05	163.63
562	18.733	137.38	88.49	125.69	163.36
563	18.767	137.38	88.49	125.69	163.36
564	18.8	137.38	88.49	125.69	163.36
565	18.833	119.6	33.4	97.08	141.2
566	18.867	119.6	33.4	97.08	141.2
567	18.9	119.6	33.4	97.08	141.2
568	18.933	128.29	82.42	102.73	146.59
569	18.967	128.29	82.42	102.73	146.59
570	19.0	128.29	82.42	102.73	146.59
571	19.033	125.26	91.55	118.64	144.51
572	19.067	125.26	91.55	118.64	144.51
573	19.1	125.26	91.55	118.64	144.51
574	19.133	136.37	41.02	135.23	158.92
575	19.167	136.37	41.02	135.23	158.92
576	19.2	136.37	41.02	135.23	158.92
577	19.233	141.33	46.34	145.9	170.82
578	19.267	141.33	46.34	145.9	170.82
579	19.3	141.33	46.34	145.9	170.82
580	19.333	143.49	32.6	124.19	161.92
581	19.367	143.49	32.6	124.19	161.92
582	19.4	143.49	32.6	124.19	161.92
583	19.433	123.0	81.26	132.54	151.52
584	19.467	123.0	81.26	132.54	151.52
585	19.5	123.0	81.26	132.54	151.52
586	19.533	137.77	40.52	144.67	162.38
587	19.567	137.77	40.52	144.67	162.38
588	19.6	137.77	40.52	144.67	162.38
589	19.633	153.48	45.96	111.92	93.54
590	19.667	153.48	45.96	111.92	93.54
591	19.7	153.48	45.96	111.92	93.54
592	19.733	141.09	117.26	71.87	139.47
593	19.767	141.09	117.26	71.87	139.47
594	19.8	141.09	117.26	71.87	139.47
595	19.833	146.09	111.09	103.28	106.18
596	19.867	146.09	111.09	103.28	106.18
597	19.9	146.09	111.09	103.28	106.18
598	19.933	142.29	112.47	35.16	145.03
599	19.967	142.29	112.47	35.16	145.03
600	20.0	142.29	112.47	35.16	145.03
601	20.033	164.58	133.51	101.87	84.86
602	20.067	164.58	133.51	101.87	84.86
603	20.1	164.58	133.51	101.87	84.86
604	20.133	156.7	70.46	86.83	81.17
605	20.167	156.7	70.46	86.83	81.17
606	20.2	156.7	70.46	86.83	81.17
607	20.233	131.66	159.11	99.43	63.91
608	20.267	131.66	159.11	99.43	63.91
609	20.3	131.66	159.11	99.43	63.91
610	20.333	123.88	168.61	72.06	53.34
611	20.367	123.88	168.61	72.06	53.34
612	20.4	123.88	168.61	72.06	53.34
613	20.433	0.0	0.0	0.0	0.0
614	20.467	0.0	0.0	0.0	0.0
615	20.5	0.0	0.0	0.0	0.0
616	20.533	0.0	0.0	0.0	0.0
617	20.567	0.0	0.0	0.0	0.0
618	20.6	0.0	0.0	0.0	0.0
619	20.633	0.0	0.0	0.0	0.0
620	20.667	0.0	0.0	0.0	0.0
621	20.7	0.0	0.0	0.0	0.0
622	20.733	149.35	62.56	138.32	85.32
623	20.767	149.35	62.56	138.32	85.32
624	20.8	149.35	62.56	138.32	85.32
625	20.833	0.0	0.0	0.0	0.0
626	20.867	0.0	0.0	0.0	0.0
627	20.9	0.0	0.0	0.0	0.0
628	20.933	0.0	0.0	0.0	0.0
629	20.967	0.0	0.0	0.0	0.0
630	21.0	0.0	0.0	0.0	0.0
