Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
31	1.033	44.71	41.92	43.31	41.14	42.58	44.46	43.49	46.12	43.36	55.74	49.41	49.45	48.64	61.2	52.39	45.98	53.4	70.75	48.47	42.7	44.96	69.01	67.54	54.27	68.68	63.46	70.28	45.68	71.91	54.07	76.38	55.54	76.15	62.62
32	1.067	44.71	41.92	43.31	41.14	42.58	44.46	43.49	46.12	43.36	55.74	49.41	49.45	48.64	61.2	52.39	45.98	53.4	70.75	48.47	42.7	44.96	69.01	67.54	54.27	68.68	63.46	70.28	45.68	71.91	54.07	76.38	55.54	76.15	62.62
33	1.1	44.71	41.92	43.31	41.14	42.58	44.46	43.49	46.12	43.36	55.74	49.41	49.45	48.64	61.2	52.39	45.98	53.4	70.75	48.47	42.7	44.96	69.01	67.54	54.27	68.68	63.46	70.28	45.68	71.91	54.07	76.38	55.54	76.15	62.62
34	1.133	44.17	41.85	42.9	41.43	42.36	43.58	42.73	47.01	43.05	53.73	48.86	52.26	48.97	57.87	52.55	56.54	54.23	67.09	48.82	49.51	43.8	65.16	68.04	54.51	69.57	60.42	69.08	47.07	70.79	53.37	75.78	53.13	74.86	59.44
35	1.167	44.17	41.85	42.9	41.43	42.36	43.58	42.73	47.01	43.05	53.73	48.86	52.26	48.97	57.87	52.55	56.54	54.23	67.09	48.82	49.51	43.8	65.16	68.04	54.51	69.57	60.42	69.08	47.07	70.79	53.37	75.78	53.13	74.86	59.44
36	1.2	44.17	41.85	42.9	41.43	42.36	43.58	42.73	47.01	43.05	53.73	48.86	52.26	48.97	57.87	52.55	56.54	54.23	67.09	48.82	49.51	43.8	65.16	68.04	54.51	69.57	60.42	69.08	47.07	70.79	53.37	75.78	53.13	74.86	59.44
37	1.233	43.44	42.63	42.31	42.1	41.36	44.13	42.76	47.65	41.58	54.16	48.68	54.1	46.68	58.8	52.79	61.78	52.3	68.98	48.01	53.76	42.91	60.42	67.57	56.03	68.08	62.08	71.46	52.94	75.02	58.16	78.58	61.45	83.28	68.3
38	1.267	43.44	42.63	42.31	42.1	41.36	44.13	42.76	47.65	41.58	54.16	48.68	54.1	46.68	58.8	52.79	61.78	52.3	68.98	48.01	53.76	42.91	60.42	67.57	56.03	68.08	62.08	71.46	52.94	75.02	58.16	78.58	61.45	83.28	68.3
39	1.3	43.44	42.63	42.31	42.1	41.36	44.13	42.76	47.65	41.58	54.16	48.68	54.1	46.68	58.8	52.79	61.78	52.3	68.98	48.01	53.76	42.91	60.42	67.57	56.03	68.08	62.08	71.46	52.94	75.02	58.16	78.58	61.45	83.28	68.3
40	1.333	43.63	42.96	42.41	42.68	41.79	44.74	42.91	49.09	42.57	55.67	48.97	55.16	47.05	60.91	53.97	60.66	53.23	71.62	51.28	50.3	45.57	64.41	67.64	56.53	68.21	63.32	71.53	52.75	75.01	59.3	79.01	59.95	84.13	68.14
41	1.367	43.63	42.96	42.41	42.68	41.79	44.74	42.91	49.09	42.57	55.67	48.97	55.16	47.05	60.91	53.97	60.66	53.23	71.62	51.28	50.3	45.57	64.41	67.64	56.53	68.21	63.32	71.53	52.75	75.01	59.3	79.01	59.95	84.13	68.14
42	1.4	43.63	42.96	42.41	42.68	41.79	44.74	42.91	49.09	42.57	55.67	48.97	55.16	47.05	60.91	53.97	60.66	53.23	71.62	51.28	50.3	45.57	64.41	67.64	56.53	68.21	63.32	71.53	52.75	75.01	59.3	79.01	59.95	84.13	68.14
43	1.433	43.58	43.37	42.37	42.03	41.49	45.82	43.41	45.73	43.01	56.36	49.2	48.07	47.83	62.54	54.41	42.64	54.06	73.42	54.76	36.49	46.95	66.77	67.66	54.5	69.14	65.82	70.62	46.97	76.36	58.57	77.84	57.79	85.89	67.05
44	1.467	43.58	43.37	42.37	42.03	41.49	45.82	43.41	45.73	43.01	56.36	49.2	48.07	47.83	62.54	54.41	42.64	54.06	73.42	54.76	36.49	46.95	66.77	67.66	54.5	69.14	65.82	70.62	46.97	76.36	58.57	77.84	57.79	85.89	67.05
45	1.5	43.58	43.37	42.37	42.03	41.49	45.82	43.41	45.73	43.01	56.36	49.2	48.07	47.83	62.54	54.41	42.64	54.06	73.42	54.76	36.49	46.95	66.77	67.66	54.5	69.14	65.82	70.62	46.97	76.36	58.57	77.84	57.79	85.89	67.05
46	1.533	43.35	43.87	42.13	42.36	41.02	46.49	43.21	46.01	42.18	57.42	49.16	48.73	47.13	63.74	54.93	43.2	53.52	73.73	56.32	37.79	46.57	65.9	66.8	56.2	67.55	67.57	70.72	47.05	74.54	58.43	78.22	61.93	82.84	70.69
47	1.567	43.35	43.87	42.13	42.36	41.02	46.49	43.21	46.01	42.18	57.42	49.16	48.73	47.13	63.74	54.93	43.2	53.52	73.73	56.32	37.79	46.57	65.9	66.8	56.2	67.55	67.57	70.72	47.05	74.54	58.43	78.22	61.93	82.84	70.69
48	1.6	43.35	43.87	42.13	42.36	41.02	46.49	43.21	46.01	42.18	57.42	49.16	48.73	47.13	63.74	54.93	43.2	53.52	73.73	56.32	37.79	46.57	65.9	66.8	56.2	67.55	67.57	70.72	47.05	74.54	58.43	78.22	61.93	82.84	70.69
49	1.633	43.39	44.2	41.95	42.49	40.84	47.34	43.03	45.96	42.0	59.11	49.0	47.97	47.45	64.67	52.21	39.53	53.46	74.45	50.14	32.0	47.01	67.39	66.92	54.87	67.94	67.21	70.37	46.07	74.62	58.83	76.87	58.43	82.05	68.76
50	1.667	43.39	44.2	41.95	42.49	40.84	47.34	43.03	45.96	42.0	59.11	49.0	47.97	47.45	64.67	52.21	39.53	53.46	74.45	50.14	32.0	47.01	67.39	66.92	54.87	67.94	67.21	70.37	46.07	74.62	58.83	76.87	58.43	82.05	68.76
51	1.7	43.39	44.2	41.95	42.49	40.84	47.34	43.03	45.96	42.0	59.11	49.0	47.97	47.45	64.67	52.21	39.53	53.46	74.45	50.14	32.0	47.01	67.39	66.92	54.87	67.94	67.21	70.37	46.07	74.62	58.83	76.87	58.43	82.05	68.76
52	1.733	43.31	44.64	41.76	43.4	40.84	47.22	42.36	47.43	41.25	58.56	48.98	49.99	46.66	64.71	56.4	46.51	53.4	74.51	59.35	43.66	47.4	66.96	68.1	55.29	68.63	66.3	71.11	44.99	74.08	56.72	75.78	57.43	79.35	67.58
53	1.767	43.31	44.64	41.76	43.4	40.84	47.22	42.36	47.43	41.25	58.56	48.98	49.99	46.66	64.71	56.4	46.51	53.4	74.51	59.35	43.66	47.4	66.96	68.1	55.29	68.63	66.3	71.11	44.99	74.08	56.72	75.78	57.43	79.35	67.58
54	1.8	43.31	44.64	41.76	43.4	40.84	47.22	42.36	47.43	41.25	58.56	48.98	49.99	46.66	64.71	56.4	46.51	53.4	74.51	59.35	43.66	47.4	66.96	68.1	55.29	68.63	66.3	71.11	44.99	74.08	56.72	75.78	57.43	79.35	67.58
55	1.833	43.69	44.85	42.12	43.86	41.19	47.61	42.67	48.44	41.39	59.35	50.13	50.96	46.65	64.81	57.66	47.19	53.55	73.03	58.92	43.37	46.62	62.66	68.55	57.25	68.04	67.28	71.63	46.38	72.93	55.97	75.72	61.1	77.73	69.27
56	1.867	43.69	44.85	42.12	43.86	41.19	47.61	42.67	48.44	41.39	59.35	50.13	50.96	46.65	64.81	57.66	47.19	53.55	73.03	58.92	43.37	46.62	62.66	68.55	57.25	68.04	67.28	71.63	46.38	72.93	55.97	75.72	61.1	77.73	69.27
57	1.9	43.69	44.85	42.12	43.86	41.19	47.61	42.67	48.44	41.39	59.35	50.13	50.96	46.65	64.81	57.66	47.19	53.55	73.03	58.92	43.37	46.62	62.66	68.55	57.25	68.04	67.28	71.63	46.38	72.93	55.97	75.72	61.1	77.73	69.27
58	1.933	44.03	44.91	42.58	43.66	41.49	47.72	43.73	47.41	41.84	59.0	50.59	49.48	47.7	64.31	57.15	45.04	54.49	72.35	56.1	39.48	47.28	62.27	68.23	54.32	68.2	64.92	71.18	42.47	73.1	54.52	75.94	56.62	77.63	66.49
59	1.967	44.03	44.91	42.58	43.66	41.49	47.72	43.73	47.41	41.84	59.0	50.59	49.48	47.7	64.31	57.15	45.04	54.49	72.35	56.1	39.48	47.28	62.27	68.23	54.32	68.2	64.92	71.18	42.47	73.1	54.52	75.94	56.62	77.63	66.49
60	2.0	44.03	44.91	42.58	43.66	41.49	47.72	43.73	47.41	41.84	59.0	50.59	49.48	47.7	64.31	57.15	45.04	54.49	72.35	56.1	39.48	47.28	62.27	68.23	54.32	68.2	64.92	71.18	42.47	73.1	54.52	75.94	56.62	77.63	66.49
61	2.033	44.33	44.8	42.75	43.45	41.91	47.96	43.9	47.19	42.86	59.42	50.62	48.99	48.33	64.25	56.96	44.78	54.68	72.2	54.58	36.38	49.53	61.39	67.25	53.2	67.99	64.34	68.2	39.85	72.07	53.72	75.46	48.15	79.08	59.86
