Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
15	0.5	26.66	42.2	23.78	41.39	24.23	47.14	23.1	45.12	24.6	61.01	31.69	44.95	32.61	58.33	39.12	30.75	40.99	50.58	35.12	24.84	36.43	36.02	57.0	43.4	59.64	56.82	69.79	37.78	74.58	53.68	83.83	43.69	86.93	55.8
16	0.533	26.46	42.13	23.6	41.38	24.05	47.07	23.0	45.18	24.48	60.92	31.57	45.04	32.43	58.12	38.99	30.8	40.7	50.05	35.1	25.31	36.29	35.81	56.83	43.35	59.4	56.68	69.74	38.0	74.53	53.78	83.84	43.57	87.04	55.77
17	0.567	26.64	42.04	23.77	41.31	24.23	46.94	23.12	45.19	24.66	60.75	31.6	45.19	32.57	57.97	38.99	31.18	40.73	50.01	34.89	24.99	36.17	35.57	56.61	42.88	59.27	55.99	69.36	38.26	74.13	53.66	83.59	43.46	86.76	55.5
18	0.6	27.2	41.88	24.44	41.16	24.7	46.83	24.08	44.98	25.15	60.65	32.45	44.85	32.9	57.82	38.87	30.41	40.42	50.09	33.96	23.82	35.52	35.79	57.08	42.99	59.34	56.14	69.72	38.34	74.23	53.75	83.79	43.7	86.76	55.77
19	0.633	26.87	42.02	24.1	41.27	24.54	46.92	23.73	45.04	25.13	60.66	32.02	44.88	32.73	58.07	38.43	30.69	40.41	51.14	33.82	23.64	35.69	36.93	57.06	43.09	59.48	56.53	70.42	38.27	74.87	54.13	84.57	44.16	87.38	56.18
20	0.667	26.31	41.96	23.5	41.24	23.98	46.92	23.19	45.11	24.68	60.78	31.62	45.19	32.34	57.95	38.1	31.18	39.96	50.55	33.65	23.67	35.44	36.26	56.89	43.23	59.29	56.57	70.4	38.73	74.82	54.38	84.7	44.41	87.69	56.42
21	0.7	26.79	43.09	24.25	42.11	24.38	47.89	24.27	45.58	25.19	61.27	31.94	45.04	31.96	58.1	37.59	30.47	39.85	51.37	32.01	24.39	35.45	38.59	56.13	43.42	57.96	56.74	69.8	38.83	74.04	54.05	85.26	45.59	87.73	57.2
22	0.733	26.84	42.88	24.45	42.08	24.49	47.64	24.77	45.88	25.45	61.05	32.17	45.28	31.97	57.91	37.3	30.34	39.69	51.03	31.71	23.66	35.44	38.52	56.27	43.46	57.89	56.63	70.02	38.96	74.18	54.12	85.45	45.64	87.8	57.45
23	0.767	26.85	42.52	24.45	41.86	24.49	47.32	24.67	46.07	25.41	61.03	32.18	45.65	31.99	57.85	37.5	30.3	39.76	50.2	31.61	24.21	35.32	37.88	56.15	43.69	57.78	56.58	69.71	39.3	73.85	53.94	85.17	45.91	87.47	57.77
24	0.8	27.25	42.47	24.79	41.79	24.73	47.39	25.14	45.81	25.64	61.15	32.81	45.22	32.41	57.61	37.78	29.88	39.66	49.88	31.45	23.3	34.73	37.34	56.7	43.66	58.21	56.58	70.24	39.09	74.23	53.8	85.11	45.57	87.46	57.59
25	0.833	27.16	41.89	24.43	41.37	24.74	46.99	24.3	45.56	25.47	61.11	32.83	45.24	33.04	57.77	38.46	30.37	39.87	49.24	32.84	23.19	34.24	34.53	57.81	43.55	59.89	56.67	71.1	38.35	75.29	53.73	84.91	44.09	87.85	56.33
26	0.867	26.92	41.61	24.18	41.02	24.47	46.78	24.16	45.17	25.26	61.04	32.83	44.81	32.99	57.95	38.65	29.68	40.29	50.19	32.85	22.7	34.6	35.49	57.96	43.56	59.96	56.94	71.17	38.23	75.36	53.77	84.9	44.24	87.81	56.35
27	0.9	26.93	41.57	24.25	41.04	24.55	46.71	24.25	45.32	25.41	60.98	32.68	44.84	33.05	57.89	38.12	29.58	40.43	50.22	32.43	22.68	35.04	35.48	57.84	43.33	59.92	56.71	71.2	38.02	75.41	53.56	85.08	44.2	87.92	56.36
28	0.933	27.25	41.57	24.54	41.0	24.9	46.69	24.41	45.16	25.66	60.88	32.8	44.63	33.24	57.88	38.13	29.44	40.53	50.4	32.6	22.59	35.14	35.69	58.01	43.22	60.14	56.71	71.53	37.88	75.65	53.54	85.3	44.37	87.98	56.32
29	0.967	27.18	41.36	24.46	40.73	24.83	46.45	24.3	44.82	25.61	60.62	32.7	44.41	33.28	57.85	38.03	29.28	40.88	50.85	32.66	22.52	35.59	36.33	58.16	43.24	60.34	56.79	71.56	37.75	75.67	53.41	85.09	44.5	87.8	56.34
30	1.0	27.26	41.45	24.46	40.75	24.86	46.64	24.21	44.73	25.54	60.94	32.68	44.24	33.29	58.17	38.15	29.24	41.23	51.76	32.7	22.4	36.09	37.35	58.19	43.05	60.39	56.85	71.86	37.52	76.05	53.37	85.31	44.65	88.11	56.41
31	1.033	27.3	41.42	24.48	40.73	24.89	46.64	24.19	44.76	25.55	61.02	32.71	44.25	33.35	58.17	38.18	29.15	41.18	51.43	32.85	22.61	35.94	37.04	58.23	43.1	60.46	56.88	71.84	37.42	76.03	53.26	85.22	44.58	88.02	56.4
32	1.067	27.0	41.2	24.13	40.5	24.64	46.46	23.78	44.59	25.38	60.99	32.46	44.05	33.38	58.23	38.24	28.65	41.41	51.23	33.22	22.94	36.08	36.91	58.29	43.09	60.73	57.05	71.91	36.93	76.19	53.12	85.34	44.43	88.1	56.43
33	1.1	27.18	41.55	24.38	40.84	24.8	46.71	24.12	44.8	25.49	60.97	32.54	44.34	33.24	58.17	38.17	29.34	40.98	51.19	33.01	22.79	35.6	36.67	58.11	43.22	60.4	57.03	71.86	37.58	76.06	53.73	85.46	44.69	88.15	56.75
34	1.133	27.26	41.52	24.47	40.9	24.88	46.64	24.2	44.99	25.54	60.86	32.65	44.63	33.16	57.91	38.35	29.64	40.6	50.3	33.13	22.9	35.14	36.01	57.99	43.33	60.2	56.88	71.76	37.84	75.9	53.73	85.33	44.54	88.07	56.69
35	1.167	27.52	41.53	24.75	40.85	25.13	46.66	24.39	44.87	25.69	60.89	32.71	44.36	33.27	58.06	38.11	29.22	40.64	50.7	32.76	23.22	35.02	36.62	58.09	43.16	60.34	56.91	71.78	37.73	76.02	53.85	85.48	44.57	88.2	56.76
36	1.2	27.84	41.79	25.17	41.11	25.44	46.89	24.89	45.09	25.96	61.0	33.14	44.47	33.37	58.26	38.32	29.41	40.68	51.12	32.57	23.43	35.01	36.88	58.07	43.58	60.07	57.28	71.56	37.84	75.66	53.97	85.39	45.03	87.88	57.08
37	1.233	27.72	42.31	25.17	41.33	25.2	47.3	25.25	44.82	25.92	61.02	32.84	44.0	32.72	57.94	37.33	28.47	40.39	51.6	30.64	22.99	35.4	39.41	57.21	42.82	58.86	56.61	71.32	38.14	75.21	53.9	86.23	46.07	88.24	57.92
38	1.267	27.83	41.9	25.03	41.2	25.41	47.16	24.62	45.16	25.99	61.45	33.0	44.43	33.49	58.21	38.2	29.05	40.61	50.48	32.7	22.94	35.26	35.99	57.8	43.24	59.96	56.95	71.52	38.05	75.64	54.05	85.43	45.11	88.11	57.13
39	1.3	28.09	41.81	25.38	41.11	25.67	47.0	25.07	44.99	26.26	61.11	33.24	44.13	33.64	57.97	38.31	28.92	40.73	50.52	32.96	23.11	35.64	36.2	57.88	43.14	60.01	56.86	71.38	37.75	75.63	54.04	85.5	44.62	88.19	56.86
40	1.333	27.93	41.83	25.21	41.18	25.58	47.0	24.81	45.12	26.16	61.07	32.96	44.29	33.53	57.92	38.3	29.08	40.7	50.23	33.1	23.74	35.45	36.62	57.71	43.3	59.96	56.97	71.38	37.76	75.66	54.06	85.57	44.68	88.21	57.0
41	1.367	28.57	42.89	25.85	41.18	26.13	47.35	25.28	43.8	26.64	60.11	32.48	43.65	33.65	57.6	36.55	28.63	40.23	50.97	30.14	23.47	35.75	36.95	56.52	42.49	58.83	56.03	70.04	39.5	73.44	54.31	84.21	47.23	83.54	58.08
42	1.4	28.92	42.71	26.19	40.87	26.48	47.25	25.62	43.26	26.98	59.99	32.9	43.02	33.89	57.78	36.95	27.73	40.22	51.49	30.81	23.54	35.83	37.54	56.58	42.09	58.76	55.9	69.83	38.89	73.04	54.03	83.76	46.98	82.91	57.64
43	1.433	29.0	42.49	26.33	40.74	26.57	47.01	25.65	43.32	26.95	59.77	32.81	43.07	33.63	57.3	36.77	27.81	39.77	50.33	30.33	23.31	35.1	36.23	56.24	42.4	58.26	55.95	69.45	39.22	72.51	54.18	83.85	47.07	82.84	57.86
44	1.467	28.82	42.75	26.12	40.97	26.34	47.28	25.64	43.58	26.91	60.21	32.92	43.46	33.89	58.12	37.03	28.03	40.4	51.85	30.72	23.58	35.61	37.61	56.57	42.45	58.76	56.18	69.77	39.33	73.04	54.22	83.94	47.43	83.15	58.11
45	1.5	28.99	42.81	26.35	41.01	26.45	47.3	25.8	43.58	26.8	60.16	32.75	43.41	33.69	57.99	36.53	28.18	40.17	51.73	29.95	23.46	35.24	37.18	56.4	42.39	58.56	56.12	69.62	39.45	73.07	54.33	84.15	47.42	83.41	58.16
46	1.533	29.12	42.77	26.44	40.91	26.58	47.31	25.85	43.36	26.91	60.15	32.93	43.25	33.8	57.95	36.52	28.22	40.35	52.03	29.75	23.51	35.44	37.93	56.62	42.38	58.69	56.16	69.98	39.14	73.21	53.98	84.27	47.54	83.44	58.03
47	1.567	29.17	42.81	26.53	41.06	26.56	47.37	26.08	43.73	26.91	60.36	33.09	43.54	34.0	57.76	36.47	28.3	40.36	51.03	29.4	23.36	35.29	36.89	56.78	42.58	58.87	56.13	70.05	39.44	73.5	54.16	84.28	47.15	83.6	58.11
48	1.6	28.36	41.98	25.8	40.89	25.67	47.16	25.86	44.34	26.22	61.2	33.22	43.42	33.02	58.02	36.9	27.55	40.4	51.81	29.62	22.77	35.11	39.04	57.65	42.53	59.13	56.63	71.78	38.14	75.59	54.0	86.68	45.92	88.55	57.88
49	1.633	28.34	42.04	25.73	40.87	25.64	47.2	25.8	44.24	26.25	61.28	33.32	43.33	33.23	58.23	36.89	27.6	40.79	52.4	29.76	23.08	35.72	39.86	58.15	42.85	59.71	57.15	72.42	37.35	76.16	53.57	86.91	45.58	88.67	57.76
50	1.667	29.11	43.11	26.09	41.48	26.21	48.34	25.17	44.08	25.99	62.23	32.38	43.59	33.0	58.49	37.71	28.68	41.42	52.07	30.85	20.93	37.23	36.14	58.06	42.37	59.93	56.91	70.95	38.73	75.58	54.69	86.77	44.88	89.44	57.17
51	1.7	28.42	42.91	25.31	41.16	25.54	48.11	24.66	43.52	25.72	61.89	32.37	43.59	33.36	58.64	38.8	29.72	42.7	53.33	33.17	24.08	39.49	39.29	58.06	42.58	60.18	57.07	70.99	38.63	75.65	54.5	86.36	45.11	89.32	57.1
52	1.733	29.13	42.86	25.97	41.13	26.1	48.19	25.13	43.51	26.12	62.17	32.42	43.36	33.76	58.55	37.89	28.21	42.77	52.64	31.75	21.0	39.74	38.42	58.01	42.43	60.31	56.98	70.9	38.71	75.5	54.64	86.68	44.9	89.31	57.35
53	1.767	29.23	42.51	26.07	40.86	26.36	47.91	24.94	43.46	26.27	62.11	32.15	42.79	33.51	58.41	37.34	26.61	42.13	51.94	31.39	17.4	38.8	36.04	58.02	42.33	60.34	57.21	70.66	38.04	75.39	54.56	86.51	44.66	89.21	57.32
54	1.8	28.71	41.95	25.72	40.65	25.86	47.28	25.19	43.94	26.04	61.76	32.83	43.76	33.64	58.53	38.81	28.73	42.78	51.6	34.12	19.28	38.56	34.28	58.76	42.76	60.79	57.1	71.15	38.2	75.83	53.86	86.15	45.39	89.13	57.29
55	1.833	28.25	42.25	25.31	41.04	25.53	47.47	24.85	44.29	25.9	61.62	32.54	44.03	33.22	57.93	38.58	28.33	42.1	49.29	34.82	17.98	38.76	31.77	58.42	42.86	60.36	56.93	71.26	37.85	75.84	53.59	86.32	45.49	89.37	57.48
56	1.867	26.67	41.77	23.92	40.54	24.25	46.74	24.13	43.84	25.34	60.6	32.36	44.0	32.71	57.73	39.4	28.95	41.99	50.38	36.63	18.4	38.58	33.17	58.35	42.84	60.2	56.91	71.72	37.8	76.14	53.6	86.94	45.91	90.12	57.31
57	1.9	25.51	41.55	22.74	40.37	23.07	46.7	23.44	43.99	24.63	61.03	32.27	44.22	32.83	57.92	39.85	29.11	42.76	50.3	37.48	18.25	39.19	33.25	58.55	42.61	60.54	56.58	71.83	37.42	76.31	53.15	86.76	45.37	89.95	56.72
58	1.933	26.93	42.87	24.31	40.87	24.68	46.89	23.81	43.41	25.07	59.51	31.3	44.24	31.94	57.91	38.28	30.58	41.13	51.55	37.22	19.7	40.02	33.66	57.33	42.56	59.27	56.55	70.57	37.96	74.46	53.06	85.74	46.33	85.99	56.24
59	1.967	25.79	42.68	23.15	40.46	23.48	46.67	22.51	42.85	23.46	59.41	30.47	44.03	30.52	57.95	38.14	31.04	40.25	51.39	36.87	20.96	38.91	33.63	57.43	42.3	59.08	56.64	70.73	37.65	75.04	53.15	85.96	46.27	86.9	56.03
60	2.0	26.13	43.2	23.41	40.85	23.75	47.22	22.51	42.99	23.51	59.87	30.26	44.03	30.58	58.22	37.88	31.17	39.96	51.46	36.12	22.18	38.45	33.61	57.18	42.21	59.03	56.71	70.41	37.48	75.06	53.23	85.85	46.38	86.83	56.43
61	2.033	26.27	42.84	23.31	41.34	23.67	47.74	22.53	44.26	23.67	61.47	30.59	44.84	31.06	58.48	38.64	31.68	41.64	50.82	36.12	22.69	38.7	34.22	57.53	42.99	59.46	57.23	70.66	37.66	75.75	53.77	86.3	45.37	89.91	56.57
62	2.067	25.5	42.58	22.64	40.96	22.94	47.44	22.09	43.87	22.89	61.23	30.53	44.59	30.34	58.72	39.33	32.13	41.63	52.58	36.04	24.29	38.75	36.91	57.25	42.88	58.77	57.36	70.53	37.63	75.62	53.8	86.23	45.45	89.78	56.38
63	2.1	23.61	41.67	20.85	40.11	20.84	46.69	21.05	43.43	21.03	61.19	30.25	44.51	29.57	58.83	39.64	32.01	42.19	52.73	35.96	24.59	38.82	37.27	57.95	42.75	59.14	57.36	71.12	37.62	76.13	53.75	86.75	45.94	90.12	56.75
64	2.133	23.75	41.75	20.94	40.22	20.86	46.89	21.21	43.54	21.04	61.46	30.62	44.67	29.6	58.44	39.71	31.77	41.43	50.9	35.77	24.38	38.35	35.27	57.83	42.8	58.79	57.05	70.85	37.45	75.71	53.04	86.09	45.87	89.6	56.66
65	2.167	25.43	42.32	22.62	40.85	22.73	47.43	22.75	43.99	23.18	61.6	31.56	44.44	31.26	58.61	39.88	31.35	42.3	52.22	35.4	23.83	38.24	36.66	58.04	42.73	59.46	56.97	70.99	37.54	75.74	53.36	86.3	45.72	89.62	56.77
66	2.2	26.55	43.5	23.67	41.92	23.61	48.7	23.3	44.66	23.29	62.77	31.77	44.63	31.15	59.19	40.31	31.71	41.84	51.77	35.07	24.58	36.75	35.63	58.37	42.78	59.65	57.27	70.91	37.22	76.12	53.73	86.99	45.35	90.31	56.98
67	2.233	25.92	43.39	22.98	41.57	22.89	48.64	22.83	43.89	22.79	62.66	31.42	44.11	31.05	59.62	40.06	31.65	42.07	53.55	34.96	24.28	36.45	36.8	58.34	42.94	59.75	57.83	70.43	37.13	75.61	54.07	86.34	45.75	89.77	57.36
68	2.267	25.03	42.16	21.76	39.95	21.99	47.72	21.17	42.05	21.69	62.56	30.36	42.45	30.86	60.35	39.23	29.6	43.17	56.84	35.23	22.89	38.48	41.78	58.49	42.0	60.45	58.16	71.11	36.44	76.54	54.03	86.43	46.95	89.95	57.66
69	2.3	24.87	41.99	21.65	39.52	22.03	47.29	20.59	41.29	21.36	61.71	29.49	41.82	29.94	60.31	38.49	29.52	42.78	58.6	35.83	22.11	39.69	44.59	58.0	41.64	59.92	58.37	71.06	36.41	76.6	54.66	86.71	47.6	90.17	57.84
70	2.333	25.04	43.74	21.76	41.09	21.99	49.26	21.27	42.37	21.86	63.63	30.13	42.76	30.77	61.62	38.28	29.5	43.26	59.75	35.25	21.71	40.82	46.03	58.27	41.85	60.2	58.64	71.27	37.4	76.52	55.71	87.1	47.89	90.24	58.46
71	2.367	24.43	44.75	20.97	41.89	21.49	50.18	20.02	42.94	21.22	64.48	28.9	43.33	30.15	62.56	37.02	30.23	42.9	61.04	34.39	22.3	41.52	46.62	58.15	42.37	60.43	59.58	71.4	37.38	76.72	56.04	87.09	48.2	90.03	58.76
72	2.4	24.6	44.43	21.26	41.56	21.5	49.63	20.24	42.58	20.69	63.72	28.86	43.33	29.09	62.18	37.39	31.17	41.92	61.09	34.92	23.2	40.83	46.85	58.18	42.51	59.84	59.69	71.67	37.52	76.86	56.18	87.25	47.68	90.18	58.53
73	2.433	23.37	43.05	20.14	40.36	20.33	48.32	19.63	41.9	19.88	62.79	28.86	42.95	28.98	61.38	38.01	31.43	42.58	60.36	35.22	24.24	41.11	46.52	58.31	42.0	59.96	58.93	71.49	36.99	76.87	55.4	87.14	46.75	90.38	57.42
74	2.467	23.4	41.63	20.53	39.71	20.62	46.83	21.11	42.64	21.41	61.71	30.71	43.84	30.87	61.78	38.32	31.49	42.74	61.19	34.4	26.37	38.56	49.13	59.25	42.82	61.25	59.0	73.14	37.66	77.53	55.34	87.53	49.17	89.1	59.17
75	2.5	23.35	42.58	20.68	40.48	20.43	47.56	21.75	42.89	21.19	61.82	31.2	44.29	30.4	61.99	39.2	32.91	42.15	62.03	35.7	27.72	38.06	51.0	59.28	43.2	60.6	59.24	72.95	38.4	76.92	56.16	87.48	49.68	88.58	59.9
76	2.533	21.82	43.41	19.05	40.25	18.63	48.32	19.0	41.34	17.46	62.33	28.93	43.34	26.27	61.64	40.12	34.06	40.53	61.09	36.83	28.09	37.76	48.63	58.25	42.35	58.22	59.35	71.18	37.39	76.54	55.97	87.68	48.05	90.69	57.6
77	2.567	22.21	45.49	19.4	42.12	19.11	50.31	19.36	42.42	18.14	63.55	28.97	43.94	26.75	62.54	39.97	35.35	40.29	62.66	36.95	29.58	37.23	50.34	57.96	42.54	58.22	59.68	70.74	37.21	76.28	56.24	87.43	47.59	90.48	57.24
78	2.6	22.87	45.6	19.84	42.44	20.0	50.51	19.33	43.05	19.28	63.93	28.53	44.2	27.64	62.84	38.79	35.11	40.79	63.24	36.38	29.52	38.62	51.13	57.71	42.42	58.8	59.68	70.85	37.24	76.35	56.44	87.37	47.0	90.36	57.19
79	2.633	23.86	47.79	20.8	44.51	20.74	52.78	20.68	44.48	20.2	65.79	29.73	44.95	29.03	63.51	39.29	35.45	41.96	62.77	35.64	29.71	40.16	49.12	58.36	42.65	59.49	59.59	71.19	37.47	76.83	56.52	87.75	46.78	90.59	57.25
80	2.667	24.12	47.05	21.07	44.04	20.76	52.36	21.75	44.66	20.85	66.13	31.55	45.53	30.31	63.78	41.03	35.41	42.94	62.86	36.19	29.58	40.69	50.36	59.41	43.16	60.31	59.68	72.02	38.31	77.25	56.64	88.11	47.32	90.88	58.13
81	2.7	25.03	47.61	21.87	44.32	21.68	53.14	22.43	44.19	22.08	66.66	31.75	44.08	32.33	63.6	39.58	33.39	45.45	62.95	34.91	29.62	43.35	49.03	59.87	42.3	61.71	59.21	72.38	37.47	77.96	56.14	88.86	47.42	91.8	57.65
82	2.733	24.54	47.51	21.19	44.27	21.54	52.9	20.71	44.34	21.54	66.39	29.76	44.32	31.14	63.36	37.84	33.31	44.02	61.75	34.87	29.03	43.67	48.58	58.8	41.96	61.22	59.08	71.92	37.13	77.82	56.19	88.94	46.84	92.04	57.21
83	2.767	25.22	47.99	21.81	44.73	22.41	53.38	21.18	44.67	22.76	66.65	30.16	44.14	32.25	63.45	37.47	33.02	44.73	62.42	34.8	29.11	45.54	48.87	58.93	41.95	61.8	59.09	71.87	36.57	77.8	55.62	88.76	47.14	92.06	57.32
84	2.8	25.77	49.16	22.29	45.68	22.92	54.42	21.33	44.98	22.94	67.14	29.89	44.42	32.45	63.83	36.98	33.61	44.97	62.6	34.77	29.79	46.56	49.4	58.9	42.0	62.04	59.3	71.77	36.83	77.96	56.35	88.84	47.15	91.98	57.44
85	2.833	25.7	49.55	22.19	46.08	22.96	54.82	21.14	45.41	23.09	67.5	29.65	44.95	32.62	64.13	36.89	33.88	45.58	62.51	35.14	30.41	47.5	49.75	58.51	42.23	61.86	59.39	71.78	37.41	77.94	56.72	88.85	47.7	91.96	57.67
86	2.867	25.35	49.36	21.85	45.77	22.52	54.72	21.03	45.0	22.72	67.59	29.75	44.51	32.47	64.44	37.24	33.39	45.63	63.21	35.51	30.17	47.93	50.34	58.74	42.17	61.95	59.78	71.91	36.68	78.19	56.79	88.92	47.04	91.99	57.55
87	2.9	25.04	49.07	21.52	45.54	22.14	54.51	20.82	44.98	22.35	67.66	29.75	44.59	32.27	64.47	37.46	33.45	45.63	63.46	35.24	30.01	47.73	50.84	58.63	42.17	61.72	59.72	71.84	36.96	78.0	56.75	88.75	47.03	91.76	57.57
88	2.933	25.2	49.12	21.72	45.52	22.2	54.45	20.82	44.73	21.92	67.36	29.7	44.49	31.65	64.22	37.61	34.02	45.42	63.49	34.98	29.92	47.8	51.13	58.78	42.26	61.49	59.82	71.67	37.01	77.85	56.86	88.77	47.17	91.81	57.61
89	2.967	24.69	49.26	21.2	45.46	21.67	54.51	20.34	44.49	21.39	67.4	29.31	44.55	31.41	64.6	37.2	34.62	45.01	64.33	34.74	31.11	47.04	51.79	58.82	42.44	61.63	60.21	71.85	37.01	78.0	56.92	88.61	47.33	91.36	57.58
90	3.0	24.72	48.52	21.18	44.83	21.63	53.9	20.26	44.13	21.29	67.11	29.25	43.9	31.33	64.01	36.82	33.86	44.62	63.79	34.21	30.62	46.65	51.22	58.76	41.63	61.55	59.35	71.35	36.39	77.52	56.04	88.14	46.72	91.12	57.17
91	3.033	24.81	47.89	21.37	44.47	21.69	53.23	20.59	44.22	21.34	66.57	29.48	44.08	30.99	63.66	37.46	34.27	44.21	63.5	34.53	30.12	45.84	50.66	58.42	41.9	60.96	59.35	70.85	36.47	77.1	56.06	87.82	46.05	91.09	57.06
92	3.067	25.98	46.28	22.77	44.24	23.56	51.67	22.4	45.74	24.28	65.24	31.4	44.68	33.55	62.91	36.78	32.54	44.29	61.68	34.15	29.58	45.49	50.58	59.45	42.1	62.53	58.37	72.64	36.43	77.42	55.57	87.62	47.42	89.78	57.87
93	3.1	25.78	46.92	22.5	44.6	23.22	52.57	22.08	45.84	23.88	66.5	31.2	44.64	33.41	63.92	36.34	31.78	44.1	62.01	33.8	30.2	45.03	50.71	59.33	42.11	62.45	58.92	72.8	36.18	77.76	55.97	88.07	47.5	90.29	57.96
94	3.133	25.66	46.83	22.41	44.72	23.13	52.33	22.2	46.17	24.01	66.09	31.33	45.2	33.4	63.59	36.69	32.82	44.04	61.91	34.06	30.02	45.02	50.54	59.48	42.42	62.54	58.8	72.94	36.42	77.71	55.74	87.91	47.28	90.19	57.97
