Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
47	1.621	28.46	39.57	26.31	38.65	25.71	42.99	26.57	43.68	25.19	56.4	35.95	48.2	33.2	59.15	47.18	43.65	45.98	58.89	45.92	40.61	42.38	42.77	60.17	49.68	59.61	60.21	68.83	42.27	69.59	52.59	77.88	52.64	77.12	61.59
48	1.655	28.46	39.57	26.31	38.65	25.71	42.99	26.57	43.68	25.19	56.4	35.95	48.2	33.2	59.15	47.18	43.65	45.98	58.89	45.92	40.61	42.38	42.77	60.17	49.68	59.61	60.21	68.83	42.27	69.59	52.59	77.88	52.64	77.12	61.59
49	1.69	28.29	39.48	26.11	38.58	25.66	42.87	26.25	43.68	25.17	56.28	35.85	48.28	33.12	59.03	47.37	43.74	46.01	58.65	46.11	40.62	42.33	42.7	60.22	49.73	59.65	60.2	69.33	41.9	69.65	52.07	78.33	53.0	77.01	61.62
50	1.724	28.29	39.48	26.11	38.58	25.66	42.87	26.25	43.68	25.17	56.28	35.85	48.28	33.12	59.03	47.37	43.74	46.01	58.65	46.11	40.62	42.33	42.7	60.22	49.73	59.65	60.2	69.33	41.9	69.65	52.07	78.33	53.0	77.01	61.62
51	1.759	28.29	39.48	26.11	38.58	25.66	42.87	26.25	43.68	25.17	56.28	35.85	48.28	33.12	59.03	47.37	43.74	46.01	58.65	46.11	40.62	42.33	42.7	60.22	49.73	59.65	60.2	69.33	41.9	69.65	52.07	78.33	53.0	77.01	61.62
52	1.793	28.38	39.45	26.18	38.5	25.74	42.82	26.22	43.54	25.21	56.19	35.74	48.27	33.04	59.05	47.13	43.76	45.86	58.69	46.01	40.77	42.33	42.67	60.03	49.89	59.46	60.36	69.17	41.65	69.31	51.75	78.32	53.03	76.71	61.55
53	1.828	28.38	39.45	26.18	38.5	25.74	42.82	26.22	43.54	25.21	56.19	35.74	48.27	33.04	59.05	47.13	43.76	45.86	58.69	46.01	40.77	42.33	42.67	60.03	49.89	59.46	60.36	69.17	41.65	69.31	51.75	78.32	53.03	76.71	61.55
54	1.862	28.38	39.45	26.18	38.5	25.74	42.82	26.22	43.54	25.21	56.19	35.74	48.27	33.04	59.05	47.13	43.76	45.86	58.69	46.01	40.77	42.33	42.67	60.03	49.89	59.46	60.36	69.17	41.65	69.31	51.75	78.32	53.03	76.71	61.55
55	1.897	28.24	39.33	26.02	38.45	25.62	42.7	25.92	43.6	25.1	56.13	35.29	48.32	33.11	58.94	46.61	43.51	45.83	58.34	46.04	40.54	42.27	42.64	59.6	49.84	59.35	60.15	68.58	40.96	68.74	50.71	77.82	52.03	75.8	60.34
56	1.931	28.24	39.33	26.02	38.45	25.62	42.7	25.92	43.6	25.1	56.13	35.29	48.32	33.11	58.94	46.61	43.51	45.83	58.34	46.04	40.54	42.27	42.64	59.6	49.84	59.35	60.15	68.58	40.96	68.74	50.71	77.82	52.03	75.8	60.34
57	1.966	28.24	39.33	26.02	38.45	25.62	42.7	25.92	43.6	25.1	56.13	35.29	48.32	33.11	58.94	46.61	43.51	45.83	58.34	46.04	40.54	42.27	42.64	59.6	49.84	59.35	60.15	68.58	40.96	68.74	50.71	77.82	52.03	75.8	60.34
58	2.0	28.75	39.02	26.5	38.15	25.9	42.62	26.27	43.35	25.2	56.33	35.34	47.7	33.2	59.0	45.98	42.28	46.45	57.95	45.71	40.34	42.37	42.91	58.35	49.57	57.99	59.57	65.74	39.41	66.04	48.09	73.21	51.37	71.94	58.97
59	2.034	28.75	39.02	26.5	38.15	25.9	42.62	26.27	43.35	25.2	56.33	35.34	47.7	33.2	59.0	45.98	42.28	46.45	57.95	45.71	40.34	42.37	42.91	58.35	49.57	57.99	59.57	65.74	39.41	66.04	48.09	73.21	51.37	71.94	58.97
60	2.069	28.75	39.02	26.5	38.15	25.9	42.62	26.27	43.35	25.2	56.33	35.34	47.7	33.2	59.0	45.98	42.28	46.45	57.95	45.71	40.34	42.37	42.91	58.35	49.57	57.99	59.57	65.74	39.41	66.04	48.09	73.21	51.37	71.94	58.97
61	2.103	29.2	39.33	27.1	38.39	26.39	42.74	27.24	43.29	26.46	55.83	35.24	46.64	34.19	59.24	43.49	40.26	45.24	58.71	45.62	38.97	41.74	44.29	57.09	47.56	58.22	57.66	61.31	36.25	64.91	45.81	67.36	47.84	70.83	56.12
62	2.138	29.2	39.33	27.1	38.39	26.39	42.74	27.24	43.29	26.46	55.83	35.24	46.64	34.19	59.24	43.49	40.26	45.24	58.71	45.62	38.97	41.74	44.29	57.09	47.56	58.22	57.66	61.31	36.25	64.91	45.81	67.36	47.84	70.83	56.12
63	2.172	29.2	39.33	27.1	38.39	26.39	42.74	27.24	43.29	26.46	55.83	35.24	46.64	34.19	59.24	43.49	40.26	45.24	58.71	45.62	38.97	41.74	44.29	57.09	47.56	58.22	57.66	61.31	36.25	64.91	45.81	67.36	47.84	70.83	56.12
64	2.207	29.43	39.09	27.28	38.8	27.03	42.4	27.34	44.65	27.45	55.54	35.65	47.35	34.92	59.04	43.55	40.96	45.43	58.43	45.32	39.49	41.38	43.89	57.94	47.39	59.09	56.97	61.25	34.63	63.86	45.49	66.24	44.51	68.62	54.82
65	2.241	29.43	39.09	27.28	38.8	27.03	42.4	27.34	44.65	27.45	55.54	35.65	47.35	34.92	59.04	43.55	40.96	45.43	58.43	45.32	39.49	41.38	43.89	57.94	47.39	59.09	56.97	61.25	34.63	63.86	45.49	66.24	44.51	68.62	54.82
66	2.276	29.43	39.09	27.28	38.8	27.03	42.4	27.34	44.65	27.45	55.54	35.65	47.35	34.92	59.04	43.55	40.96	45.43	58.43	45.32	39.49	41.38	43.89	57.94	47.39	59.09	56.97	61.25	34.63	63.86	45.49	66.24	44.51	68.62	54.82
67	2.31	29.49	39.25	27.34	38.86	27.05	42.58	27.43	44.52	27.42	55.61	35.72	47.35	34.99	59.08	43.84	41.56	45.47	58.67	45.93	39.74	41.77	43.66	57.79	47.35	58.94	56.86	60.66	34.39	63.51	45.19	65.79	43.58	68.24	53.63
68	2.345	29.49	39.25	27.34	38.86	27.05	42.58	27.43	44.52	27.42	55.61	35.72	47.35	34.99	59.08	43.84	41.56	45.47	58.67	45.93	39.74	41.77	43.66	57.79	47.35	58.94	56.86	60.66	34.39	63.51	45.19	65.79	43.58	68.24	53.63
69	2.379	29.49	39.25	27.34	38.86	27.05	42.58	27.43	44.52	27.42	55.61	35.72	47.35	34.99	59.08	43.84	41.56	45.47	58.67	45.93	39.74	41.77	43.66	57.79	47.35	58.94	56.86	60.66	34.39	63.51	45.19	65.79	43.58	68.24	53.63
70	2.414	29.58	39.09	27.43	38.71	27.22	42.36	27.48	44.39	27.73	55.27	35.63	47.16	35.14	58.7	43.69	41.56	45.37	58.8	46.54	39.36	41.92	44.07	57.51	47.02	58.86	56.42	60.38	34.29	63.28	44.95	65.46	42.63	68.1	52.7
71	2.448	29.58	39.09	27.43	38.71	27.22	42.36	27.48	44.39	27.73	55.27	35.63	47.16	35.14	58.7	43.69	41.56	45.37	58.8	46.54	39.36	41.92	44.07	57.51	47.02	58.86	56.42	60.38	34.29	63.28	44.95	65.46	42.63	68.1	52.7
72	2.483	29.58	39.09	27.43	38.71	27.22	42.36	27.48	44.39	27.73	55.27	35.63	47.16	35.14	58.7	43.69	41.56	45.37	58.8	46.54	39.36	41.92	44.07	57.51	47.02	58.86	56.42	60.38	34.29	63.28	44.95	65.46	42.63	68.1	52.7
73	2.517	29.51	39.05	27.36	38.64	27.16	42.38	27.35	44.24	27.66	55.28	35.36	47.09	35.02	58.68	43.15	41.67	44.95	58.92	46.28	39.44	41.54	44.18	57.18	47.15	58.64	56.61	60.13	34.16	63.19	44.77	65.66	42.17	68.49	52.03
74	2.552	29.51	39.05	27.36	38.64	27.16	42.38	27.35	44.24	27.66	55.28	35.36	47.09	35.02	58.68	43.15	41.67	44.95	58.92	46.28	39.44	41.54	44.18	57.18	47.15	58.64	56.61	60.13	34.16	63.19	44.77	65.66	42.17	68.49	52.03
75	2.586	29.51	39.05	27.36	38.64	27.16	42.38	27.35	44.24	27.66	55.28	35.36	47.09	35.02	58.68	43.15	41.67	44.95	58.92	46.28	39.44	41.54	44.18	57.18	47.15	58.64	56.61	60.13	34.16	63.19	44.77	65.66	42.17	68.49	52.03
76	2.621	29.75	39.27	27.54	38.88	27.32	42.65	27.35	44.45	27.6	55.65	35.31	47.08	35.08	58.81	43.25	41.83	45.15	58.95	46.3	39.68	41.42	44.03	57.56	46.97	59.1	56.54	60.22	33.85	63.5	44.61	65.8	41.64	68.67	51.69
77	2.655	29.75	39.27	27.54	38.88	27.32	42.65	27.35	44.45	27.6	55.65	35.31	47.08	35.08	58.81	43.25	41.83	45.15	58.95	46.3	39.68	41.42	44.03	57.56	46.97	59.1	56.54	60.22	33.85	63.5	44.61	65.8	41.64	68.67	51.69
78	2.69	29.75	39.27	27.54	38.88	27.32	42.65	27.35	44.45	27.6	55.65	35.31	47.08	35.08	58.81	43.25	41.83	45.15	58.95	46.3	39.68	41.42	44.03	57.56	46.97	59.1	56.54	60.22	33.85	63.5	44.61	65.8	41.64	68.67	51.69
79	2.724	30.21	39.39	28.04	39.03	27.7	42.79	27.79	44.62	27.77	55.82	35.56	47.07	35.09	58.79	43.41	41.5	45.02	58.59	46.39	39.65	41.35	43.89	57.41	47.09	58.8	56.64	60.29	33.87	63.52	44.6	65.97	41.73	68.73	51.98
80	2.759	30.21	39.39	28.04	39.03	27.7	42.79	27.79	44.62	27.77	55.82	35.56	47.07	35.09	58.79	43.41	41.5	45.02	58.59	46.39	39.65	41.35	43.89	57.41	47.09	58.8	56.64	60.29	33.87	63.52	44.6	65.97	41.73	68.73	51.98
81	2.793	30.21	39.39	28.04	39.03	27.7	42.79	27.79	44.62	27.77	55.82	35.56	47.07	35.09	58.79	43.41	41.5	45.02	58.59	46.39	39.65	41.35	43.89	57.41	47.09	58.8	56.64	60.29	33.87	63.52	44.6	65.97	41.73	68.73	51.98
82	2.828	30.55	39.56	28.38	39.26	28.02	42.92	28.05	44.96	27.92	55.98	35.77	47.31	35.09	58.99	43.79	41.72	44.99	58.88	46.82	39.48	41.41	44.22	57.64	47.19	58.92	56.71	60.49	33.88	63.66	44.53	66.04	41.88	68.7	52.2
83	2.862	30.55	39.56	28.38	39.26	28.02	42.92	28.05	44.96	27.92	55.98	35.77	47.31	35.09	58.99	43.79	41.72	44.99	58.88	46.82	39.48	41.41	44.22	57.64	47.19	58.92	56.71	60.49	33.88	63.66	44.53	66.04	41.88	68.7	52.2
84	2.897	30.55	39.56	28.38	39.26	28.02	42.92	28.05	44.96	27.92	55.98	35.77	47.31	35.09	58.99	43.79	41.72	44.99	58.88	46.82	39.48	41.41	44.22	57.64	47.19	58.92	56.71	60.49	33.88	63.66	44.53	66.04	41.88	68.7	52.2
85	2.931	30.46	39.53	28.32	39.21	28.02	42.78	27.97	44.81	27.97	55.57	35.58	47.41	34.99	58.75	43.57	41.81	45.09	58.43	46.86	39.43	41.4	43.73	57.22	47.43	58.49	56.8	60.51	34.3	63.49	44.79	65.94	42.49	68.58	52.53
86	2.966	30.46	39.53	28.32	39.21	28.02	42.78	27.97	44.81	27.97	55.57	35.58	47.41	34.99	58.75	43.57	41.81	45.09	58.43	46.86	39.43	41.4	43.73	57.22	47.43	58.49	56.8	60.51	34.3	63.49	44.79	65.94	42.49	68.58	52.53
87	3.0	30.46	39.53	28.32	39.21	28.02	42.78	27.97	44.81	27.97	55.57	35.58	47.41	34.99	58.75	43.57	41.81	45.09	58.43	46.86	39.43	41.4	43.73	57.22	47.43	58.49	56.8	60.51	34.3	63.49	44.79	65.94	42.49	68.58	52.53
88	3.034	30.39	39.17	27.99	38.72	27.67	42.54	26.58	44.06	26.55	55.57	34.04	47.2	33.48	58.83	44.37	42.6	44.55	58.58	47.92	39.53	41.18	43.75	56.06	47.67	57.59	57.32	58.95	36.26	62.84	46.39	65.11	41.6	68.6	51.69
89	3.069	30.39	39.17	27.99	38.72	27.67	42.54	26.58	44.06	26.55	55.57	34.04	47.2	33.48	58.83	44.37	42.6	44.55	58.58	47.92	39.53	41.18	43.75	56.06	47.67	57.59	57.32	58.95	36.26	62.84	46.39	65.11	41.6	68.6	51.69
90	3.103	30.39	39.17	27.99	38.72	27.67	42.54	26.58	44.06	26.55	55.57	34.04	47.2	33.48	58.83	44.37	42.6	44.55	58.58	47.92	39.53	41.18	43.75	56.06	47.67	57.59	57.32	58.95	36.26	62.84	46.39	65.11	41.6	68.6	51.69
91	3.138	29.93	39.25	27.61	38.75	27.27	42.42	26.32	44.25	26.14	55.48	34.04	47.99	33.51	59.14	44.6	43.11	44.56	58.66	49.33	39.97	41.59	43.66	56.32	47.84	57.9	57.53	60.73	35.72	64.19	46.57	66.34	41.65	69.24	52.59
92	3.172	29.93	39.25	27.61	38.75	27.27	42.42	26.32	44.25	26.14	55.48	34.04	47.99	33.51	59.14	44.6	43.11	44.56	58.66	49.33	39.97	41.59	43.66	56.32	47.84	57.9	57.53	60.73	35.72	64.19	46.57	66.34	41.65	69.24	52.59
93	3.207	29.93	39.25	27.61	38.75	27.27	42.42	26.32	44.25	26.14	55.48	34.04	47.99	33.51	59.14	44.6	43.11	44.56	58.66	49.33	39.97	41.59	43.66	56.32	47.84	57.9	57.53	60.73	35.72	64.19	46.57	66.34	41.65	69.24	52.59
94	3.241	29.99	39.14	27.59	38.55	27.28	42.35	26.32	43.89	26.23	55.43	34.39	47.37	33.7	58.88	45.63	42.66	44.45	58.81	50.9	40.59	41.46	43.86	56.8	47.52	58.35	57.35	61.16	35.53	64.7	46.36	66.58	42.35	69.59	53.25
