Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
198	6.6	97.21	144.78	117.17
199	6.633	97.52	145.03	116.76
200	6.667	97.92	145.06	116.9
201	6.7	98.01	145.34	116.98
202	6.733	97.57	145.29	117.15
203	6.767	98.12	146.06	116.86
204	6.8	98.0	145.8	116.52
205	6.833	98.15	146.05	117.06
206	6.867	98.64	146.66	117.65
207	6.9	99.02	147.0	117.19
208	6.933	100.09	147.93	117.5
209	6.967	99.31	147.91	117.06
210	7.0	99.09	147.6	117.25
211	7.033	99.28	146.95	117.01
212	7.067	99.26	147.13	117.17
213	7.1	98.47	146.89	117.12
214	7.133	98.51	145.81	117.4
215	7.167	98.27	145.58	117.53
216	7.2	97.55	145.66	117.76
217	7.233	97.45	145.41	118.17
218	7.267	97.49	144.97	118.46
219	7.3	97.82	144.29	118.55
220	7.333	97.29	143.81	118.75
221	7.367	95.5	142.89	119.15
222	7.4	94.01	142.82	119.68
223	7.433	94.15	142.5	119.13
224	7.467	94.51	142.29	118.96
225	7.5	82.87	135.76	118.05
226	7.533	84.0	135.8	117.85
227	7.567	83.9	135.31	117.42
228	7.6	82.89	136.12	117.26
229	7.633	84.47	134.7	117.57
230	7.667	83.2	134.27	118.09
231	7.7	83.31	133.8	117.99
232	7.733	83.12	133.73	117.9
233	7.767	83.76	133.48	118.32
234	7.8	84.32	133.77	118.36
235	7.833	84.2	135.03	118.31
236	7.867	84.53	135.47	118.3
237	7.9	83.98	134.44	117.96
238	7.933	84.5	135.51	118.36
239	7.967	84.46	135.19	118.32
240	8.0	84.38	135.04	118.67
241	8.033	84.16	133.54	118.42
242	8.067	84.3	132.85	118.61
243	8.1	87.0	138.62	120.02
244	8.133	84.36	133.44	118.52
245	8.167	83.64	133.69	118.52
246	8.2	84.59	133.1	118.42
247	8.233	84.15	132.96	118.2
248	8.267	83.28	132.71	118.34
249	8.3	84.41	133.58	118.88
250	8.333	87.99	140.36	119.36
251	8.367	86.37	134.22	118.53
252	8.4	86.69	134.34	119.45
253	8.433	85.8	133.76	119.85
254	8.467	86.01	133.74	118.93
255	8.5	85.37	134.97	118.97
256	8.533	85.37	134.68	118.88
257	8.567	83.64	133.53	117.91
258	8.6	83.66	132.56	117.45
259	8.633	84.33	132.83	117.42
260	8.667	85.01	132.85	117.47
261	8.7	84.64	132.93	117.11
262	8.733	85.11	133.5	117.52
263	8.767	86.61	134.0	117.71
264	8.8	85.51	133.6	117.25
265	8.833	85.43	134.49	118.47
266	8.867	85.14	134.33	117.21
267	8.9	85.68	135.14	117.76
268	8.933	85.46	135.08	117.43
269	8.967	84.8	134.52	116.76
270	9.0	85.16	133.49	116.34
271	9.033	85.0	133.68	116.68
272	9.067	84.7	133.11	116.81
273	9.1	82.46	133.41	116.88
274	9.133	85.52	134.42	118.45
275	9.167	85.48	134.9	118.68
276	9.2	84.52	135.38	118.67
277	9.233	85.63	136.14	118.99
278	9.267	84.43	136.23	119.37
279	9.3	83.97	135.9	119.14
280	9.333	83.2	135.74	119.04
281	9.367	83.07	135.8	119.08
282	9.4	82.87	135.71	119.11
283	9.433	83.17	134.96	119.29
284	9.467	83.14	135.49	119.22
285	9.5	82.75	135.51	119.27
286	9.533	81.99	133.27	118.59
287	9.567	82.28	133.48	118.86
288	9.6	81.81	132.77	118.19
289	9.633	82.04	132.15	118.01
290	9.667	82.2	132.44	117.77
291	9.7	82.83	132.95	117.91
292	9.733	82.9	133.3	118.25
293	9.767	82.96	132.98	118.09
294	9.8	83.33	132.86	118.64
295	9.833	83.43	132.33	118.53
296	9.867	82.9	131.9	117.6
297	9.9	82.68	131.2	117.76
298	9.933	82.53	130.98	118.55
299	9.967	82.67	131.28	118.6
300	10.0	82.32	130.07	118.38
301	10.033	80.68	128.13	116.81
302	10.067	80.94	128.18	117.43
303	10.1	80.86	129.08	117.44
304	10.133	81.04	129.1	117.74
305	10.167	80.97	128.95	117.69
306	10.2	81.02	128.27	117.3
307	10.233	80.81	128.46	117.01
308	10.267	80.66	127.75	116.98
309	10.3	80.91	128.03	116.66
310	10.333	80.58	127.49	116.42
311	10.367	80.05	126.84	116.38
312	10.4	79.96	126.93	116.58
313	10.433	80.06	126.85	116.79
314	10.467	79.38	127.09	116.49
315	10.5	79.73	126.65	116.67
316	10.533	79.73	126.96	116.9
317	10.567	79.83	126.66	116.31
318	10.6	79.71	125.34	116.52
319	10.633	80.01	125.43	116.04
320	10.667	80.11	125.86	115.74
321	10.7	79.67	125.87	115.72
322	10.733	79.69	126.25	115.64
323	10.767	79.43	126.29	115.83
324	10.8	79.22	126.75	116.32
325	10.833	79.75	126.57	117.28
326	10.867	80.18	126.26	117.65
327	10.9	79.77	125.58	116.95
328	10.933	79.57	125.93	116.61
329	10.967	79.86	126.1	116.49
330	11.0	80.48	126.7	117.92
331	11.033	80.78	126.25	117.23
332	11.067	81.51	126.48	116.92
333	11.1	81.4	125.96	116.76
334	11.133	82.61	126.94	117.94
335	11.167	83.02	127.81	117.37
336	11.2	83.21	127.63	117.34
337	11.233	83.94	127.93	118.1
338	11.267	83.62	127.59	117.71
339	11.3	84.62	127.29	116.9
340	11.333	85.05	127.74	117.41
341	11.367	84.59	128.73	116.56
342	11.4	84.16	127.59	116.92
343	11.433	84.2	127.25	116.9
344	11.467	83.64	126.06	116.74
345	11.5	83.94	126.21	117.46
346	11.533	83.3	125.03	115.94
347	11.567	83.21	124.74	116.05
348	11.6	83.01	124.63	115.74
349	11.633	82.48	123.4	114.64
350	11.667	82.14	121.72	114.96
351	11.7	82.76	121.06	114.31
352	11.733	82.12	119.36	113.4
353	11.767	82.26	119.32	114.32
354	11.8	83.22	119.69	114.54
355	11.833	83.17	119.72	114.54
356	11.867	83.8	120.29	113.5
357	11.9	83.58	121.17	113.51
358	11.933	83.08	121.15	113.28
359	11.967	83.61	121.17	113.38
360	12.0	83.56	121.06	113.9
361	12.033	83.38	121.98	113.64
362	12.067	82.87	121.95	113.76
363	12.1	83.52	122.79	114.74
364	12.133	83.37	122.96	114.96
365	12.167	83.0	123.17	115.27
366	12.2	82.67	122.6	114.83
367	12.233	82.62	122.46	114.62
368	12.267	83.28	122.76	114.55
369	12.3	83.35	122.48	114.48
370	12.333	83.62	122.7	114.63
371	12.367	83.66	122.5	114.82
372	12.4	83.95	123.2	115.14
373	12.433	84.54	123.12	115.1
374	12.467	85.41	123.47	116.29
375	12.5	84.82	123.3	116.27
376	12.533	85.22	123.95	115.69
377	12.567	86.23	125.2	115.55
378	12.6	86.86	126.13	115.75
379	12.633	86.49	125.73	115.75
380	12.667	86.09	126.13	115.01
381	12.7	86.11	125.64	114.5
382	12.733	85.86	125.67	114.72
383	12.767	85.58	125.07	114.59
384	12.8	85.48	125.28	114.6
385	12.833	85.97	125.13	115.11
386	12.867	85.64	125.15	115.03
387	12.9	85.72	125.62	115.59
388	12.933	85.86	125.51	114.89
389	12.967	85.57	125.58	114.4
390	13.0	85.97	125.85	113.76
391	13.033	85.97	125.79	113.54
392	13.067	85.99	126.44	113.73
393	13.1	86.03	126.2	113.43
394	13.133	85.95	126.97	112.41
395	13.167	86.22	127.54	112.5
396	13.2	93.89	132.96	109.38
397	13.233	93.9	132.94	107.8
398	13.267	94.29	133.65	108.22
399	13.3	94.76	133.97	108.14
400	13.333	95.01	134.04	107.63
401	13.367	95.34	134.34	107.92
402	13.4	95.51	134.34	107.63
403	13.433	95.39	133.68	106.6
404	13.467	95.42	133.87	105.93
405	13.5	95.93	133.52	105.9
406	13.533	95.7	133.73	104.67
407	13.567	96.05	134.04	104.1
408	13.6	96.3	133.51	104.49
409	13.633	96.46	132.95	105.35
410	13.667	96.44	134.27	105.38
411	13.7	96.01	134.32	104.51
412	13.733	95.35	132.76	103.98
413	13.767	95.39	133.31	103.85
414	13.8	95.13	133.77	103.75
415	13.833	95.01	132.96	103.71
416	13.867	94.74	132.9	103.87
417	13.9	94.89	133.1	104.34
418	13.933	95.64	134.19	105.63
419	13.967	96.11	135.9	105.97
420	14.0	95.93	136.42	106.21
421	14.033	96.09	135.39	105.77
422	14.067	96.03	134.44	105.78
423	14.1	96.57	136.59	105.48
424	14.133	96.59	136.41	105.96
425	14.167	95.91	135.18	105.97
426	14.2	96.22	135.77	106.56
427	14.233	96.13	136.03	106.49
428	14.267	96.06	135.57	106.58
429	14.3	95.82	135.25	106.52
430	14.333	95.54	135.12	106.05
431	14.367	96.12	136.13	107.22
432	14.4	95.47	135.63	108.13
433	14.433	94.54	135.1	107.24
434	14.467	94.76	135.49	107.79
435	14.5	94.17	134.83	108.14
436	14.533	93.61	134.66	109.68
437	14.567	94.25	133.4	109.5
438	14.6	91.18	134.75	109.18
439	14.633	91.38	133.62	110.91
440	14.667	91.91	131.75	113.53
441	14.7	92.64	129.16	115.44
442	14.733	92.83	127.99	120.0
443	14.767	95.04	131.39	120.99
444	14.8	94.58	131.06	122.02
445	14.833	93.95	129.81	122.57
446	14.867	93.57	129.2	123.31
447	14.9	90.86	124.38	123.5
448	14.933	91.04	125.2	122.59
449	14.967	91.29	125.29	122.58
450	15.0	91.25	126.85	123.0
451	15.033	91.8	126.75	121.95
452	15.067	92.36	125.37	122.02
453	15.1	85.22	115.38	118.71
454	15.133	85.27	115.29	119.21
455	15.167	86.21	115.56	120.13
456	15.2	86.2	116.17	120.81
457	15.233	86.23	116.71	120.75
458	15.267	85.4	116.87	119.6
459	15.3	86.42	117.29	119.91
460	15.333	85.89	115.63	120.67
461	15.367	84.96	115.79	119.59
462	15.4	85.06	115.18	119.7
463	15.433	85.25	114.7	119.88
464	15.467	84.71	115.05	119.69
465	15.5	89.17	125.59	119.56
466	15.533	90.28	125.64	119.3
467	15.567	89.84	125.47	119.27
468	15.6	89.64	124.82	118.82
469	15.633	89.75	125.62	119.41
470	15.667	89.9	126.22	118.8
471	15.7	90.09	125.88	119.27
472	15.733	89.93	126.9	119.54
473	15.767	89.66	127.2	119.43
474	15.8	89.5	127.32	120.11
475	15.833	89.12	126.67	119.85
476	15.867	89.2	126.52	120.23
477	15.9	88.76	125.8	120.24
478	15.933	88.64	125.46	119.71
479	15.967	88.74	125.91	120.09
480	16.0	88.84	125.83	120.14
481	16.033	89.18	126.34	120.23
482	16.067	88.91	125.59	119.87
483	16.1	88.98	125.35	119.93
484	16.133	88.77	125.69	119.88
485	16.167	88.55	126.01	119.74
486	16.2	88.25	125.96	118.96
487	16.233	88.32	125.85	119.0
488	16.267	88.54	125.57	119.33
489	16.3	88.45	126.3	119.43
490	16.333	88.42	126.51	119.65
491	16.367	88.49	125.79	119.82
492	16.4	88.67	125.75	119.52
493	16.433	88.81	125.46	119.34
494	16.467	88.53	124.95	118.84
495	16.5	88.65	125.08	118.39
496	16.533	88.8	125.23	118.27
497	16.567	88.4	124.98	118.11
498	16.6	88.01	125.31	118.75
499	16.633	87.84	124.53	118.31
500	16.667	87.91	124.66	119.01
501	16.7	87.46	124.72	118.67
502	16.733	87.66	124.97	118.13
503	16.767	87.79	124.81	118.31
504	16.8	87.75	124.79	117.98
505	16.833	87.31	124.49	118.08
506	16.867	87.67	124.94	118.21
507	16.9	87.59	124.91	119.0
508	16.933	86.72	124.44	118.69
509	16.967	86.77	124.02	118.73
510	17.0	86.64	123.8	118.77
511	17.033	86.64	123.4	119.13
512	17.067	86.19	123.79	118.81
513	17.1	86.48	124.22	119.32
514	17.133	86.35	124.75	119.85
515	17.167	86.15	125.0	119.69
516	17.2	86.51	125.29	120.55
517	17.233	86.55	124.93	120.47
518	17.267	86.83	125.29	120.92
519	17.3	87.13	125.74	121.04
520	17.333	86.82	124.99	120.72
521	17.367	87.05	125.63	120.59
522	17.4	82.57	118.0	120.24
523	17.433	82.66	117.74	119.69
524	17.467	83.49	118.64	120.43
525	17.5	83.66	118.97	121.21
526	17.533	83.51	118.74	121.79
527	17.567	84.47	118.91	121.61
528	17.6	84.32	119.15	122.09
529	17.633	84.38	119.79	122.04
530	17.667	84.84	119.96	121.98
531	17.7	84.92	120.12	121.61
532	17.733	85.41	120.09	122.59
533	17.767	85.8	120.01	122.06
534	17.8	85.87	121.06	121.43
535	17.833	88.71	128.26	119.27
536	17.867	88.48	127.72	119.33
537	17.9	88.47	126.85	117.96
538	17.933	87.43	125.76	118.27
539	17.967	86.2	126.59	118.97
540	18.0	86.88	127.54	119.77
541	18.033	83.4	119.49	121.52
542	18.067	84.23	120.71	121.59
543	18.1	82.51	121.02	121.24
544	18.133	82.36	121.49	121.82
545	18.167	81.55	121.02	120.41
546	18.2	81.28	120.65	120.21
547	18.233	80.45	120.24	119.89
548	18.267	78.91	119.12	119.23
549	18.3	77.3	118.59	118.66
550	18.333	75.02	117.89	118.01
551	18.367	75.29	116.22	116.62
552	18.4	75.67	118.27	114.25
553	18.433	72.98	118.14	113.49
554	18.467	73.11	116.37	113.65
555	18.5	73.51	115.12	113.4
556	18.533	72.76	115.16	112.62
557	18.567	73.75	115.73	113.16
558	18.6	74.7	115.86	115.25
559	18.633	77.13	115.83	116.95
560	18.667	79.53	117.71	118.23
561	18.7	79.88	120.76	119.79
562	18.733	80.25	121.54	120.86
563	18.767	79.86	121.56	120.83
564	18.8	79.77	122.98	121.23
565	18.833	79.98	123.11	122.16
566	18.867	79.77	122.98	121.49
567	18.9	79.37	123.16	122.15
568	18.933	78.41	123.03	121.94
569	18.967	77.63	124.16	121.55
570	19.0	75.16	123.93	120.99
571	19.033	82.45	140.48	127.67
572	19.067	82.68	139.32	128.34
573	19.1	72.76	122.93	120.46
574	19.133	72.64	121.32	118.9
575	19.167	73.39	121.51	119.48
576	19.2	73.69	120.94	117.52
577	19.233	74.65	119.77	117.65
578	19.267	75.4	119.02	117.83
579	19.3	82.67	133.39	123.36
580	19.333	82.06	132.74	122.91
581	19.367	81.31	125.46	119.36
582	19.4	80.29	124.55	119.82
583	19.433	80.5	124.48	119.71
584	19.467	81.83	125.27	120.16
585	19.5	83.43	126.07	120.18
586	19.533	85.2	127.04	120.07
587	19.567	84.06	128.69	120.31
588	19.6	83.09	130.3	120.24
589	19.633	82.21	129.98	119.9
590	19.667	82.96	129.54	120.01
591	19.7	83.34	129.27	119.97
592	19.733	83.27	128.89	120.08
593	19.767	83.87	128.8	120.27
594	19.8	83.79	129.19	120.3
595	19.833	83.37	128.94	119.96
596	19.867	83.49	128.71	119.83
597	19.9	83.87	129.01	120.69
598	19.933	83.85	128.77	120.23
599	19.967	84.23	127.95	120.94
600	20.0	83.65	128.04	121.63
601	20.033	81.63	126.1	120.67
602	20.067	82.9	125.55	122.02
603	20.1	81.13	125.09	122.0
604	20.133	81.81	123.83	121.68
605	20.167	82.85	123.98	121.97
606	20.2	81.38	123.11	122.05
607	20.233	80.82	123.21	121.69
608	20.267	81.51	123.2	121.89
609	20.3	79.74	123.85	121.12
610	20.333	78.17	123.99	119.73
611	20.367	79.33	124.87	119.93
612	20.4	80.8	125.12	119.57
613	20.433	81.41	125.22	120.9
614	20.467	83.05	125.58	122.06
615	20.5	81.86	125.8	122.39
616	20.533	79.33	124.89	122.47
617	20.567	75.82	126.0	122.45
618	20.6	75.91	133.28	124.73
619	20.633	61.61	120.35	116.39
620	20.667	74.1	133.34	124.97
621	20.7	75.52	134.55	124.94
622	20.733	74.93	133.66	124.24
623	20.767	74.97	133.76	124.27
624	20.8	74.42	125.0	122.25
625	20.833	71.9	130.76	123.55
626	20.867	59.36	117.17	115.88
627	20.9	60.43	116.38	115.65
628	20.933	70.16	129.11	123.62
629	20.967	66.68	128.61	122.1
630	21.0	66.33	129.17	122.77
631	21.033	65.27	130.57	122.86
632	21.067	56.56	113.64	114.37
633	21.1	57.93	114.36	114.3
634	21.133	67.03	131.27	122.87
635	21.167	67.96	131.59	122.82
636	21.2	67.43	131.8	122.32
637	21.233	66.93	131.54	121.57
638	21.267	65.26	130.45	120.98
639	21.3	64.74	129.22	120.04
640	21.333	65.05	128.37	119.86
641	21.367	64.15	129.46	120.5
642	21.4	65.15	128.9	120.78
643	21.433	64.6	125.22	118.94
644	21.467	67.5	130.56	122.13
645	21.5	67.26	131.58	121.78
646	21.533	67.18	125.56	119.69
647	21.567	66.75	126.36	119.64
648	21.6	66.97	126.65	119.78
649	21.633	67.32	126.28	119.08
650	21.667	67.56	126.67	119.1
651	21.7	68.02	126.55	119.19
652	21.733	67.82	126.44	119.38
653	21.767	68.58	126.19	118.77
654	21.8	68.51	126.94	119.73
655	21.833	70.86	127.69	120.18
656	21.867	71.35	128.51	120.13
657	21.9	72.07	129.19	119.56
658	21.933	72.64	130.3	120.08
659	21.967	72.38	130.29	120.11
660	22.0	72.46	129.83	119.99
661	22.033	72.84	130.47	120.93
662	22.067	72.47	130.42	120.92
663	22.1	72.76	129.44	120.05
664	22.133	73.09	129.94	120.03
665	22.167	72.91	129.4	119.38
666	22.2	71.64	129.6	119.51
667	22.233	70.52	129.45	119.07
668	22.267	70.47	129.5	118.87
669	22.3	70.51	129.22	119.05
670	22.333	69.93	128.5	119.05
671	22.367	69.69	127.47	119.26
672	22.4	69.7	127.4	118.88
673	22.433	69.02	127.26	119.39
674	22.467	69.03	127.18	119.3
675	22.5	68.94	135.32	120.89
676	22.533	68.91	126.14	119.52
