Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
40	1.379	34.56	68.25	32.44	65.85	31.57	72.36	34.38	66.64	33.5	83.8	42.13	67.06	41.4	85.26	48.79	58.08	48.7	94.21	50.72	48.86	49.5	95.75	63.91	68.05	65.93	82.8	71.18	60.29	75.57	76.81	83.13	70.78	85.34	81.25
41	1.414	34.54	68.17	32.41	65.76	31.53	72.31	34.35	66.57	33.48	83.82	42.2	67.0	41.43	85.26	49.02	57.91	48.78	94.15	50.86	48.48	49.51	95.64	63.82	67.85	65.85	82.59	70.91	60.13	75.33	76.7	82.96	70.66	85.21	81.2
42	1.448	34.1	67.58	31.8	65.39	31.1	71.92	33.76	66.51	32.93	83.85	42.84	67.49	41.03	85.17	50.14	57.87	49.29	93.36	51.29	49.06	52.93	96.86	64.15	67.52	65.5	81.92	71.87	59.61	75.3	76.2	82.5	69.92	84.87	80.49
43	1.483	34.47	67.34	32.29	64.93	31.23	71.75	34.6	66.11	33.26	84.06	43.42	66.72	41.7	85.62	51.19	56.53	49.31	94.12	51.3	46.49	49.79	95.63	64.68	67.65	66.24	82.46	71.03	58.88	75.41	75.54	82.73	70.01	84.86	80.88
44	1.517	34.33	67.64	32.05	65.48	31.24	72.01	34.19	66.68	33.06	84.09	43.39	67.52	41.26	85.4	50.92	57.23	49.34	93.23	51.3	48.07	52.59	96.69	64.61	67.47	65.81	81.96	72.22	58.82	75.69	75.66	82.84	69.34	84.89	80.38
45	1.552	34.37	67.9	32.12	65.68	31.27	72.26	34.32	66.77	33.09	84.29	43.57	67.4	41.3	85.59	51.13	56.94	49.23	93.45	51.19	47.63	52.21	96.79	64.81	67.37	65.97	81.99	71.88	58.56	75.54	75.82	82.54	68.94	84.67	80.2
46	1.586	34.77	68.06	32.66	65.59	31.49	72.37	34.91	66.66	33.33	84.54	43.19	67.16	41.63	86.26	50.52	56.86	48.94	94.85	50.9	46.97	49.21	96.17	64.78	68.05	66.44	83.02	71.16	58.63	75.88	75.43	82.96	69.84	85.06	80.84
47	1.621	34.78	68.08	32.68	65.61	31.48	72.41	34.9	66.66	33.29	84.6	43.18	67.17	41.58	86.28	50.49	56.71	48.84	94.75	50.74	46.84	49.06	96.1	64.66	68.03	66.29	82.99	71.03	58.72	75.78	75.46	82.89	70.08	85.02	81.03
48	1.655	34.54	68.19	32.48	65.72	31.29	72.42	34.65	66.83	33.1	84.5	42.68	67.46	41.28	86.33	49.84	57.39	48.59	94.99	50.76	47.44	49.03	96.26	64.19	68.29	65.91	83.16	70.59	58.75	75.31	75.36	82.59	70.08	84.64	80.99
49	1.69	34.54	68.26	32.55	65.9	31.4	72.3	34.63	67.33	33.25	84.29	42.65	68.2	41.24	86.2	49.63	58.83	48.72	95.25	51.22	48.1	49.0	96.68	64.11	69.12	65.76	83.47	70.57	59.2	74.99	74.84	82.01	70.85	84.24	81.25
50	1.724	34.6	68.29	32.61	65.92	31.43	72.38	34.77	67.35	33.29	84.43	42.8	68.12	41.32	86.34	49.85	58.62	48.8	95.35	50.95	47.83	48.93	96.66	64.12	68.93	65.76	83.38	70.44	59.22	74.96	75.16	81.95	70.75	84.13	81.37
51	1.759	34.67	68.44	32.65	66.04	31.48	72.58	34.75	67.4	33.38	84.64	42.7	68.13	41.48	86.46	49.62	58.6	48.86	95.2	50.99	48.09	49.08	96.34	64.04	68.96	65.86	83.47	70.22	59.21	74.91	75.31	81.98	70.72	84.3	81.4
52	1.793	34.79	68.34	32.78	65.87	31.55	72.52	35.09	67.09	33.46	84.57	43.32	67.93	41.63	86.44	50.49	58.07	48.97	95.09	51.07	47.35	49.28	96.14	64.38	68.98	65.9	83.47	70.54	59.21	75.13	75.25	81.95	71.12	84.15	81.53
53	1.828	34.77	68.32	32.76	65.86	31.51	72.51	35.08	67.09	33.43	84.59	43.33	67.95	41.63	86.47	50.52	58.06	48.98	95.08	51.06	47.3	49.26	96.13	64.39	68.99	65.9	83.48	70.51	59.2	75.12	75.25	81.94	71.04	84.13	81.49
54	1.862	34.78	68.11	32.73	65.64	31.47	72.42	35.1	66.86	33.38	84.66	43.5	67.72	41.62	86.49	50.66	57.58	48.95	95.07	50.7	47.14	49.32	96.23	64.57	68.88	65.95	83.51	70.73	59.22	75.25	75.37	82.05	71.15	84.19	81.67
55	1.897	34.7	68.16	32.65	65.71	31.41	72.41	34.96	66.92	33.3	84.56	43.1	67.77	41.5	86.36	50.09	57.93	48.77	94.94	50.78	47.56	49.45	96.07	64.43	68.7	65.96	83.33	70.78	59.23	75.37	75.42	82.31	70.86	84.37	81.42
56	1.931	34.73	67.98	32.66	65.5	31.37	72.23	34.97	66.77	33.19	84.5	43.14	67.77	41.48	86.31	50.11	58.23	48.83	95.04	50.81	47.42	49.44	96.06	64.53	68.67	66.02	83.25	70.9	59.24	75.49	75.27	82.16	70.59	84.34	81.21
57	1.966	34.61	68.09	32.59	65.62	31.32	72.28	34.92	66.87	33.19	84.38	43.0	67.91	41.33	86.19	49.83	58.65	48.74	94.93	50.93	47.69	49.61	96.11	64.25	68.85	65.71	83.33	70.65	59.49	75.16	75.5	82.1	70.89	84.3	81.42
58	2.0	34.44	67.99	32.43	65.54	31.14	72.27	34.91	66.86	33.11	84.52	43.17	67.91	41.31	86.28	50.1	58.2	48.65	94.79	50.4	47.07	49.48	96.06	64.28	68.91	65.6	83.41	70.64	59.24	75.06	75.39	82.18	70.49	84.11	81.17
59	2.034	34.45	67.97	32.43	65.51	31.13	72.27	34.92	66.81	33.1	84.56	43.2	67.86	41.32	86.31	50.15	58.08	48.65	94.78	50.4	47.01	49.49	96.04	64.29	68.87	65.61	83.41	70.64	59.17	75.06	75.37	82.21	70.43	84.11	81.16
60	2.069	34.54	67.93	32.52	65.48	31.2	72.26	35.01	66.83	33.18	84.63	43.42	67.82	41.48	86.4	50.22	57.67	48.89	94.72	50.15	46.91	49.7	95.91	64.58	69.23	65.84	83.8	70.89	59.53	75.28	75.69	82.28	70.94	84.29	81.66
61	2.103	34.69	67.92	32.62	65.42	31.22	72.37	35.09	66.71	33.03	84.96	43.36	67.72	41.45	86.8	50.12	57.4	48.95	95.0	50.01	46.96	49.48	95.95	64.64	69.13	65.9	83.97	70.92	59.56	75.36	76.1	82.52	70.7	84.26	81.75
62	2.138	34.77	67.99	32.68	65.54	31.33	72.41	35.05	66.96	33.15	85.06	43.31	67.97	41.5	86.85	49.94	57.81	49.02	95.01	50.34	47.52	49.16	95.73	64.85	69.26	66.13	84.02	71.43	59.76	75.64	76.0	82.87	70.96	84.48	81.75
63	2.172	34.62	68.01	32.59	65.62	31.26	72.31	34.94	67.15	33.1	84.82	43.1	68.21	41.32	86.72	49.67	58.38	48.9	95.13	50.17	47.76	49.04	95.81	64.69	69.53	65.99	84.13	71.23	60.13	75.46	76.14	82.64	71.22	84.41	81.81
64	2.207	34.68	67.88	32.66	65.56	31.39	72.24	34.93	67.24	33.3	84.83	43.03	68.14	41.31	86.64	49.34	58.08	48.7	94.96	49.67	47.62	48.99	95.7	64.33	69.47	65.67	84.02	70.86	59.65	75.05	75.57	82.4	71.5	84.18	82.06
65	2.241	34.67	67.83	32.66	65.53	31.41	72.12	34.88	67.23	33.29	84.65	42.95	68.19	41.25	86.57	49.23	58.36	48.73	94.99	49.81	48.1	49.23	95.68	64.38	69.54	65.71	84.06	71.0	59.72	75.06	75.57	82.41	71.5	84.11	82.04
66	2.276	34.96	67.9	32.93	65.57	31.71	72.24	35.15	67.13	33.6	84.73	43.19	67.85	41.55	86.78	49.28	57.31	48.8	95.16	49.3	47.9	49.23	95.71	64.51	69.43	65.91	84.2	70.97	59.69	75.2	75.89	82.42	71.8	84.18	82.49
67	2.31	34.96	67.84	32.94	65.49	31.65	72.26	35.23	67.02	33.52	84.85	43.28	67.74	41.5	86.88	49.48	56.96	48.74	95.23	49.21	47.32	49.08	95.72	64.47	69.23	65.85	84.09	70.77	59.48	75.35	75.77	82.47	71.46	84.65	82.22
68	2.345	34.94	67.87	32.91	65.47	31.57	72.36	35.27	66.93	33.44	85.02	43.33	67.59	41.45	86.94	49.54	56.74	48.69	95.22	49.18	47.36	49.11	95.64	64.42	69.06	65.74	84.04	70.8	59.35	75.47	75.85	82.53	71.31	84.83	82.22
69	2.379	35.04	67.9	32.97	65.44	31.62	72.52	35.43	66.69	33.52	85.23	43.6	67.11	41.71	87.06	49.7	55.94	48.87	95.41	48.76	46.7	49.33	95.96	64.7	68.51	66.05	83.82	71.03	58.84	75.8	75.95	83.01	70.84	85.17	81.98
70	2.414	34.76	67.85	32.72	65.43	31.42	72.36	35.06	66.8	33.32	84.95	43.07	67.28	41.36	86.7	49.15	56.38	48.55	95.07	48.72	47.31	49.07	95.84	64.14	68.61	65.58	83.67	70.52	58.83	75.28	75.46	82.52	70.68	84.9	81.69
71	2.448	34.8	67.89	32.73	65.45	31.45	72.42	35.04	66.75	33.35	85.0	43.06	67.17	41.41	86.69	49.13	56.21	48.6	95.01	48.73	47.32	49.21	95.8	64.19	68.54	65.66	83.67	70.66	58.88	75.41	75.64	82.59	70.65	84.97	81.73
72	2.483	34.22	67.78	32.3	65.5	31.13	72.02	34.75	67.11	33.26	84.26	42.93	67.82	40.86	86.13	49.25	57.55	48.09	95.12	48.67	47.47	48.91	96.33	64.02	69.01	65.19	83.55	70.77	59.29	75.06	75.15	82.33	71.05	84.65	81.44
73	2.517	34.26	67.75	32.28	65.44	31.06	72.14	34.76	66.99	33.13	84.59	42.9	67.53	40.89	86.3	49.24	57.18	48.18	95.18	48.71	47.39	49.15	96.7	64.07	68.71	65.3	83.55	70.78	58.62	75.3	75.1	82.58	70.32	84.94	81.3
74	2.552	34.16	68.03	32.19	65.73	30.98	72.4	34.62	67.34	33.07	84.85	42.81	67.96	40.89	86.61	49.08	57.63	48.19	95.41	48.66	48.3	48.94	96.81	64.09	69.43	65.35	84.14	70.48	59.17	74.93	75.26	82.29	70.69	84.56	81.31
75	2.586	34.43	68.0	32.41	65.65	31.15	72.45	34.74	67.2	33.09	85.06	42.91	67.78	41.04	86.8	49.06	57.37	48.31	95.33	48.65	48.9	48.88	96.52	64.29	69.26	65.59	84.14	70.68	59.11	75.23	75.37	82.64	70.65	84.87	81.33
76	2.621	34.89	68.05	32.74	65.68	31.49	72.7	34.97	67.17	33.3	85.66	43.16	67.55	41.53	87.27	48.95	56.6	48.72	95.59	48.05	48.87	49.04	96.71	64.85	68.89	66.29	84.17	71.51	59.04	76.06	75.7	83.25	70.47	85.27	81.55
77	2.655	34.87	68.06	32.71	65.68	31.45	72.74	34.97	67.13	33.28	85.69	43.18	67.5	41.52	87.27	48.95	56.52	48.73	95.55	47.98	48.86	49.09	96.67	64.86	68.85	66.28	84.17	71.55	59.06	76.1	75.79	83.35	70.53	85.37	81.61
78	2.69	34.93	68.2	32.73	65.78	31.48	72.89	34.99	67.12	33.25	85.81	43.13	67.52	41.62	87.46	49.06	56.67	48.77	95.62	48.16	50.0	48.66	96.75	64.96	68.64	66.46	84.09	71.58	59.05	76.21	76.04	83.37	69.88	85.25	81.26
79	2.724	35.03	68.13	32.82	65.74	31.6	72.8	34.99	67.13	33.34	85.72	43.02	67.54	41.66	87.37	48.72	56.9	48.86	95.53	47.9	50.21	48.9	96.6	64.84	68.56	66.43	83.98	71.66	58.66	76.29	75.64	83.38	69.59	85.29	80.98
80	2.759	34.65	68.07	32.35	65.97	31.37	72.71	34.41	67.57	32.99	85.47	43.45	68.35	41.03	86.5	49.84	58.6	49.13	94.33	49.61	51.32	51.57	96.83	65.07	68.97	65.92	83.59	73.02	59.75	76.36	76.04	83.51	70.38	85.83	81.11
81	2.793	34.75	68.78	32.41	66.66	31.55	73.38	34.27	68.06	33.1	85.86	43.13	68.77	41.0	86.62	49.52	59.48	48.88	94.19	49.38	52.65	51.28	96.7	64.38	69.05	65.37	83.45	72.22	59.4	75.59	75.41	82.68	70.18	84.99	80.77
82	2.828	35.44	69.03	33.18	66.64	32.15	73.52	34.97	67.92	33.77	86.01	42.72	68.4	41.82	87.39	48.48	59.13	48.76	95.4	48.51	51.75	48.35	96.32	64.3	68.94	66.13	83.89	70.93	58.68	75.43	75.26	82.44	69.65	84.3	80.92
83	2.862	35.42	68.99	33.17	66.61	32.14	73.5	34.99	67.92	33.8	86.02	42.78	68.43	41.89	87.42	48.57	59.09	48.83	95.38	48.53	51.94	48.39	96.24	64.33	69.0	66.15	83.93	71.05	58.9	75.47	75.43	82.55	69.88	84.27	81.1
84	2.897	35.43	69.43	33.15	66.97	32.2	73.9	35.1	68.03	34.12	86.17	43.2	68.42	42.29	87.49	49.11	58.95	49.24	95.89	49.17	50.55	48.86	96.69	64.89	69.36	66.7	84.3	71.47	59.29	75.72	75.87	82.54	70.52	84.41	81.44
85	2.931	35.42	70.07	33.21	67.52	32.16	74.49	35.18	68.36	34.04	86.52	43.07	68.85	42.16	87.76	48.58	59.76	48.94	96.01	48.49	51.78	48.64	97.04	64.33	69.68	66.08	84.46	70.73	59.07	74.92	75.52	82.08	70.77	83.65	81.47
86	2.966	35.67	70.56	33.45	67.91	32.4	74.99	35.39	68.4	34.21	86.77	43.09	68.56	42.34	87.83	48.6	59.41	48.97	95.83	48.63	51.78	48.68	96.62	64.08	69.32	65.96	84.27	70.45	58.93	74.9	75.86	81.94	70.74	83.59	81.6
87	3.0	35.46	71.14	32.81	68.53	32.53	75.68	34.11	68.74	34.25	87.25	42.74	69.25	41.87	87.24	49.31	59.52	49.6	94.65	49.74	54.12	51.52	97.27	63.71	69.48	65.11	84.02	71.5	60.69	74.59	76.33	81.37	72.01	84.09	82.35
88	3.034	35.59	71.17	32.92	68.57	32.6	75.81	34.3	68.76	34.35	87.48	42.95	69.15	42.09	87.24	49.35	59.03	49.76	94.51	49.47	52.63	51.37	97.24	63.69	69.21	65.1	83.77	71.49	60.87	74.59	76.59	81.39	71.9	84.18	82.38
89	3.069	35.57	71.21	32.92	68.6	32.57	75.83	34.33	68.79	34.33	87.49	43.01	69.25	42.07	87.29	49.37	59.36	49.76	94.63	49.35	53.21	51.42	97.24	63.73	69.34	65.08	83.85	71.42	60.96	74.51	76.58	81.35	72.05	84.13	82.43
90	3.103	35.27	70.99	32.93	68.62	32.14	75.58	34.84	69.39	33.95	87.47	43.64	69.72	41.98	87.5	49.14	61.01	49.16	94.65	48.36	54.83	51.45	96.32	63.82	69.57	65.06	83.7	71.59	60.2	74.94	75.96	82.0	71.6	84.3	81.52
91	3.138	35.58	71.38	32.91	68.69	32.53	76.07	34.44	68.76	34.37	87.77	43.22	69.19	42.24	87.5	49.56	59.14	49.87	94.85	49.2	52.98	51.74	97.34	63.72	69.58	65.02	84.18	71.29	60.92	74.43	76.64	81.24	72.32	84.07	82.82
92	3.172	35.77	70.93	33.11	68.26	32.7	75.58	34.5	68.41	34.31	87.31	43.22	68.93	42.09	87.22	49.68	58.94	49.92	94.62	49.46	53.02	51.98	97.25	63.8	69.33	64.99	83.92	71.36	60.81	74.46	76.44	81.12	72.36	83.91	82.8
93	3.207	35.57	70.76	32.89	68.07	32.52	75.43	34.26	68.15	34.16	87.15	42.89	68.75	42.01	87.08	48.97	58.7	49.83	94.48	48.43	53.35	52.15	97.26	63.81	69.27	65.11	83.99	71.51	60.6	74.63	76.41	81.4	72.11	84.06	82.66
94	3.241	35.36	70.48	32.69	67.81	32.36	75.11	34.0	68.0	34.01	86.86	42.66	68.74	41.77	86.91	48.72	58.63	49.74	94.36	48.58	53.28	52.38	97.43	63.63	69.36	64.91	84.0	71.38	59.91	74.37	75.46	81.28	72.0	83.85	82.27
