Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
161	5.552	171.64	168.13	127.41
162	5.586	171.75	168.87	129.44
163	5.621	171.71	170.7	127.36
164	5.655	172.33	170.27	123.79
165	5.69	172.37	170.08	124.63
166	5.724	172.27	170.01	123.92
167	5.759	172.27	169.93	123.96
168	5.793	172.1	169.02	127.6
169	5.828	172.1	168.97	129.55
170	5.862	171.38	168.33	131.43
171	5.897	171.71	168.47	130.41
172	5.931	171.03	167.9	132.77
173	5.966	171.03	167.86	133.13
174	6.0	170.72	168.04	129.14
175	6.034	170.52	168.85	127.95
176	6.069	170.78	168.32	128.04
177	6.103	170.94	169.02	133.9
178	6.138	170.83	170.17	131.53
179	6.172	170.69	169.97	131.39
180	6.207	171.06	169.29	132.47
181	6.241	170.86	169.29	133.93
182	6.276	170.87	169.75	134.43
183	6.31	170.38	169.07	132.89
184	6.345	169.31	168.08	136.69
185	6.379	169.37	168.15	136.15
186	6.414	169.69	169.17	136.84
187	6.448	170.65	168.62	134.27
188	6.483	170.88	168.58	134.0
189	6.517	170.3	168.37	133.83
190	6.552	170.11	168.67	132.33
191	6.586	170.09	168.68	132.24
192	6.621	170.43	169.07	133.53
193	6.655	170.18	169.35	135.59
194	6.69	170.36	168.95	134.78
195	6.724	170.4	168.54	134.49
196	6.759	170.4	168.28	134.65
197	6.793	170.46	168.37	134.81
198	6.828	170.8	168.74	132.06
199	6.862	170.58	169.04	128.47
200	6.897	170.97	168.67	132.18
201	6.931	170.75	168.86	132.83
202	6.966	170.79	169.2	134.1
203	7.0	170.85	169.14	133.65
204	7.034	170.56	168.79	136.37
205	7.069	170.45	168.96	136.65
206	7.103	170.3	168.83	137.93
207	7.138	170.21	169.28	132.79
208	7.172	170.3	169.22	133.38
209	7.207	170.31	169.54	134.34
210	7.241	169.85	168.6	134.89
211	7.276	169.52	168.44	134.67
212	7.31	169.53	168.23	133.66
213	7.345	169.55	168.64	134.4
214	7.379	169.73	169.04	136.23
215	7.414	169.7	169.01	136.49
216	7.448	169.71	168.89	134.26
217	7.483	169.5	169.32	133.2
218	7.517	169.51	168.45	131.1
219	7.552	167.51	168.73	132.27
220	7.586	167.76	168.52	134.13
221	7.621	167.79	168.68	134.41
222	7.655	168.88	166.8	130.52
223	7.69	169.62	169.76	130.69
224	7.724	169.3	166.74	134.06
225	7.759	168.75	169.48	131.27
226	7.793	168.78	169.08	130.67
227	7.828	168.76	166.78	132.51
228	7.862	168.76	167.04	133.82
229	7.897	169.08	166.24	135.18
230	7.931	169.01	166.52	138.18
231	7.966	169.36	167.75	140.58
232	8.0	170.45	167.74	137.3
233	8.034	170.69	168.27	136.98
234	8.069	170.64	168.2	136.74
235	8.103	170.88	168.85	133.52
236	8.138	170.69	168.57	133.85
237	8.172	170.67	168.37	134.27
238	8.207	170.09	171.12	131.11
239	8.241	171.88	164.84	122.86
240	8.276	171.95	164.81	122.85
241	8.31	171.96	162.66	125.01
242	8.345	172.13	162.87	128.88
243	8.379	170.89	169.34	133.53
244	8.414	171.22	173.87	132.73
245	8.448	171.02	176.6	131.61
246	8.483	171.07	176.4	132.12
247	8.517	171.32	176.08	131.67
248	8.552	171.42	173.58	134.46
249	8.586	171.23	175.01	132.25
250	8.621	171.49	173.63	130.9
251	8.655	171.36	174.49	129.37
252	8.69	171.33	174.62	129.44
253	8.724	171.29	174.2	127.83
254	8.759	170.38	174.81	127.41
255	8.793	170.29	175.83	127.07
256	8.828	170.35	172.6	127.56
257	8.862	170.27	172.77	126.03
258	8.897	170.45	173.22	125.45
259	8.931	170.13	176.85	125.23
260	8.966	169.66	175.82	120.36
261	9.0	169.39	179.51	125.82
262	9.034	169.48	179.88	117.93
263	9.069	170.28	178.82	117.64
264	9.103	170.3	177.26	117.15
265	9.138	168.95	178.27	120.86
266	9.172	169.51	179.77	126.48
267	9.207	169.08	169.2	125.71
268	9.241	169.97	179.24	119.21
269	9.276	169.34	177.13	118.62
270	9.31	169.56	178.67	119.39
271	9.345	169.1	179.21	121.31
272	9.379	169.02	179.05	120.99
273	9.414	167.67	168.72	122.66
274	9.448	168.26	179.41	124.12
275	9.483	168.41	177.39	124.28
276	9.517	168.79	179.06	125.66
277	9.552	168.38	175.45	124.28
278	9.586	167.88	167.03	120.55
279	9.621	167.95	161.49	125.66
280	9.655	168.69	167.7	119.62
281	9.69	169.52	177.89	124.62
282	9.724	169.64	177.14	124.55
283	9.759	170.16	174.51	142.26
284	9.793	170.21	179.31	147.42
285	9.828	170.62	179.23	150.52
286	9.862	169.63	170.58	145.94
287	9.897	169.76	176.92	142.96
288	9.931	169.75	176.64	141.98
289	9.966	169.78	175.34	150.21
290	10.0	169.15	177.2	151.25
291	10.034	168.89	179.17	143.12
292	10.069	169.05	174.07	141.28
293	10.103	168.87	158.96	136.99
294	10.138	168.9	160.34	136.97
295	10.172	168.49	162.17	136.78
296	10.207	168.23	166.41	143.98
297	10.241	168.41	172.77	143.46
298	10.276	167.47	170.48	146.8
299	10.31	168.58	164.35	149.06
300	10.345	168.61	160.94	147.59
301	10.379	168.48	179.36	141.11
302	10.414	168.85	176.42	143.03
303	10.448	168.75	176.84	141.94
304	10.483	168.72	173.01	145.13
305	10.517	170.02	167.64	139.93
306	10.552	169.95	167.5	139.82
307	10.586	170.76	168.47	140.06
308	10.621	170.87	168.57	142.6
309	10.655	170.73	168.31	141.43
310	10.69	170.35	168.81	141.86
311	10.724	170.09	168.47	140.79
312	10.759	170.09	168.49	140.9
313	10.793	169.71	168.34	134.29
314	10.828	168.85	167.77	138.54
315	10.862	169.18	165.8	137.02
316	10.897	169.06	165.08	140.35
317	10.931	170.11	167.21	144.79
318	10.966	170.01	167.12	144.87
319	11.0	169.56	167.12	144.49
320	11.034	169.12	167.88	144.4
321	11.069	170.29	168.19	155.18
322	11.103	171.02	166.6	145.81
323	11.138	170.91	166.19	152.4
324	11.172	170.88	166.35	152.58
325	11.207	170.6	168.7	153.68
326	11.241	170.98	169.55	152.64
327	11.276	170.0	160.2	147.65
328	11.31	169.91	164.23	137.51
329	11.345	169.56	162.29	139.56
330	11.379	169.47	162.07	140.06
331	11.414	169.46	162.07	140.49
332	11.448	169.24	160.82	139.45
333	11.483	169.35	160.73	137.79
334	11.517	169.87	161.58	138.0
335	11.552	169.72	160.39	140.19
336	11.586	169.64	160.44	139.41
337	11.621	170.16	162.59	134.55
338	11.655	170.42	162.94	135.82
339	11.69	169.49	164.09	128.3
340	11.724	170.01	165.46	115.7
341	11.759	169.86	165.68	122.68
342	11.793	169.95	166.11	122.65
343	11.828	169.25	163.64	125.53
344	11.862	169.78	166.32	131.64
345	11.897	170.02	167.44	147.62
346	11.931	169.83	166.8	152.34
347	11.966	169.68	168.39	160.27
348	12.0	169.96	168.7	158.99
349	12.034	170.01	168.32	153.5
350	12.069	169.69	168.28	153.75
351	12.103	169.72	169.7	153.12
352	12.138	169.85	169.91	135.34
353	12.172	170.05	170.13	138.44
354	12.207	170.08	170.02	138.29
355	12.241	169.9	168.95	130.79
356	12.276	169.39	167.66	138.17
357	12.31	169.4	167.45	137.78
358	12.345	169.67	166.52	139.59
359	12.379	169.85	165.98	139.78
360	12.414	169.9	165.76	139.51
361	12.448	171.19	168.75	136.56
362	12.483	170.55	167.94	137.86
363	12.517	170.38	167.47	137.24
364	12.552	170.14	167.84	136.96
365	12.586	170.13	168.33	138.79
366	12.621	170.14	168.3	138.77
367	12.655	169.63	169.18	139.04
368	12.69	169.99	169.7	137.74
369	12.724	170.93	169.45	136.0
370	12.759	169.88	169.34	137.0
371	12.793	169.73	169.4	137.91
372	12.828	170.0	169.47	138.38
373	12.862	169.91	168.79	136.72
374	12.897	169.36	168.76	137.89
375	12.931	170.05	169.51	137.38
376	12.966	170.07	169.15	136.18
377	13.0	169.86	169.78	134.61
378	13.034	169.8	170.08	134.6
379	13.069	169.93	170.2	141.35
380	13.103	170.39	170.71	139.24
381	13.138	170.75	171.85	139.04
382	13.172	170.59	172.25	144.64
383	13.207	170.8	172.06	151.42
384	13.241	170.73	172.08	151.75
385	13.276	170.03	170.71	158.24
386	13.31	169.38	173.11	151.73
387	13.345	170.17	169.91	150.67
388	13.379	169.17	172.3	149.56
389	13.414	170.6	168.55	149.24
390	13.448	170.59	168.55	149.3
391	13.483	169.7	168.96	147.11
392	13.517	169.31	168.32	153.34
393	13.552	167.59	167.06	156.05
394	13.586	168.12	166.99	144.65
395	13.621	168.51	168.34	145.5
396	13.655	168.61	168.32	144.45
397	13.69	168.25	167.53	141.98
398	13.724	168.22	167.69	143.71
399	13.759	168.38	167.8	145.6
400	13.793	168.47	166.54	142.93
401	13.828	167.6	161.61	141.83
402	13.862	167.72	161.7	141.91
403	13.897	168.1	167.3	143.32
404	13.931	167.56	165.76	141.62
405	13.966	167.93	166.45	144.12
406	14.0	167.72	164.68	145.85
407	14.034	167.77	162.59	145.88
408	14.069	167.63	163.24	145.71
409	14.103	168.91	162.83	139.35
410	14.138	169.2	166.09	135.12
411	14.172	169.92	165.22	133.14
412	14.207	169.62	164.2	140.63
413	14.241	171.18	168.06	133.81
414	14.276	171.23	167.98	133.41
415	14.31	168.42	153.3	126.9
416	14.345	169.03	142.11	129.95
417	14.379	171.17	166.23	143.17
418	14.414	170.21	164.86	148.68
419	14.448	169.44	162.11	146.73
420	14.483	169.52	160.73	146.64
421	14.517	169.24	161.58	154.87
422	14.552	168.71	160.48	154.45
423	14.586	168.93	162.43	157.75
424	14.621	168.59	164.67	156.58
425	14.655	169.47	165.81	150.62
426	14.69	169.27	165.5	150.1
427	14.724	169.27	162.05	149.9
428	14.759	168.95	164.44	150.43
429	14.793	169.37	167.88	153.87
430	14.828	169.34	167.64	152.03
431	14.862	169.2	167.25	152.33
432	14.897	169.38	166.9	152.86
433	14.931	169.56	167.62	152.33
434	14.966	169.46	165.85	151.51
435	15.0	169.13	162.72	150.41
436	15.034	169.4	164.28	150.17
437	15.069	169.0	165.17	150.04
438	15.103	169.37	171.3	148.29
439	15.138	169.18	171.1	147.98
440	15.172	169.7	170.52	149.3
441	15.207	170.0	172.97	147.67
442	15.241	170.19	171.61	147.73
443	15.276	169.91	168.42	148.16
444	15.31	170.15	167.36	147.42
445	15.345	170.2	166.63	147.65
446	15.379	169.83	166.88	150.85
447	15.414	170.02	165.93	151.8
448	15.448	169.76	165.11	154.25
449	15.483	168.92	164.58	150.09
450	15.517	168.66	163.39	148.67
451	15.552	168.64	163.14	148.64
452	15.586	169.6	161.4	145.76
453	15.621	170.35	161.99	146.32
454	15.655	170.24	162.2	147.81
455	15.69	170.64	163.52	143.01
456	15.724	170.21	164.61	138.48
457	15.759	170.29	164.55	139.44
458	15.793	169.08	167.31	138.72
459	15.828	169.58	168.33	141.97
460	15.862	169.28	168.8	142.7
461	15.897	168.57	168.25	142.11
462	15.931	168.48	171.2	146.4
463	15.966	168.31	170.02	146.39
464	16.0	168.41	171.08	146.32
465	16.034	169.5	173.4	148.06
466	16.069	169.19	170.36	148.02
467	16.103	169.16	166.86	150.88
468	16.138	174.38	170.92	151.69
469	16.172	174.36	171.01	151.58
470	16.207	174.77	166.24	131.14
471	16.241	169.92	174.08	128.02
472	16.276	168.87	165.81	144.99
473	16.31	169.35	167.24	146.73
474	16.345	169.35	168.5	148.45
475	16.379	169.38	167.91	148.63
476	16.414	169.37	167.84	148.01
477	16.448	169.23	167.37	146.83
478	16.483	168.84	166.29	146.55
479	16.517	173.97	168.5	151.5
480	16.552	173.79	168.08	152.13
481	16.586	173.57	171.29	147.89
482	16.621	173.63	170.92	148.18
483	16.655	173.75	170.23	148.21
484	16.69	174.08	174.33	150.92
485	16.724	174.46	172.86	147.61
486	16.759	173.39	173.44	152.19
487	16.793	173.38	173.2	152.28
488	16.828	169.06	167.36	149.87
489	16.862	168.79	164.85	151.32
490	16.897	168.51	164.07	151.8
491	16.931	171.61	169.1	162.96
